MAT.1.1	Hayssafe kaallidi xaafettidayssi Dawite na7a Abrahame na7a gidida Yesuus Kiristtoosa yeletethaa.
MAT.1.2	Abrahamey Yisaaqa yelis;
MAT.1.2	Yisaaqi Yayqooba yelis;
MAT.1.2	Yayqoobi Yihudanne iya ishata yelis;
MAT.1.3	Yihudi Ti7imaarippe Faaresenne Zaara yelis;
MAT.1.3	Faaresi Asroome yelis;
MAT.1.3	Asroomey Raame yelis;
MAT.1.4	Raamey Aminaadabe yelis;
MAT.1.4	Aminaadabey Na7asoona yelis;
MAT.1.4	Na7asooney Salmoona yelis;
MAT.1.5	Salmooney Ra7abippe Boo7eza yelis;
MAT.1.5	Boo7ezi Uruutippe Iyobeede yelis;
MAT.1.5	Iyobeedi Isseyye yelis;
MAT.1.6	Isseyyey kawuwa Dawite yelis;
MAT.1.6	Dawitey Ooriyo machcheefe Solomone yelis;
MAT.1.7	Solomoney Robi7aama yelis;
MAT.1.7	Robi7aamey Abiya yelis;
MAT.1.7	Abiyey Asaafe yelis;
MAT.1.8	Asaafi Iyosaafexe yelis;
MAT.1.8	Iyosaafixey Iyoraame yelis;
MAT.1.8	Iyoraamey Ooziyane yelis;
MAT.1.9	Ooziyaney Iyo7ataame yelis;
MAT.1.9	Iyo7ataamey Akkaza yelis;
MAT.1.9	Akkazi Hiziqiyasa yelis;
MAT.1.10	Hiziqiyasi Minaase yelis;
MAT.1.10	Minaasey Amoona yelis;
MAT.1.10	Amooni Iyosiyaasa yelis;
MAT.1.11	Isra7eele asay di7ettidi Baabiloone biittaa bida wode Iyosiyaasi Ikoniyaananne iya ishata yelis.
MAT.1.12	Baabiloone biitta Isra7eele asay di7ettidi bidaappe guye Ikoniyaani Salatiyaale yelis.
MAT.1.12	Salatiyaaley Zerubaabela yelis;
MAT.1.13	Zerubaabeli Abdiyu yelis;
MAT.1.13	Abdiyuy Eliyaaqeme yelis;
MAT.1.13	Eliyaaqemey Azaara yelis;
MAT.1.14	Azaari Sadooqe yelis;
MAT.1.14	Sadooqey Akiime yelis;
MAT.1.14	Akiimey Eliyuuda yelis;
MAT.1.15	Eliyuudi Alaazara yelis;
MAT.1.15	Alaazari Maatane yelis;
MAT.1.15	Maataney Yayqooba yelis;
MAT.1.16	Yayqoobi Yoosefa yelis;
MAT.1.16	Yoosefi Kiristtoosa giya Yesuusa yelida Mayraami azina.
MAT.1.17	Hiza, yeletethay Abrahameppe Dawite gakkanaw tammanne oydda. Dawiteppe bidi Baabiloone di7uwa gakkanaw tammanne oydda. Baabiloone di7uwappe bidi Kiristtoosa gakkanaw tammanne oyddu yeletethi gidees.
MAT.1.18	Yesuus Kiristtoosa yeletethaa taarikey hayssafe kaalleyssa. Iya aaya Mayraama Yoosefas oyshetta de7ashe Yoosefara gahettonna Geeshsha Ayyaanaappe qanthatasu.
MAT.1.19	Yoosefi Xillo asi gidida gisho iyo asan kessanaw koyibeenna. Yaaniya gisho qosan iyo agganaw qoppis. 
MAT.1.20	I he qofan de7ishin Xoossaa kiitanchchoy amuhon qonccidi, “Dawite na7aw, Yoosefa, Mayraama qanthatiday Geeshsha Ayyaanaappe gidiya gisho iyo ekkanaw yayyofa” yaagis. 
MAT.1.21	Iya adde na7a yelana, I ba deriya entta nagaraappe ashshiya gisho iya sunthaa ne Yesuusa gada xeegana.
MAT.1.22	Goday nabiya Isayaasa doonan, 
MAT.1.23	“Hekko geela7iya qanthatana; adde na7akka yelana; iya sunthay Ammanu7eela geetettana” goyssi polettana mela ha ubbay hanis. Ammanu7eela geyssas birshshethay “Xoossay nuura de7ees” guussu.
MAT.1.24	Yoosefi dhiskkofe barkkidi Godaa kiitanchchoy kiittidayssa mela Mayraamo ba soo efis. 
MAT.1.25	Shin ba bayra na7a yelana gakkanaw iyo bochchibeenna;
MAT.2.1	Kawuwa Heroodisa woden Yesuusi Yihuda biittan Beeteleme kataman yelettidayssafe guye xoolintto taybiya asati dolohappe Yerusalaame yidi, 
MAT.2.2	“Yelettida Ayhude kawoy awun de7ii? Nuuni doloha baggara keyida iya xoolinttuwa be7idi iyaw goynnanaw yida” yaagidi oychchidosona. 
MAT.2.3	Kawoy Heroodisi hessa si7ida wode dagammis. Yerusalaamen de7iya asay ubbayka dagammidosona. 
MAT.2.4	Heroodisi kahine halaqatanne higge asttamaareta baakko xeegidi, “Kiristtoosi awun yelettanddeshsha?” yaagidi entta oychchis.
MAT.2.5	Enttika, “Yihuda Beetelemena; nabey,
MAT.2.6	‘Yihudan de7iya Beeteleme,
MAT.2.6	Yihudan de7iya gooba katamatappe,
MAT.2.6	neeni aybinkka guuxaka.
MAT.2.6	Ta deriya Isra7eele aysanayssi,
MAT.2.6	neeppe keyana’ gidi xaafis”
MAT.2.6	yaagidosona.
MAT.2.7	Hessafe guye, Heroodisi dolohappe yida asata geeman xeegidi, xoolinttuwa entti be7ida wodiya enttafe geeshshidi eris. 
MAT.2.8	I enttana Beeteleme yeddishe, “Bidi yelettida na7aa minthidi koyite; iya hintte demmida wode takka bada iyaw goynnana mela simmidi yishe taw odite” yaagis. 
MAT.2.9	Enttika kawoy Heroodisi gidayssa si7idi bidosona. Entti doloha baggara be7ida xoolinttoy enttana kaalethishe na7ay de7iyasuwa gakkanaw efis. 
MAT.2.10	Entti he xoolinttuwa be7ida wode gita ufayssi ufayttidosona. 
MAT.2.11	Soo gelidi na7aa ba aaye Mayraamira de7eyssa be7idosona. Iyaw gulbbatidi goynnidosona. Bantta saaxiniya dooyidi worqqa, ixaanenne karbbe iyaw immidosona. 
MAT.2.12	Entti Heroodisakko guye simmona mela Xoossay amuhon enttaw odin, hara ogera bantta biittaa simmidosona.
MAT.2.13	Doloha baggafe yida asati bidaappe guye, Godaa kiitanchchoy Yoosefas amuhon qonccidi, “Heroodisi na7aa wodhanaw koyaa gisho dendda; ellesada na7aanne na7aa aayiw ekkada Gibxxe biittaa ba. Ne simmana wodiya ta new odana gakkanaw yan gam77a” yaagis.
MAT.2.14	Hessa gisho, Yoosefi he qamman denddidi, na7aanne na7aa aayiw ekkidi Gibxxe bis. 
MAT.2.15	Nabiya doonan Xoossay, “Taani, ta na7aa, Gibxxe biittafe xeegas”
MAT.2.16	Hessafe guye, doloha baggafe yida asati iya cimmidayssa erida wode daro yilotis. I kase enttafe si7idayssada Beetelemeninne he heeran de7iya nam77u laythi kumidayssatanne nam77u laythafe garssan de7iya adde nayta ubbaa ba wotaddareta yeddidi wodhisis.
MAT.2.17+MAT.2.18	Nabiya Ermmiyasa doonan,
MAT.2.17+MAT.2.18	“Yeehoynne zeleelssi,
MAT.2.17+MAT.2.18	Raama kataman si7ettis.
MAT.2.17+MAT.2.18	Raahela ba naytas yeekkawusu;
MAT.2.17+MAT.2.18	entti hayqqida gisho
MAT.2.17+MAT.2.18	minettanaw dandda7abuukku”
MAT.2.17+MAT.2.18	gidi odidayssi polettis.
MAT.2.19	Heroodisi hayqqidaappe guye Gibxxen Godaa kiitanchchoy Yoosefas amuhon qonccidi, 
