MAT.1.1	ᒌᓴᔅ ᙭ ᓂᑲ ᐋᔨᒨᒫᐤ᙮ ᓃᔥᑕᒻ ᐅᑖᓂᔅᒉᓰᒻ ᐁ ᐃᐦᑖᔨᒡ ᓂᑲ ᐅᐦᒋ ᒋᐦᒋᐸᔨᐦᑖᓐ ᐁ ᐋᔨᒨᒪᒃ᙮ ᐊᓂᔮᓈ ᒋᔐᐅᒋᒫᐤ ᑌᐱᑦ ᐁᒄ ᒫᒃ ᐊᓂᔮᓇ ᐁᑉᕋᐦᐊᒻ ᐁ ᐃᐦᑖᔨᒡ ᒌ ᐅᐦᒋ ᐋᓂᔅᒉ ᐱᒫᑎᓯᔫ᙮
MAT.1.2	ᐁᑉᕋᐦᐊᒻ ᒫᒃ ᐊᐃᓴᒃ ᒌ ᐅᑯᓯᓲ, ᐁᒄ ᒫᒃ ᐊᐃᓴᒃ ᒉᑲᑉ ᒌ ᐅᑯᓯᓲ, ᒉᑲᑉ ᒫᒃ ᒍᑕ ᒌ ᐅᑯᓯᓲ ᐁᒄ ᒫᒃ ᐊᓂᔫ ᐐᒋᔖᓂᔫᐦ, 
MAT.1.3	ᒍᑕ ᒫᒃ ᒌ ᐅᑯᓯᓲ ᐯᕃᔅ ᐁᒄ ᒫᒃ ᓭᕋ, ᑕᒪᕐ ᒫᒃ ᒌ ᐅᑳᐎᔫᒡ᙮ ᐯᕃᔅ ᒫᒃ ᒌ ᐅᑯᓯᓲ ᐦᐁᔅᕈᓐ, ᐦᐁᔅᕈᓐ ᒫᒃ ᒌ ᐅᑯᓯᓲ ᕋᒻ᙮ 
MAT.1.4	ᕋᒻ ᒫᒃ ᒌ ᐅᑯᓯᓲ ᐊᒥᓇᑕᑉ, ᐊᒥᓇᑕᑉ ᒫᒃ ᒌ ᐅᑯᓯᓲ ᓈᔣᓐ, ᓈᔣᓐ ᒫᒃ ᒌ ᐅᑯᓯᓲ ᓴᓪᒪᓐ᙮ 
MAT.1.5	ᓴᓪᒪᓐ ᒫᒃ ᒌ ᐅᑯᓯᓲ ᑆᐋᔅ, ᕃᐦᐋᑉ ᒌ ᐅᑳᐎᔫ᙮ ᑆᐋᔅ ᒫᒃ ᒌ ᐅᑯᓯᓲ ᐅᐯᑦ, ᕈᑦ ᒌ ᐅᑳᐎᔫ᙮ ᐅᐯᑦ ᒫᒃ ᒌ ᐅᑯᓯᓲ ᒉᓰ, 
MAT.1.6	ᒉᓰ ᒫᒃ ᒋᔐᐅᒋᒫᐤ ᑌᐱᑦ ᒌ ᐅᑯᓯᓲ᙮
MAT.1.6	ᑌᐱᑦ ᒫᒃ ᔂᓚᒪᓐ ᒌ ᐅᑯᓯᓲ, ᐅᕆᐊᐦ ᒫᒃ ᐐᒋᔅᑴᐅᔫᐦ ᒌ ᐅᑳᐎᔫ ᔂᓚᒪᓐ᙮ 
MAT.1.7	ᔂᓚᒪᓐ ᒫᒃ ᒌ ᐅᑯᓯᓲ ᕃᐦᐙᑆᒻ, ᕃᐦᐙᑆᒻ ᒫᒃ ᒌ ᐅᑯᓯᓲ ᐊᐸᐃᒐ᙮ ᐊᐸᐃᒐ ᒫᒃ ᒌ ᐅᑯᓯᓲ ᐊᓴ, 
MAT.1.8	ᐊᓴ ᒫᒃ ᒌ ᐅᑯᓯᓲ ᒉᐦᐙᔕᕙᑦ, ᒉᐦᐙᔕᕙᑦ ᒫᒃ ᒌ ᐅᑯᓯᓲ ᒉᐦᐙᕋᒻ᙮ ᒉᐦᐙᕋᒻ ᒫᒃ ᒌ ᐅᑯᓯᓲ ᔫᓴᔭ, 
MAT.1.9	ᔫᓴᔭ ᒫᒃ ᒌ ᐅᑯᓯᓲ ᒞᑕᒻ, ᒞᑕᒻ ᒫᒃ ᒌ ᐅᑯᓯᓲ ᐁᐦᐊᔅ᙮ ᐁᐦᐊᔅ ᒫᒃ ᒌ ᐅᑯᓯᓲ ᐦᐁᓯᑲᔭ, 
