GEN.1.1	In the beginning God created the heaven and the earth. 
GEN.1.2	And the earth was without form, and void; and darkness 
GEN.1.4	And God saw the light, that 
GEN.1.5	And God called the light Day, and the darkness he called Night. And the evening and the morning were the first day.
GEN.1.7	And God made the firmament, and divided the waters which 
GEN.1.8	And God called the firmament Heaven. And the evening and the morning were the second day.
GEN.1.9	And God said, Let the waters under the heaven be gathered together unto one place, and let the dry 
GEN.1.10	And God called the dry 
GEN.1.11	And God said, Let the earth bring forth grass, the herb yielding seed, 
GEN.1.12	And the earth brought forth grass, 
GEN.1.13	And the evening and the morning were the third day.
GEN.1.14	And God said, Let there be lights in the firmament of the heaven to divide the day from the night; and let them be for signs, and for seasons, and for days, and years: 
GEN.1.15	and let them be for lights in the firmament of the heaven to give light upon the earth: and it was so. 
GEN.1.16	And God made two great lights; the greater light to rule the day, and the lesser light to rule the night: 
GEN.1.17	And God set them in the firmament of the heaven to give light upon the earth, 
GEN.1.18	and to rule over the day and over the night, and to divide the light from the darkness: and God saw that 
GEN.1.19	And the evening and the morning were the fourth day.
GEN.1.20	And God said, Let the waters bring forth abundantly the moving creature that hath life, and fowl 
GEN.1.21	And God created great whales, and every living creature that moveth, which the waters brought forth abundantly, after their kind, and every winged fowl after his kind: and God saw that 
GEN.1.22	And God blessed them, saying, Be fruitful, and multiply, and fill the waters in the seas, and let fowl multiply in the earth. 
GEN.1.23	And the evening and the morning were the fifth day.
GEN.1.24	And God said, Let the earth bring forth the living creature after his kind, cattle, and creeping thing, and beast of the earth after his kind: and it was so. 
GEN.1.25	And God made the beast of the earth after his kind, and cattle after their kind, and every thing that creepeth upon the earth after his kind: and God saw that 
GEN.1.27	 So God created man in his 
GEN.1.28	And God blessed them, and God said unto them, Be fruitful, and multiply, and replenish
GEN.1.29	And God said, Behold, I have given you every herb bearing seed, which 
GEN.1.30	And to every beast of the earth, and to every fowl of the air, and to every thing that creepeth upon the earth, wherein 
GEN.1.31	And God saw every thing that he had made, and, behold, 
GEN.2.1	Thus the heavens and the earth were finished, and all the host of them. 
GEN.2.2	 And on the seventh day God ended his work which he had made; and he rested on the seventh day from all his work which he had made. 
GEN.2.3	And God blessed the seventh day, and sanctified it: because that in it he had rested from all his work which God created and made.
GEN.2.4	These 
GEN.2.5	and every plant of the field before it was in the earth, and every herb of the field before it grew: for the 
GEN.2.6	But there went up a mist from the earth, and watered the whole face of the ground. 
GEN.2.7	 And the 
GEN.2.8	And the 
GEN.2.9	 And out of the ground made the 
GEN.2.10	And a river went out of Eden to water the garden; and from thence it was parted, and became into four heads. 
GEN.2.11	The name of the first 
GEN.2.12	and the gold of that land 
GEN.2.13	And the name of the second river 
GEN.2.14	And the name of the third river 
GEN.2.15	And the 
GEN.2.16	And the 
GEN.2.17	but of the tree of the knowledge of good and evil, thou shalt not eat of it: for in the day that thou eatest thereof thou shalt surely die.
GEN.2.18	And the 
GEN.2.19	And out of the ground the 
GEN.2.20	And Adam gave names to all cattle, and to the fowl of the air, and to every beast of the field; but for Adam there was not found a help meet for him. 
GEN.2.21	And the 
GEN.2.22	And the rib, which the 
GEN.2.23	And Adam said, This 
GEN.2.24	 Therefore shall a man leave his father and his mother, and shall cleave unto his wife: and they shall be one flesh. 
GEN.2.25	And they were both naked, the man and his wife, and were not ashamed.
GEN.3.2	And the woman said unto the serpent, We may eat of the fruit of the trees of the garden: 
GEN.3.3	but of the fruit of the tree which 
GEN.3.4	And the serpent said unto the woman, Ye shall not surely die: 
GEN.3.5	for God doth know that in the day ye eat thereof, then your eyes shall be opened, and ye shall be as gods, knowing good and evil. 
GEN.3.6	And when the woman saw that the tree 
GEN.3.7	And the eyes of them both were opened, and they knew that they 
GEN.3.8	And they heard the voice of the 
GEN.3.9	And the 
GEN.3.10	And he said, I heard thy voice in the garden, and I was afraid, because I 
GEN.3.11	And he said, Who told thee that thou 
GEN.3.12	And the man said, The woman whom thou gavest 
GEN.3.13	 And the 
GEN.3.14	And the 
GEN.3.14	Because thou hast done this,
GEN.3.14	thou 
GEN.3.14	upon thy belly shalt thou go,
GEN.3.14	and dust shalt thou eat all the days of thy life:
GEN.3.15	and I will put enmity between thee and the woman,
GEN.3.15	and between thy seed and her seed;
GEN.3.15	it shall bruise thy head,
GEN.3.15	and thou shalt bruise his heel.
GEN.3.16	Unto the woman he said,
GEN.3.16	I will greatly multiply thy sorrow and thy conception;
GEN.3.16	in sorrow thou shalt bring forth children;
GEN.3.16	and thy desire 
GEN.3.16	and he shall rule over thee.
GEN.3.17	Because thou hast hearkened unto the voice of thy wife,
GEN.3.17	and hast eaten of the tree,
GEN.3.17	of which I commanded thee, saying,
GEN.3.17	Thou shalt not eat of it:
GEN.3.17	cursed 
GEN.3.17	in sorrow shalt thou eat 
GEN.3.18	thorns also and thistles shall it bring forth to thee;
GEN.3.18	and thou shalt eat the herb of the field:
GEN.3.19	in the sweat of thy face shalt thou eat bread,
GEN.3.19	till thou return unto the ground;
GEN.3.19	for out of it wast thou taken:
GEN.3.19	for dust thou 
GEN.3.20	And Adam called his wife's name Eve;
GEN.3.21	Unto Adam also and to his wife did the 
GEN.3.23	therefore the 
GEN.3.24	So he drove out the man: and he placed at the east of the garden of Eden cherubim, and a flaming sword which turned every way, to keep the way of the tree of life.
GEN.4.1	And Adam knew Eve his wife; and she conceived, and bare Cain,
GEN.4.2	And she again bare his brother Abel. And Abel was a keeper of sheep, but Cain was a tiller of the ground. 
GEN.4.3	And in process of time it came to pass, that Cain brought of the fruit of the ground an offering unto the 
GEN.4.4	 And Abel, he also brought of the firstlings of his flock and of the fat thereof. And the 
GEN.4.5	but unto Cain and to his offering he had not respect. And Cain was very wroth, and his countenance fell. 
GEN.4.6	And the 
GEN.4.7	If thou doest well, shalt thou not be accepted? and if thou doest not well, sin lieth at the door: and unto thee 
GEN.4.9	And the 
GEN.4.10	And he said, What hast thou done? the voice of thy brother's blood crieth unto me from the ground. 
GEN.4.11	And now 
GEN.4.12	When thou tillest the ground, it shall not henceforth yield unto thee her strength; a fugitive and a vagabond shalt thou be in the earth. 
GEN.4.13	And Cain said unto the 
GEN.4.14	Behold, thou hast driven me out this day from the face of the earth; and from thy face shall I be hid; and I shall be a fugitive and a vagabond in the earth; and it shall come to pass, 
GEN.4.15	And the 
GEN.4.16	And Cain went out from the presence of the 
GEN.4.17	And Cain knew his wife; and she conceived, and bare Enoch: and he builded a city, and called the name of the city, after the name of his son, Enoch. 
GEN.4.18	And unto Enoch was born Irad: and Irad begat Mehu´ja-el: and Mehu´ja-el begat Methu´sa-el: and Methu´sa-el begat Lamech. 
GEN.4.19	And Lamech took unto him two wives: the name of the one 
GEN.4.20	And Adah bare Jabal: he was the father of such as dwell in tents, and 
GEN.4.21	And his brother's name 
GEN.4.22	And Zillah, she also bare Tu´bal–cain, an instructor of every artificer in brass and iron: and the sister of Tu´bal–cain 
GEN.4.23	And Lamech said unto his wives,
GEN.4.23	Adah and Zillah, hear my voice;
GEN.4.23	ye wives of Lamech, hearken unto my speech:
GEN.4.23	for I have slain a man to my wounding,
GEN.4.23	and a young man to my hurt.
GEN.4.24	If Cain shall be avenged sevenfold,
GEN.4.24	truly Lamech seventy and sevenfold.
GEN.4.25	And Adam knew his wife again; and she bare a son, and called his name Seth:
GEN.4.26	And to Seth, to him also there was born a son; and he called his name Enos: then began men to call upon the name of the 
GEN.5.2	 male and female created he them; and blessed them, and called their name Adam, in the day when they were created. 
GEN.5.3	And Adam lived a hundred and thirty years, and begat 
GEN.5.4	and the days of Adam after he had begotten Seth were eight hundred years: and he begat sons and daughters: 
GEN.5.5	and all the days that Adam lived were nine hundred and thirty years: and he died.
GEN.5.6	And Seth lived a hundred and five years, and begat Enos: 
GEN.5.7	and Seth lived after he begat Enos eight hundred and seven years, and begat sons and daughters: 
GEN.5.8	and all the days of Seth were nine hundred and twelve years: and he died.
GEN.5.9	And Enos lived ninety years, and begat Ca-i´nan: 
GEN.5.10	and Enos lived after he begat Ca-i´nan eight hundred and fifteen years, and begat sons and daughters: 
GEN.5.11	and all the days of Enos were nine hundred and five years: and he died.
GEN.5.12	And Ca-i´nan lived seventy years, and begat Mahal´aleel: 
