PSA.1.1	Bicaʼ ba bönniʼ bitiʼ runëʼ ca naca le taʼgúʼu yöl-laʼ lëʼ nupa tuʼcáʼana Dios,
PSA.1.1	en bitiʼ ridálenëʼ tsözxö́n nupa tun dul-laʼ,
PSA.1.1	en bitiʼ runëʼ tsözxö́n le tun nupa taʼzíʼ quidzaʼ Dios.
PSA.1.2	Le raza ládxëʼë nácagaca xibá naguixjëʼ Xanruʼ,
PSA.1.2	en ca nácagaca xibá naʼ rëla, en te dza rulaba ládxëʼë.
PSA.1.3	Bönniʼ ni náquiëʼ ca tu yaga dxeʼ ga naca raʼ nisa,
PSA.1.3	le ribía sizxöni cateʼ ridxín dza que,
PSA.1.3	en bitiʼ caʼ rizóa gubáʼayisö.
PSA.1.3	Yúguʼtë le runëʼ taʼrúaj dxiʼa.
PSA.1.4	Bitiʼ raca caní quégaca nupa tuáʼ döʼ.
PSA.1.4	Nácagaca ca bëbu zxe café ruáʼ le böʼ.
PSA.1.5	Que lë ni naʼ bitiʼ uluʼrúajëʼ tsahuiʼ bönniʼ tuʼë döʼ cateʼ Dios uchiʼa usörö́ëʼ quégaquiëʼ,
PSA.1.5	en bitiʼ ilaʼcuʼë bönniʼ dul-laʼ ga tuʼdubëʼ bönniʼ tsahuiʼ.
PSA.1.6	Rapa chiʼë Xanruʼ Dios nöza ga taʼdë́ʼ bönniʼ tsahuiʼ naʼ,
PSA.1.6	pero uniti tsaz nu ridá gapa taʼdá nupa tuáʼ döʼ.
PSA.2.1	¿Bizx que tuʼtsatsa bönachi yuguʼ yödzö
PSA.2.1	en tuʼpáʼa nítisö le ilúngaca?
PSA.2.2	Bönniʼ taʼnná bëʼë luyú taʼdáʼbaguëʼë Dios.
PSA.2.2	Tun tuz xtídzaʼgaca nupa dë lu náʼagaca
PSA.2.2	para ilaʼdáʼbagaʼ Xanruʼ, en Nu naʼ nabö́ cazëʼ para inná bëʼë,
PSA.2.3	taʼnná: “Uzxuzxaj uquínnajruʼ le taʼnná béʼenëʼ rëʼu,
PSA.2.3	en chúʼunaruʼ yuguʼ le tuʼzenëʼ bach rëʼu.”
PSA.2.4	Dios naʼ zoëʼ yehuaʼ yubá uzxídxisëʼ.
PSA.2.4	Xanruʼ Dios utitaj cazëʼ léguequi.
