GEN.1.1	གོ༌མ༌རང༌ དཀོན༌མཆོག༌གི༌ ཛམ༌བུ༌ལིང༌ དང༌ ཇིག༌རྟེན༌ ཛད༌ ཟ༌ནེ༌, 
GEN.1.2	ཇིག༌རྟེན༌བོ༌ ཟོས༌ཏ༌ མེད༌ཁན༌ དང༌ སྟོང༌པ༌, ཆུ༌ ཏིང༌ཅན༌ཀོན༌དྲོའེ༌ གངས༌ཏེ༌ ཡང༌ ཏེ༌བོ༌ མུན༌གྲིག༌གི༌ ཀབས༌ཏེ༌ ཡོད༌པིན༌། ཡང༌ དཀོན༌མཆོག༌གི༌ ཐུག༌ཉིད༌ ཏེ༌ ཆུའི༌ ཁ༌ཐོག༌ག༌ ཁོར༌ཨིན༌ སྣང༌ང༌ བོར༌ར༌ ཛད༌དད༌པིན༌།
GEN.1.3	ཡང༌ དཀོན༌མཆོག༌གི༌ མོལ༌ལ༌ ཛདས༌, "འོད༌ བྱུང༌ཤིག༌" ཏེ༌ནེ༌ འོད༌ བྱུང༌། 
GEN.1.4	འོད༌པོ༌ ཟིགས༌ཏེ༌ དཀོན༌མཆོག༌ ཐུགས༌ཐད༌ད༌ ཛདས༌། ཏེ༌སྟིང༌ནེ༌ དཀོན༌མཆོག༌གི༌ འོད༌པོ༌, མུན༌གྲིག༌ནེ༌ སོ༌སོ༌ ཕེའ༌ཛདས༌། 
GEN.1.5	ཡང༌ དཀོན༌མཆོག༌གི༌ འོད༌ལ༌ ཉི༌མ༌ ཡང༌ མུན༌གྲིག༌ག༌ ཚན༌ མོལ༌ཏེ༌ མིང༌ ཏག༌ག༌ ཛདས༌། ཏེ༌ནེ༌ ཕི༌ཏོག༌ བུད༌ཏེ༌ ང༌མོ༌ སླེབ༌, ཡང༌ ཏེ༌བོ༌ ཞག༌ དང༌པོ༌ ཨིན༌པིན༌།
GEN.1.6	ཡང༌ དཀོན༌མཆོག༌གི༌ མོལ༌ལ༌ ཛདས༌, "ཁ༌ཐོག༌གི༌ ཆུ༌ ཇིག༌རྟེན༌ནི༌ ཆུ༌ནེ༌ སོ༌སོ༌ ཕེ༌ཅེས༌ལ༌ ཏེ༌ ཉིས༌ཀོའེ༌ པར༌ལ༌ ནས༌ས༌ཞིག༌ གྲུབ༌ཤིག༌།" 
GEN.1.7	དཀོན༌མཆོག༌གི༌ མོལ༌ཁན༌ ནང༌ཞིན༌ གྲུབ༌། དཀོན༌མཆོག༌གི༌ ཁ༌ཐོག༌གི༌ ཆུ༌ དང༌ ཇིག༌རྟེན༌ནི༌ ཆུའི༌ པར༌ལ༌ ནས༌ས༌ཞིག༌ གྲུབ༌ ཅུག༌ག༌ ཛདས༌། 
GEN.1.8	ཡང༌ དཀོན༌མཆོག༌གི༌ ཏེ༌ ནས༌ས༌བོའ༌ ནམ༌ ཟེར༌ཏེ༌ མིང༌ ཏག༌ག༌ ཛདས༌། ཏེ༌ནེ༌ ཕི༌ཏོག༌ བུད༌ཏེ༌ ང༌མོ༌ སླེབ༌, ཡང༌ ཏེ༌བོ༌ ཞག༌ ཉིས༌པ༌ ཨིན༌པིན༌། 
GEN.1.9	ཡང༌ དཀོན༌མཆོག༌གི༌ མོལ༌ལ༌ ཛདས༌, "ས༌ སྐམ༌པོ༌ བྱུང༌ཅེས༌སི༌ ཕིའ༌, ནམ༌མི༌ ཡོག༌ག༌ ཡོད༌ཁན༌ནི༌ ཆུ༌གུན༌ ནས༌ས༌ ཅིག༌ཅིག༌ག༌ གྲིལ༌ཤིག༌།" དཀོན༌མཆོག༌གི༌ མོལ༌ཁན༌ ནང༌ཞིན༌ གྲུབ༌། 
GEN.1.10	ཡང༌ དཀོན༌མཆོག༌གི༌ ས༌ སྐམ༌པོ༌བོའ༌ ས༌ཀྱད༌ ཡང༌ ཆུ༌ གྲིལ༌ཁན༌བོའ༌ རྒྱ༌ཚོ༌ མོལ༌ཏེ༌ མིང༌ ཏག༌ག༌ ཛདས༌། ཁོང༌རང༌ངི༌ ཛད༌ཁན༌གུན༌ ཟིགས༌ཏེ༌, དཀོན༌མཆོག༌ ཐུགས༌ཐད༌ད༌ ཛདས༌། 
GEN.1.11	ཏེ༌ནེ༌ དཀོན༌མཆོག༌གི༌ མོལ༌ལ༌ ཛདས༌, "ས༌ཀྱད༌བོའེ༌ཀ༌ ཁ༌ཟས༌ སྨིན༌ཁན༌ནི༌ ལྕང༌མ༌ དང༌ གྲོ༌ སྨིན༌ཁན༌ནི༌ སྔོན༌པོ༌ ཚང༌མ༌ སྐྱེ༌ཤིག༌། ཏེ༌ ས༌འོན༌གུན༌ནི༌ རང༌རང༌ངི༌ རིགས༌སི༌ ལྕང༌མ༌ དང༌ རྩཱ༌སྔོན༌པོ༌ གུན༌ སྐྱེ༌ཅུག༌ཨིན༌།" དཀོན༌མཆོག༌གི༌ མོལ༌ཁན༌ ནང༌ཞིན༌ གྲུབ༌། 
