MAT.1.1	Mndandanda wa makolo ŵa Yesu Kristu, mwana wa Davide, mwana wa Abulahamu ili teti:
MAT.1.2	Abulahamu evyala Isaki,
MAT.1.2	Isaki evyala Yakobo,
MAT.1.2	Yakobo evyala Yuda na enekwawo,
MAT.1.3	Yuda evyala Pelezi na Zela mwa Tamala;
MAT.1.3	Pelezi evyala Heziloni,
MAT.1.3	Heziloni evyala Lamu,
MAT.1.4	Lamu evyala Aminadabu,
MAT.1.4	Aminadabu evyala Nasoni,
MAT.1.4	Nasoni evyala Salimoni,
MAT.1.5	Salimoni evyala Bowazi mwa Lahabe,
MAT.1.5	Bowazi evyala Obedi mwa Lute,
MAT.1.5	Obedi evyala Yese,
MAT.1.6	Yese evyala Davide mfumu.
MAT.1.6	Davide evyala Solomoni mwa mwanakazi enze mkazi wa Uliya,
MAT.1.7	Solomoni evyala Lehobowamu,
MAT.1.7	Lehobowamu evyala Abiya,
MAT.1.7	Abiya evyala Asafu,
MAT.1.8	Asafu evyala Yehosafati,
MAT.1.8	Yehosafati evyala Yolamu,
MAT.1.8	Yolamu evyala Uziya,
MAT.1.9	Uziya evyala Yotamu,
MAT.1.9	Yotamu evyala Ahazi,
MAT.1.9	Ahazi evyala Hezekiya,
MAT.1.10	Hezekiya evyala Manase,
MAT.1.10	Manase evyala Amoni,
MAT.1.10	Amoni evyala Josiya,
MAT.1.11	Josiya evyala Yekoniya na enekwawo, pa nsita yotwaliwa uzya ku Babiloni.
MAT.1.12	Pa vuli potolewa uzya ku Babiloni,
MAT.1.12	Yekoniya evyala Salatiyele,
MAT.1.12	Salatiyele evyala Zelubabele,
MAT.1.13	Zelubabele evyala Abiyudi,
MAT.1.13	Abiyudi evyala Eliyakimu,
MAT.1.13	Eliyakimu evyala Azolo,
MAT.1.14	Azolo evyala Zadoki,
MAT.1.14	Zadoki evyala Akimu,
MAT.1.14	Akimu evyala Eliyudi,
MAT.1.15	Eliyudi evyala Eliyezala,
MAT.1.15	Eliyezala evyala Matani,
MAT.1.15	Matani evyala Yakobo,
MAT.1.16	Yakobo evyala Yosefe, mwanalume wa Maliya, mwecivyalika Yesu, woyitiwa kuti Kristu.
MAT.1.17	Tetyo, maluko wonse kufuma pali Abulahamu mpaka pali Davide enze kumi na anayi (14), nipo kufuma pali Davide mpaka potolewa uzya ku Babiloni enze kumi na anayi, na kufuma pa kutwaliwa ku Babiloni mpaka pali Kristu penze soti maluko kumi na anayi.
MAT.1.18	Kuvyalika kwa Yesu Kristu kwenze teti: anyina ŵake Maliya enze ekonshelewa na Yosefe, koma akaliyolungulana, Maliya efwaniwa na pakati mwa mphamvu ya Mzimu Mtuŵa. 
MAT.1.19	Pakuti mulume wake Yosefe enze munthu wolungama, aliyopangwe kumucitisha nsoni, enzopangwa kuvisilizya vonse osacitapo kalikonse. 
MAT.1.20	Koma akalulingilila ivi, mngelo wa Asikulu emuwonekela mu maloto nomuwuzya kuti, “Yosefe mwana wa Davide: osayopa kulungula Maliya, pakuti pakati pa ali napo ni pa Mzimu Mtuŵa. 
MAT.1.21	Akavyale mwana mwanalume, nipo ukamteye zina kuti Yesu, pakuti akapulumushe ŵanthu ku macimo ŵawo.”
MAT.1.22	Vonse ivi vecitika kukwanisha vecilaŵila Asikulu kupitila mu mneneli vakuti, 
MAT.1.23	 “Ndola ikaŵe na pakati nipo ikavyale mwana mwanalume, nipo akamuteye zina kuti Imanuweli (kulaŵila kuti, ‘Mulungu ali nase’).”
MAT.1.24	Yosefe peciwuka, ecita vecimuwuzya mngelo wa Asikulu nolungula Maliya nomuyika pa ngʼanda pake. 
MAT.1.25	Koma aliyonkhale naye malo ŵamo mpaka pecivyala mwana mwanalume. Emuteya zina yakuti Yesu.
MAT.2.1	Pecivyalika Yesu mu Betelehemu ku Yudeya, pa nsita Helode peenze mfumu, ku Yelusalemu kwiwela ŵanthu ŵa nzelu ofumila ku mmawa 
MAT.2.2	nokonsha kuti, “Ali kuni wavyalika mfumu ya Ayuda? Tewona nthandala yake ku mmawa, nipo tazomulambila.” 
MAT.2.3	Pecimvwa ivi, Mfumu Helode ekanganishiwa, pamo na ŵanthu wonse ŵa mu Yelusalemu. 
MAT.2.4	Eyita pamo Akulu ŵa Ansembe na Asambizyi ŵa Matetulo, noŵakonsha kuti, “Kansi Mesiya Mpulumushi Wolayizyiwa wala akavyalikile kuni?”
MAT.2.5	Ŵala ŵanthu eyasuka kuti, “Mu Betelehemu wa ku Yudeya. Pakuti niye mwecilembela mneneli kuti,
MAT.2.6	niwe mtontholini pa wopingula ŵa Yudeya,
MAT.2.6	Pakuti mwako mukafume wopingula
MAT.2.6	watiakaŵe ciŵeta wa Aisilayeli.’”
MAT.2.7	Pamene apo Helode eŵayitila kofisika ŵanthu ŵa nzelu ŵala noŵakonsha nsita ngayo–ngayo yeciwona nthandala. 
MAT.2.8	Nipo eŵatuma ku Betelehemu noŵawuzya kuti, “Nkhoyani, mukakasakile kamwana. Mukayokafwana, muzeniwuzye, kuti nane nikalute kuyokalambila.”
MAT.2.9	Pecimvwa malizu ŵa mfumu, etatika ulwendo wawo. Nthandala yenzeewona yeŵatangulila mpaka yepanama pa malo peenze mwana. 
MAT.2.10	Peciwona nthandala, esangalala ngako. 
MAT.2.11	Efwika nowona mwana na anyina Maliya, nipo ezyolika nomulambila. Emangulula venzeeleta, nofumyamo cawanzi ca golide, na lubani, na mafuta onunkhila ŵa mule.
MAT.2.12	Lomba pakuti ecenjezyewa mu maloto ŵawo kuti osapitilako soti kwa Helode, pozyokela kwawo eseŵenzesha njila iyakine. 
MAT.2.13	Peciluta ŵanthu ŵa nzelu ŵala, mngelo wa Asikulu ewonekela kwa Yosefe usiku mu maloto nomuwuzya kuti, “Uka, tola mwana na anyina uwutukile ku Ejipito. Mukaŵe kwamene kwala mpaka nikakuwuzyeni, pakuti Helode akosakila mwana kuti amupaye.” 
MAT.2.14	Pamene apo Yosefe ewuka, notola mwana na anyina noluta ku Ejipito, 
MAT.2.15	 kwecinkhala mpaka kufwa kwa Helode, nipo cekwanilishiwa cecilaŵila Asikulu kupitila mwa mneneli kuti, “Kufuma mu Ejipito neyita mwana wangu.”
MAT.2.16	Helode peciziŵa kuti ŵanthu ŵa nzelu ŵa ku mmawa amutalizya wenye, ekalipa ngako. Elamulila kuti apayiwe ŵana analume wonse ŵa vyaka viŵili na wocepelelapo ku Betelehemu na malo wonse ozunguluka kulingana na nsita yecimuwuzyilamo ŵanthu ŵa nzelu. 
MAT.2.17	Lomba vecilaŵila Mneneli Yelemiya vekwanilishiwa kuti,
MAT.2.18	kulila ngako;
MAT.2.18	Lakele olila ŵana ŵake
MAT.2.18	nipo okana kupuzyikiwa,
MAT.2.18	pakuti alilini nawo soti.”
MAT.2.19	Pecimwalila Helode, mngelo wa Asikulu ewonekela soti kwa Yosefe mu maloto ku Ejipito 
MAT.2.20	nipo emuwuzya kuti, “Uka, tola mwana na anyina ulute ku Isilayeli, pakuti ŵala enzopangwa kupaya mwana ecifwa.” 
MAT.2.21	Tetyo ewuka, notola mwana na anyina noluta ku Isilayeli. 
MAT.2.22	Koma pecimvwa kuti Akelasi niye enzolamulila mu malo mwa awisi Helode, eyopa kuyako. Pakuti enze ecenjezyewa mu maloto, eluta kuyonkhala ku citwa ca ku Galileya, 
MAT.2.23	nipo eluta kuyonkhala ku Nazaleti. Tetyo vekwanilishiwa vecilaŵila kupitila mwa aneneli kuti, “Akayitiwe Mnazaleti.”
MAT.3.1	Peciwela Yohane Mbatizi ewela, enzoŵilizya mu cipululu ca ku Yudeya 
MAT.3.2	kuti, “Lekani viyipa vanu, pakuti Ufumu wa Kululu uli pafupi.” 
MAT.3.3	 Uyu niye elaŵiliwa na Mneneli Yesaya kuti,
MAT.3.3	“Lizu ya oŵilikizya mu cipululu kuti,
MAT.3.3	‘Wamyani njila yakuti akapitemo Leza.
MAT.3.3	Lungamikani njila yakuti azepitemo.’”
MAT.3.4	Yohane enzovwala vovwala va usako wa ngamila, nipo enzomangila bande wa cikumba mu luwunda. Cakulya cake cenze zombe na uci wa mu sanga. 
MAT.3.5	Ŵanthu ofumila mu Yelusalemu na ku Yudeya konse na citwa conse ca Yolodani enzokuya kwake, 
MAT.3.6	yeve enzoŵabatiza mu mmana wa Yolodani akawulula macimo ŵawo.
MAT.3.7	Koma peciwona ŵanthu anyinji ŵa mu cipani ca Afalisi na ca Asaduki akuza kuti yeve aŵabatize, yeve elaŵila kuti, “Mwewo ŵana ŵa njoka, ni ŵani ekucenjezyani kuti muwutuke cilango ca Mulungu cikuza? 
MAT.3.8	Citani nchito zowonesha vitwalo vakuti mwayaluka cendi mtima. 
MAT.3.9	Nipo mu mtima mwanu musayezye kuti, ‘Awusu wasu ni Abulahamu.’ Nukuwuzyani vyendi kuti Mulungu otwesha kuyalusha myala ili apa kuti iŵe ŵana ŵa Abulahamu. 
MAT.3.10	Lomba teti katemo kali kale pa nsinde pa vimiti, tetyo cimuti ciliconse cosatwala vitwalo viweme, azeacitende nocipoza pa mulilo.
MAT.3.11	“Newo nukubatizani na manzi kuti muyaluke mtima
MAT.3.12	Jeko ili mu manja kuti awamyile posansila tiligu yake. Tetyo, azeatile tiligu yake iyake mu cimphaka koma vosalila azeavishoke mu mulilo wosazimyika.”
MAT.3.13	Yesu ewela ku mmana wa Yolodani kufuma ku Galileya kuti abatiziwe na Yohane. 
MAT.3.14	Yohane eyezya kukana nolaŵila kuti, “Newo nupangwika kubatiziwa na mwewo, muwela soti kwa newo?”
MAT.3.15	Koma Yesu emuyasuka kuti, “Cileke ciŵe tetyo. Ni ciweme kuti ticite teti kukwanisha cilungamo conse.”
MAT.3.16	Yesu pecingobatiziwa, efuma mu manzi. Pamene apo Kululu kwemuvulikila, nipo ewona Mzimu wa Mulungu owoneka ngani nkhunda oseluka nonkhala pa yeve. 
MAT.3.17	Tetyo, kwimvwika malizu ofumila Kululu olaŵila kuti, “Uyu ni Mwana wangu wotemweka. Nusangalala naye ngako.”
MAT.4.1	Yesu etanguliliwa mu cipululu na Mzimu Mtuŵa kuti akayezyewe na Satana. 
MAT.4.2	Pa masiku makumi anayi (40), Yesu enzokulyalini kanthu usiku na mzuŵa, nipo pecisila masiku aŵa, ecimvwa njala. 
MAT.4.3	Lomba Satana, womuyezya wala, emuwuzya kuti, “Keno nimwe Mwana wa Mulungu, lamulilani myala ili apa iyaluke mkate.”
MAT.4.4	‘Munthu angaŵelini na moyo na cakulya ceka,
MAT.4.4	koma na malizu wonse wolaŵiliwa na Mulungu.’”
MAT.4.5	Pa vuli pake, Satana etola Yesu kuya naye ku mzinda utuŵa, nomupanamika palulu ngapo–ngapo pa Ngʼanda ya Mulungu. 
MAT.4.6	 Emuwuzya kuti, “Keno nimwe Mwana wa Mulungu, muziponye pansi, pala Malembo olaŵila kuti,
MAT.4.6	‘Mulungu azealamulile angelo ŵake
MAT.4.6	kuti akusamalileni.
MAT.4.6	Ŵeve azeamutakuleni mu manja mwawo,
MAT.4.6	kuti mendo ŵanu asacitiwe pa myala.’”
MAT.4.8	Pa vuli pake, Satana etola Yesu nakuya naye ku lupili itali ngako, nomuwonesha vyalo va mafumu wonse ŵa pano pansi na ulemelelo wawo. 
MAT.4.9	Emuwuzya kuti, “Vonse ivi nikupe, ukafukama nonilambila.”
MAT.4.11	Tetyo, Satana emusiya, nipo angelo ewela kuzomutumikila.
MAT.4.12	Yesu pecimvwa kuti Yohane epozewa mu jele, ezyokela ku Galileya. 
MAT.4.13	Efuma ku Nazaleti, noluta kuyonkhala ku Kapilinamu, ku mbali kwa cimmana, ku citwa ca mu Zebuloni na Nafitali, 
MAT.4.14	kuti akwanilishe velaŵiliwa na Mneneli Yesaya kuti,
MAT.4.15	njila ya ku cimmana, pa silya pa Yolodani,
MAT.4.15	Galileya wa asali Ayuda:
MAT.4.16	Ŵanthu onkhala mu mfinzi
MAT.4.16	ewona kuŵala kukulu.
MAT.4.16	Pa ŵala onkhala mu calo ca mfinzi ya imfwa
MAT.4.16	kuŵala kwafwika.”
MAT.4.17	Kufuma pa nsita iyo, Yesu etatika kuŵilizya kuti, “Yalukani mitima, pakuti Ufumu wa Kululu uli pafupi.”
MAT.4.18	Yesu penzoyenda mu mbali mwa Cimmana ca Galileya, ewona ŵanthu aŵili ponekwawo, Simoni woyitiwa kuti Petulo na mkwawo Andeleya. Enzopoza makombe pa manzi, pakuti enze okata masaŵi. 
MAT.4.19	Nipo eŵawuzya kuti, “Mwewo munikonkhe, nikakusambizyeni kuŵa okata ŵanthu noŵaleta mu Ufumu wa Mulungu.” 
MAT.4.20	Pamene apo esiya makombe ŵawo nomukonkha.
MAT.4.21	Pecipita apo, Yesu ewona soti ayakine aŵili ponekwawo Yakobe na Yohane, ŵana ŵa Zebedayo. Enze mu wato na awusu wawo, enzowamya makombe ŵawo. Yesu eŵayita, 
MAT.4.22	nipo pamene apo esiya wato na awusu wawo nomukonkha.
MAT.4.23	Tetyo, eluta ku Galileya konse kusambizya mu makacisi ŵa Ayuda noŵilizya Malizu Aweme olaŵila va Ufumu wa Kululu. Enzopozya soti malwele wonse ŵa ŵanthu na volefuka vawo va mu miŵili. 
MAT.4.24	Mbili yake imvwika calo conse ca Siliya, na ŵanthu enzoleta wolwala na malwele osiyana–siyana, ŵala enzokumvwa voŵaŵa, ŵa viŵanda, na ŵala ŵa njili–njili, na akufwa vizo, nipo enzoŵapozya. 
MAT.4.25	Winji wa wofuma ku Galileya, ku Minzi Kumi, Yelusalemu, Yudeya na vitwa viyakine kutawuka Yolodani emukonkha. 
MAT.5.1	Yesu peciwona winji wa ŵanthu, ekwela ku mbali kwa lupili nonkhala pansi. Asambili ŵake emukonkha, 
MAT.5.2	nipo etatika kuŵasambizya, enzolaŵila kuti:
MAT.5.3	“Ni woshukishiwa ŵanthu otamana mu mtima mwawo,
MAT.5.3	pakuti Ufumu wa Kululu ni wawo.
MAT.5.4	Ni woshukishiwa ŵanthu olila,
MAT.5.4	pakuti Mulungu akaŵasangalashe.
MAT.5.5	Ni woshukishiwa ŵanthu osisikanya,
MAT.5.5	pakuti Mulungu akaŵape calo ca pansi.
MAT.5.6	Ni woshukishiwa akumvwa njala na njota yopangwa cilungamo,
MAT.5.6	pakuti Mulungu akakwanilishe vopangwa vawo.
MAT.5.7	Ni woshukishiwa ocitila lusungu ayawo,
MAT.5.7	pakuti Mulungu akaŵacitile lusungu nawo.
MAT.5.8	Ni woshukishiwa atuŵa mtima,
MAT.5.8	pakuti akawone Mulungu.
MAT.5.9	Ni woshukishiwa oleta mtendele,
MAT.5.9	pakuti Mulungu akaŵayite kuti ŵana ŵake.
MAT.5.10	Ni woshukishiwa otamanishiwa cikomo ca cilungamo,
MAT.5.10	pakuti Ufumu wa Kululu ni wawo.
MAT.5.11	“Nimwe woshukishiwa mwewo keno ayakine okutafulilani, nokutamanishani, nokulaŵililani viyipa cikomo cokonkha newo. 
MAT.5.12	Sangalalani, pakuti cilambu canu ni cikulu Kululu, pakuti niye mwenzotamanishila aneneli enzeko kale.”
