MAT.1.1	Yesus Kristusi mani weriria na ne werengno Mananu Dauti tuti na ne werengno Abrahami ma. Ne ririafoi mani sonina:
MAT.1.2	Abrahami dawingno Isaki,
MAT.1.2	Isaki dawingno Yakupi,
MAT.1.2	Yakupi dawingno Yehudai,
MAT.1.2	tuti kaisung suraya mansiari fosa kontai.
MAT.1.3	Yehudai dawingno Peresi tuti Serahi.
MAT.1.3	Uinami dino Tamari.
MAT.1.3	Peresi dawingno Hesroni,
MAT.1.3	Hesroni dawingno Rami,
MAT.1.4	Rami dawingno Aminadapi,
MAT.1.4	Aminadapi dawingno Nahasoni,
MAT.1.4	Nahasoni dawingno Salmoni,
MAT.1.5	Salmoni dawingno Boasi,
MAT.1.5	tuti Boasi nini inang dino Rahapi.
MAT.1.5	Boasi dawingno Obeti,
MAT.1.5	tuti Obeti inang dino Ruti.
MAT.1.5	Obeti dawingno Isai,
MAT.1.6	Isai dawingno Mananu Dauti.
MAT.1.6	Dauti dawingno Salomoi,
MAT.1.6	tuti Salomoi nini inang dino Betsebai, Uriai ne wiwingfoi.
MAT.1.7	Salomoi dawingno Rahabiami,
MAT.1.7	Rahabiami dawingno Abiai,
MAT.1.7	Abiai dawingno Asai,
MAT.1.8	Asai dawingno Yosafati,
MAT.1.8	Yosafati dawingno Yorami,
MAT.1.8	Yorami dawingno Usiai,
MAT.1.9	Usiai dawingno Yotami,
MAT.1.9	Yotami dawingno Ahasi,
MAT.1.9	Ahasi dawingno Hiskiai,
MAT.1.10	Hiskiai dawingno Menaseri,
MAT.1.10	Menaseri dawingno Amoni,
MAT.1.10	Amoni dawingno Yosiai.
MAT.1.11	Yosiai dawingno Yakoniasi tuti kaisung maneiru kontai,
MAT.1.11	na rabuang bo Mananu Babeli kia kaiwasa Israeli foi to warang rorong fo.
MAT.1.12	Tuti ne riria na rabuang bo enai na nu Babeli foi mani, toninai:
MAT.1.12	Yakoniasi dawingno Sealtieli,
MAT.1.12	Sealtieli dawingno Zerubabeli,
MAT.1.13	Zerubabeli dawingno Abihuti,
MAT.1.13	Abihuti dawingno Eliakimi,
MAT.1.13	Eliakimi dawingno Asori,
MAT.1.14	Asori dawingno Zadoki,
MAT.1.14	Zadoki dawingno Akimi,
MAT.1.14	Akimi dawingno Elihuti,
MAT.1.15	Elihuti dawingno Elieseri,
MAT.1.15	Elieseri dawingno Matani,
MAT.1.15	Matani dawingno Yakupi,
MAT.1.16	Yakupi dawingno Yusupi.
MAT.1.16	Yusupi nini mani Mariai ne mang dine.
MAT.1.16	Tuti Mariai nini dino dawingno Yesusi mano ahui we Kristusifoi
MAT.1.17	Ampafe na Abrahami paria sobu Dauti mani, ne ririafoi suraya boa. Na Dauti paria sobu kaiwasa Israeli foi sawai to nu Babeli foi mani ne ririafoi kontai suraya boa toyari ne. Na rabuang bo Mananu Babeli kia kaiwasa Israeli foi to warang rorong fo paria sobu Kristusi Mananu Mampariri foi saubaunungfo kontaio ne ririafoi da suraya boa.
MAT.1.18	Yesusi saubaunungfo mani tonina. Rabuang bo inangno Mariai da we Yusupi fo, wiro une munu rorong siai kaharai mae, Mariai wearikang weia. Weo Nuaninu Mirarebana foi dino wedayari wearikang tonana fo. 
MAT.1.19	Yusupi nini mani inontaraio enerorong mesi dine, ampafe deyo deiaya wiwingfoi na mamunggasai, ambori Mariaio wiro mimaya na kaiwasa bitoya foi euremireafo fanai.
MAT.1.20	Wape Yusupi enetituai we deyo niari tonanai mae, dirua mani demiai. Na ne amiai rorong foi deti Sempaisi ne wewai
MAT.1.21	Ampafe i ambori minohi tuti kaisung manei, tuti kaisung nani bohoni wonong fino Yesusi, weo i ambori feriri ne kaiwasanei weru ene sasarinei ki.”
MAT.1.22	Ne nanai kai kawariai tonanai ambori mai kariri fianai aino Sempaisi medurai na ne nabifosara fo, amani,
MAT.1.23	“Kadawing sowaworua manei,
MAT.1.23	ambori wearikang tuti minohi tuti kaisung manei.
MAT.1.23	Kaisung nani esahui weo Imanueli.”
MAT.1.23	(Imanueli mani kaiwo Iberani fine, dotu tono, “Allai weriria tata.”)
MAT.1.24	Yusupi denawa doara mani dohong kariri kaiwo Sempaisi ne wewaifoi medura fo ampafe kia Mariai we ne wiwing. 
MAT.1.25	Wape wiro dena riati kahai paria Mariai minohi tuti kaisungfoi. Tuti Yusupi dohong wonong fino Yesusi.
MAT.2.1	Yesusi saubaunung na bendari Betlehemi na nu Yudea foi, na rabuang bo Herodesi wemananu fo. Na rabuang bonani, inontarai esawai etato we awaha fosa, era na do wanang murang foi to bendari Yerusalemi ma. 
MAT.2.2	Na nanai etutang mai kaiwasafosa we arikangfoi, eteyo, “Arikangno arahi saubaunung we ambori wemananu we Yahudinesa fi didoni? Weo amewati ne awaha bei na do wanang murang foi, deinawiai we amea, dohona mani amera ma we amesomi wei.”
MAT.2.3	Herodesi tarao kaiwofo nanai soiri we kaiwofo tuti enerorongfoi disani, tuti kaiwasa na Yerusalemi foi sentenang kontai. 
MAT.2.4	Mayeai demi imami baba fosa tuti mantaunau Hukumi Musai soi fosa, efanduhisa ma ainanaya dutansa deyo, “Na katai bodoni dino Mananu Mampariri Allai dereri foi saubaunung nai ne?” 
MAT.2.5	Eroa eteyo, “Na bendari Betlehemi, na nu Yudea foi, weo nabi manei soi kaririai deyo,
MAT.2.6	‘Betleheme wau na nu Yudea wai,
MAT.2.6	wiro kotui na bendari baba na nu Yudea foi kaha.
MAT.2.6	Weo na wau ambori inontarai fuba manei dariai ki,
MAT.2.6	andino fiebai we yu nehu inontarai Israeli fesa ne.’
MAT.2.7	Ainanaya Mananu Herodesi sahu inontaraifosa ma, dutang berasa na mamunggasai we na rahida fiani ewati awahafoi ne. [Weo enerorong we miung Mananu weworu nani.]
MAT.2.8	Ampafe demisa era to Betlehemi deyo, “Mera wa metutang sauarai we arikangwai na mai. Masino mesobui mani, mera aha ma, metei kaririai we yau, ambori yau kontai ira wa isomi wei.”
MAT.2.9+MAT.2.10	Etarami kaiwofo kaia era wa. Era wa mani, ewati nari awaha raminde ewatioi na do wanang murang foi aha, ampafe emararising paria, tuti era ria awahafoi paria fiotourai tete katai arikangfoi wiatai nai foi. 
MAT.2.11	Esuai to munufoi afui, ewati arikangfoi tuti inang Mariai. Ainanaya etisangkapa eawemibukafo tuti esomi wei. Tuti etaio fianggeng eha we etohonai wei fo, amani emasi, tuti fianggeng mirarebanaio niunsai mampori, ahui we kemenyani tuti muri fo. 
MAT.2.12	Mayeai Sempaisi denawiai na amiai rorong wesa, we wiro era wa we eteisaharai we Herodesi ahang fanai. Ampafe ehidori na rang siai rowei to ene nufoi aha.
MAT.2.13	Ainanaya inontaraifosa era wa, mayeai Sempaisi ne wewai manei medu we Yusupi na amiai rorong fo, deyo, “Herodesi enerorong we sera we arikangwai we miuni. Ampafe boabari wau, ka arikangwai tuti inana, muntowawu to Mesiri. Muntonayai na wanai paria imadu we wau aha.”
MAT.2.14	Yusupi doabariri, diru nani kontaio kia arikangfoi tuti inanai itowawu to Mesiria. 
MAT.2.15	Itonayai na wanai pariao Herodesi mireha. Ampafe fianai aino Sempaisi medurai ria ne nabifi kawariai kaririaia, deyo,
MAT.2.15	“Isahu nehu Kaisungnei da to boriai weru nu Mesiri foi.”
MAT.2.16	Rabuang bo Herodesi deitawanai we inontarai esawai etato awaha fosa etofari nanai, kesoua dang wawerahi. Ainanaya demi ne rai mamuna fosa na tapapa deyo, “Arikang mangno ene defuina boru to kofa na Betlehemi tantenang tuti munue wa ruramai na nana fosa mani, memunsa weruai.” Herodesi dohong kaiwo tonanai, weo titua kariri kaiwo mano esawai etato awaha fosa emadurai kariri rahida bo awahafoi kiawaria fo. 
