MAT.1.1	Inilah silsilah Yesus Kristus. Ia berasal dari keturunan Daud,^ keturunan Abraham.^
MAT.1.2	Abraham, ayah Ishak,^
MAT.1.2	Ishak, ayah Yakub,^
MAT.1.2	Yakub, ayah Yehuda dan saudara-saudaranya.
MAT.1.3	Yehuda, ayah Peres dan Zerah, ibu mereka bernama Tamar.
MAT.1.3	Peres, ayah Hezron.
MAT.1.3	Hezron, ayah Ram.
MAT.1.4	Ram, ayah Aminadab.
MAT.1.4	Aminadab, ayah Nahason.
MAT.1.4	Nahason, ayah Salmon.
MAT.1.5	Salmon, ayah Boas, ibunya bernama Rahab.
MAT.1.5	Boas, ayah Obed, ibunya bernama Rut.
MAT.1.5	Obed, ayah Isai.
MAT.1.6	Isai, ayah Raja Daud.
MAT.1.6	Daud, ayah Salomo, ibunya pernah menjadi istri Uria.
MAT.1.7	Salomo, ayah Rehabeam.
MAT.1.7	Rehabeam, ayah Abia.
MAT.1.7	Abia, ayah Asa.
MAT.1.8	Asa, ayah Yosafat.
MAT.1.8	Yosafat, ayah Yoram.
MAT.1.8	Yoram, ayah Uzia.
MAT.1.9	Uzia, ayah Yotam.
MAT.1.9	Yotam, ayah Ahas.
MAT.1.9	Ahas, ayah Hizkia.
MAT.1.10	Hizkia, ayah Manasye.
MAT.1.10	Manasye, ayah Amon.
MAT.1.10	Amon, ayah Yosia.
MAT.1.11	Yosia, ayah Yekhonya
MAT.1.12	Sesudah pembuangan ke Babel:
MAT.1.12	Yekhonya mempunyai anak yang bernama Sealtiel.
MAT.1.12	Sealtiel, ayah Zerubabel.
MAT.1.13	Zerubabel, ayah Abihud.
MAT.1.13	Abihud, ayah Elyakim.
MAT.1.13	Elyakim, ayah Azor.
MAT.1.14	Azor, ayah Zadok.
MAT.1.14	Zadok, ayah Akhim.
MAT.1.14	Akhim, ayah Eliud.
MAT.1.15	Eliud, ayah Eleazar.
MAT.1.15	Eleazar, ayah Matan.
MAT.1.15	Matan, ayah Yakub.
MAT.1.16	Yakub, ayah Yusuf.
MAT.1.16	Yusuf adalah suami Maria,
MAT.1.16	dan Maria adalah ibu Yesus, yang disebut Kristus.^
MAT.1.17	Jadi, ada 14 keturunan dari Abraham sampai Daud. Dan 14 keturunan dari Daud sampai pembuangan ke Babel. Dari pembuangan ke Babel sampai Kristus juga 14 keturunan.
MAT.1.18	Inilah berita tentang kelahiran Yesus Kristus: Ibu-Nya Maria bertunangan dengan Yusuf. Tetapi sebelum mereka kawin, ternyata Maria sudah mengandung oleh kuasa dari Roh Kudus.^ 
MAT.1.19	Yusuf, suami Maria, seorang yang baik dan dia tidak mau mempermalukan Maria di depan umum. Jadi, ia berencana menceraikan Maria secara diam-diam.
MAT.1.20	Setelah Yusuf memikirkan hal itu, datanglah malaikat Tuhan kepadanya dalam mimpi. Malaikat itu mengatakan, “Yusuf, anak Daud,^ jangan takut menerima Maria menjadi istrimu. Anak yang di dalam kandungannya itu berasal dari Roh Kudus. 
MAT.1.21	Maria akan melahirkan seorang Anak laki-laki. Engkau akan menamakan Dia Yesus
MAT.1.22	Semua hal itu terjadi untuk menggenapi yang pernah dikatakan Allah melalui nabi-Nya, 
MAT.1.23	“Seorang gadis akan mengandung dan melahirkan Anak laki-laki. Mereka akan menamakan Dia Imanuel.”
MAT.1.24	Ketika Yusuf bangun, dia melakukan yang dikatakan malaikat Tuhan kepadanya. Yusuf kawin dengan Maria. 
MAT.1.25	Namun, Yusuf tidak bersetubuh dengan Maria sampai Anak itu lahir. Dan Yusuf menamakan Anak itu Yesus.
MAT.2.1	Yesus lahir di kota Betlehem, di Propinsi Yudea. Pada saat itu yang memerintah di sana Raja Herodes.^ Sesudah Yesus lahir, beberapa ahli nujum^ datang dari Timur ke Yerusalem. 
MAT.2.2	Mereka bertanya, “Di manakah Anak yang baru lahir, yang akan menjadi raja orang Yahudi? Kami telah melihat bintang terbit, yang menunjukkan bahwa Ia sudah lahir. Lalu kami datang untuk menyembah-Nya.” 
MAT.2.3	Ketika Raja Herodes mendengar yang dikatakan oleh mereka itu bahwa raja orang Yahudi sudah lahir, Herodes menjadi khawatir. Ternyata seluruh penduduk Yerusalem juga khawatir. 
MAT.2.4	Herodes memanggil semua pemimpin dan guru agama orang Yahudi. Lalu ia bertanya kepada mereka di mana Kristus^ akan lahir. 
MAT.2.5	Jawab mereka, “Di kota Betlehem, di Yudea. Karena nabi^ telah menuliskan,
MAT.2.6	‘Hai Betlehem, di tanah Yehuda,
MAT.2.6	engkau adalah penting di tengah-tengah para pemimpin Yehuda.
MAT.2.6	Ya, seorang pemimpin akan lahir dari padamu,
MAT.2.6	dan Dia akan memimpin Israel, umat-Ku.’” 
MAT.2.7	Kemudian Herodes mengadakan pertemuan rahasia bersama ahli-ahli nujum dari Timur itu. Ia mau mengetahui dengan tepat, kapan bintang itu dilihatnya terbit. 
MAT.2.8	Kemudian dia mengutus mereka itu ke Betlehem dan berkata, “Pergi dan lakukanlah yang terbaik untuk menemukan Anak itu. Apabila kamu menemukannya, beritahukanlah kepadaku, supaya aku dapat datang menyembah-Nya juga.”
MAT.2.9	Ahli-ahli nujum itu mendengarkan perintah Herodes lalu pergi. Mereka melihat bintang yang sama, yang telah dilihatnya di Timur. Mereka mengikuti bintang itu berjalan di depannya dan berhenti di atas tempat Anak itu ada. 
MAT.2.10	Mereka sangat gembira melihat bintang itu.
MAT.2.11	Mereka masuk ke rumah, tempat Anak itu ada. Mereka melihat Anak itu bersama Maria, ibu-Nya, lalu berlutut dan menyembah Anak itu. Mereka membuka hadiah-hadiah yang berharga. Mereka memberi emas, kemenyan, dan mur
MAT.2.12	Kemudian Allah menyuruh mereka melalui mimpi supaya tidak kembali kepada Herodes. Jadi mereka pulang ke negeri mereka melalui jalan yang lain.
MAT.2.13	Sesudah ahli-ahli nujum^ itu pergi, malaikat Tuhan datang kepada Yusuf dalam mimpi. Malaikat itu mengatakan, “Bangunlah! Bawalah Anak itu dan ibu-Nya, dan segeralah melarikan diri ke Mesir. Anak itu akan dicari Herodes^ karena mau dibunuhnya. Jangan kembali dari Mesir sampai aku memberitahukannya kepadamu.”
MAT.2.14	Jadi, Yusuf bangun dan pergi menuju Mesir bersama Anak dan ibu-Nya. Mereka berangkat waktu malam. 
MAT.2.15	Dan Yusuf tinggal di Mesir sampai Herodes meninggal. Hal itu terjadi karena Allah telah berkata melalui nabi-Nya, “Aku memanggil Anak-Ku keluar dari Mesir.”
MAT.2.16	Ketika Herodes^ tahu bahwa ahli-ahli nujum^ itu telah membohonginya, dia sangat marah. Ia memerintahkan supaya semua anak laki-laki di daerah Betlehem yang berumur dua tahun ke bawah dibunuh. Ia memperhitungkan umur Anak itu sesuai dengan apa yang dikatakan ahli-ahli nujum itu. 
MAT.2.17	Jadi, terbuktilah kata-kata Allah melalui Nabi^ Yeremia,
MAT.2.18	“Suara telah terdengar di Rama,
MAT.2.18	yaitu tangisan dan ratapan kesedihan.
MAT.2.18	Rahel menangisi anak-anaknya,
MAT.2.18	dan dia tidak mau dihibur,
MAT.2.18	karena anak-anaknya telah mati.” 
MAT.2.19	Setelah Herodes^ meninggal, tampaklah malaikat Tuhan kepada Yusuf dalam mimpi di Mesir. 
MAT.2.20	Malaikat itu mengatakan, “Bangunlah dan bersiaplah! Bawalah Anak itu dan ibu-Nya ke tanah Israel, karena orang yang berusaha membunuh Dia telah meninggal.”
MAT.2.21	Jadi, Yusuf pun bangun dan bersiap membawa Anak dan ibu-Nya lalu mereka pergi ke tanah Israel. 
MAT.2.22	Tetapi Yusuf mendengar bahwa yang memerintah di Yudea adalah Arkhelaus. Arkhelaus menjadi raja setelah ayahnya Herodes meninggal, jadi Yusuf takut pergi ke sana. Tetapi setelah ia diperingatkan dalam mimpi yang lain, maka ia pergi ke daerah yang disebut Galilea. 
MAT.2.23	Yusuf pergi ke kota yang bernama Nazaret dan tinggal di sana. Itu terjadi sesuai dengan yang dikatakan Allah melalui nabi-nabi.^ Mereka telah mengatakan bahwa Kristus^ yang dijanjikan itu akan disebut, “Orang Nazaret.”
MAT.3.1	Suatu ketika, Yohanes Pembaptis^ datang ke daerah padang gurun di Yudea. Ia mulai memberitakan pesan dari Allah kepada orang banyak. 
MAT.3.2	Yohanes mengatakan, “Bertobatlah karena Kerajaan Allah^ sudah dekat.” 
MAT.3.3	Yohanes Pembaptis adalah orang yang telah dikatakan oleh Nabi^ Yesaya. Katanya,
MAT.3.3	“Ada suara yang berseru-seru di padang gurun,
MAT.3.3	‘Siapkanlah jalan bagi Tuhan.
MAT.3.3	Luruskanlah jalan-Nya.’” 
MAT.3.4	Baju Yohanes terbuat dari bulu unta. Ia memakai ikat pinggang kulit dan makanannya belalang dan madu yang terdapat di padang. 
MAT.3.5	Orang banyak yang berasal dari Yerusalem, dari seluruh daerah Yudea, dan daerah sekitar Sungai Yordan datang kepadanya. 
MAT.3.6	Ia membaptis mereka di Sungai Yordan setelah mereka mengaku dosa-dosa mereka.
MAT.3.7	Banyak orang Farisi^ dan Saduki^ datang ke tempat Yohanes membaptis. Ketika Yohanes melihat mereka, ia mengatakan, “Hai kamu keturunan ular! Siapa yang menyuruh kamu melarikan diri dari hukuman Allah yang akan datang? 
MAT.3.8	Tunjukkan dalam perbuatan bahwa kamu sungguh-sungguh bertobat. 
