MAT.1.1	Nə̀ń, Zwezi-*Kərisə dwíí tə dəkuu nə yɩ nətʋ: Zwezi-Kərisə yɩ pɩ̀ʋ́ *Davidə nàʋ́, Davidə yɩ *Abərahamə nàʋ́.
MAT.1.2	Abərahamə lʋrɩ *Yɩzakə,
MAT.1.2	Yɩzakə lʋrɩ *Zwakɔbə,
MAT.1.2	Zwakɔbə lʋrɩ Zwida də ʋ nubɩa.
MAT.1.3	Zwida də ʋ kan Tamarə lʋrɩ Pere də Zera.
MAT.1.3	Pere lʋrɩ Esəron.
MAT.1.3	Esəron ma lʋrɩ Aramə.
MAT.1.4	Aramə ma lʋrɩ Amɩnadabə.
MAT.1.4	Amɩnadabə lʋrɩ Nasʋn.
MAT.1.4	Nasʋn lʋrɩ Saləma.
MAT.1.5	Saləma də ʋ kan Rahabə lʋrɩ Bozə.
MAT.1.5	Bozə də ʋ kan Rutə ma lʋrɩ Ɔbɛdə.
MAT.1.6	Ɔbɛdə lʋrɩ Yɩzayi.
MAT.1.6	Yɩzayi lʋrɩ Davidə.
MAT.1.6	Pɩ̀ʋ́ Davidə də Yiri kan tə ma lʋrɩ Salʋmʋn.
MAT.1.7	Salʋmʋn lʋrɩ Rʋbʋamə.
MAT.1.7	Rʋbʋamə lʋrɩ Abɩa.
MAT.1.7	Abɩa lʋrɩ Aza.
MAT.1.8	Aza lʋrɩ Zwʋzafatə.
MAT.1.8	Zwʋzafatə ma lʋrɩ Yoramə.
MAT.1.8	Yoramə lʋrɩ Ɔzɩasə.
MAT.1.9	Ɔzɩasə ma lʋrɩ Yotamə.
MAT.1.9	Yotamə ma lʋrɩ Ahazə.
MAT.1.9	Ahazə lʋrɩ Ezekɩasə.
MAT.1.10	Ezekɩasə lʋrɩ Manase.
MAT.1.10	Manase ma lʋrɩ Amʋn.
MAT.1.10	Amʋn lʋrɩ Zwʋzɩasə.
MAT.1.11	Zwʋzɩasə ma lʋrɩ Yekʋnɩa, də ʋ nubɩa tə Yɩzərayɛlə lɩ̀à tə ka pɛ̀e ka ja va *Babɩlɔnə máŋá tə wa.
MAT.1.12	Ba Babɩlɔnə vəli kwa nə, Yekʋnɩa lʋrɩ Swɩalətɩɛlə.
MAT.1.12	Swɩalətɩɛlə ma lʋrɩ Zʋrʋbabɛlə.
MAT.1.13	Zʋrʋbabɛlə lʋrɩ Abiudə.
MAT.1.13	Abiudə ma lʋrɩ Elɩakimə.
MAT.1.13	Elɩakimə ma lʋrɩ Azorə.
MAT.1.14	Azorə lʋrɩ Sadokə.
MAT.1.14	Sadokə lʋrɩ Ahimə.
MAT.1.14	Ahimə lʋrɩ Elɩʋdə.
MAT.1.15	Elɩʋdə ma lʋrɩ Elɩazarə.
MAT.1.15	Elɩazarə lʋrɩ Matanə.
MAT.1.15	Matanə ma lʋrɩ Zwakɔbə.
MAT.1.16	Zwakɔbə lʋrɩ Zwʋzɛfə Mari barɩ.
MAT.1.16	Mari tə nə lʋrɩ Zwezi, ba nə boŋə Kərisə.
MAT.1.17	Yɩzərayɛlə lɩ̀à dwíə́ fugə banɩa nə wulə Abərahamə də Davidə pwərə wa, tə fugə banɩa də ga ya Davidə də Yɩzərayɛlə lɩ̀à tə ka pɛ̀e ka ja va Babɩlɔnə pwərə wa, tə fugə banɩa duən də yɩ tə zɩgɩ kʋ mʋ̀ Babɩlɔnə vəli təntə kʋ ja va Kərisə lʋrʋ.
MAT.1.18	Nə̀ń nətʋ, ba nə lʋrɩ Zwezi-*Kərisə. Ʋ nuu Mari yà yɩ Zwʋzɛfə bwàlʋ́, ʋ nə càrɩ̀, sə ʋ swe. Kʋ twá Yɩɩ-*Siŋu tə dɩ̀àn nə, Mari ma ja pùə́, də ʋ də Zwʋzɛfə tə yə̀rì duən ndə kan də bɛɛ nə. 
MAT.1.19	Ʋ barɩ Zwʋzɛfə ʋ nə yɩ cɩ́gá tíú, yà ba pɩ̀à, sə ʋ kə cavɩra Mari nə. Kʋ mʋ̀ nə pɩn, ʋ yà pɩ̀à, sə ʋ twá tɩa tɩa ʋ ma yá wa.
MAT.1.20	Zwʋzɛfə yà nə jə ka pubʋŋa təntə, *Yuu-Tiu *malɩka twi, ka swɩ̀n ʋ con ʋ pandwɩa wa, ka wʋ́: «*Davidə nàʋ́ Zwʋzɛfə, Mari bìú tə pùə́ tə, ʋ nə jə, yɩ ka twi də Yɩɩ-Siŋu tə dɩ̀àn. Kʋ mʋ̀ nə pɩn, dàn ká pa fən ja mʋ́, sə n tì wá ndə n kan nə. 
MAT.1.21	Ʋ wá lʋra bibɛɛ, n ga wá kə ʋ yɩrɩ Zwezi, kʋ mʋ̀ də̀ń nə yɩ ʋ wá jon *Yɩzərayɛlə lɩ̀à ba cʋna wa».
MAT.1.22	Tə mʋ̀ yìə̀n təntə mama twi tə tʋn, sə Yuu-Tiu sʋgʋ tə, ʋ nə twá ʋ nii *sʋ̀sʋ̀nʋ̀ tə nə, ʋ ma swɩ̀n tə nii ma sú. Ʋ swɩ̀n, ʋ wʋ́:
MAT.1.23	«Nə̀ń, kacɩɩn tə, ʋ nə tə yə̀rì bɛɛ, wá ja pùə́, ʋ wá lʋra bìú, ba ga wá bon wá Emanuwɛlə».
MAT.1.23	(Kʋ mʋ̀ də̀ń nə yɩ: ‹Yɩɩ wulə də nəba›.)
MAT.1.24	Zwʋzɛfə nə zàn dwɩan nə, ʋ twá kʋ tə nə, Yuu-Tiu malɩka tə nə swɩ̀n, ʋ ga ja ʋ kan tə ʋ kə ʋ con. 
MAT.1.25	Yá ba dàń nə wà duən yəni ndə kan də bɛɛ nə, kʋ ja va Mari bìú tə, ʋ nə dɩga ʋ yɩrɩ Zwezi tə, lʋrʋ.
MAT.2.1	Máŋá tə, ba nə lʋrɩ Zwezi Bɛtələhɛmə nə, kʋ nə wulə Zwide nagwanaa wa, kʋ yɩ pɩ̀ʋ́ *Erodə pàrɩ̀ máŋá wa. Yənu tɩ̀án nan yɩɩ yipɩan con, ba bà *Zwerizalɛmə wa. 
MAT.2.2	Yənu tɩ̀án tə bwe ba wʋ́: «*Zwifə-ba pɩ̀ʋ́ tə, ba nə lʋrɩ tə wa yə̀n? Nə nɩ ʋ kacɩlacɔ yɩɩ yipɩan con, mə nə twi, sə nə pa wá dun».
MAT.2.3	Pɩ̀ʋ́ Erodə nə nì ŋwɛn təntə, ʋ də Zwerizalɛmə tɩʋ lɩ̀à mama pwìí cʋ̀gʋ̀. 
MAT.2.4	Ʋ ken Zwifə-ba Yɩɩ *joŋwana yun tɩ̀án də Yɩɩ nii *yənu tɩ̀án tə mama duən nə, sə ʋ bwe ba ʋ lwarɩ bwálɩ́ tə, ba nə mɛ, sə ba lʋra *Kərisə. 
MAT.2.5	Ba ma swɩ̀n ʋ con, ba wʋ́: «Kʋ yɩ Bɛtələhɛmə tɩʋ nə, kʋ nə wulə Zwide nagwanaa wa, ndə Yɩɩ nii *sʋ̀sʋ̀nʋ̀ tə nə pʋ́pʋ́nɩ́ nətʋ tə, ʋ swɩ̀n ʋ wʋ́:
MAT.2.6	‹Kʋ mʋ̀ Bɛtələhɛmə təntə, kʋ nə wulə Zwida lʋʋ wa kʋ cɩ́gá jə funə Zwida tɩan təntə wa. Kʋ mʋ̀ wa nə pɩ̀ʋ́ wá nan, sə ʋ yɩ̀rɩ̀ *Yɩzərayɛlə lɩ̀à tə nə yɩ à mʋ̀ Yɩɩ lɩ̀à›.»
MAT.2.7	Erodə dàń ma twá tɩa tɩa ʋ bon yənu tɩ̀án tə, sə ʋ bwe ba zəni ʋ lwarɩ kacɩlacɔ tə naŋʋ máŋá. 
MAT.2.8	Yá ʋ dàń tʋn ba Bɛtələhɛmə nə, ʋ wʋ́: «Á vələ á bwe á lwarɩ bìsɩ̀ná tə yoo zəni. Á nə nɩ wá, sə á pìí á bà á swɩ̀n à con, sə à də va à pa wá dun».
MAT.2.9	Ba nə cʋgʋ pɩ̀ʋ́ tə nii ba zwɛ̀e, ba kɛ̀eń ba zʋ cwəŋə. Yá kacɩlacɔ tə, ba nə nɩ yɩɩ yipɩan con tə, wulə ba yáá kʋ vəli. Máŋá tə, kʋ nə yí bìsɩ̀ná tə yipaa bwálɩ́, kʋ cə́n kʋ zɩgɩ. 
MAT.2.10	Ba nə nɩ kacɩlacɔ tə, ba pwìí poli zənzən. 
