MAT.1.1	Käkkä aa rin kuat kɔc ke dhiëëth Jethu thïn, kuat Bɛ̈nyŋaknhom Debit bɔ̈ cök tënë Abaram.
MAT.1.2	Abaram ë ye wun Ithäk.
MAT.1.2	Ithäk ë ye wun Jakop.
MAT.1.2	Yen cï Juda bɛ̈n dhiëëth kek wämäthakën kɔ̈k.
MAT.1.3	Juda ë ye wun pandiɛɛt, Peredh ku Dhara ku manden ë cɔl Tamar,
MAT.1.3	Peredh ë ye wun Ɣedhron
MAT.1.3	ku Ɣedhron ë ye wun Ram.
MAT.1.4	Ram ë ye wun Aminadap,
MAT.1.4	ku Aminadap ë ye wun Nacon,
MAT.1.4	ku Nacon ë ye wun Thalmon.
MAT.1.5	Thalmon ë ye wun Boath,
MAT.1.5	ku man ë cɔl Raɣäp.
MAT.1.5	Boath ë ye wun Obet,
MAT.1.5	ku man ë cɔl Ruth,
MAT.1.5	ku Obet ë ye wun Jethe.
MAT.1.6	Ku Jethe ë wun Bɛ̈nyŋaknhom Debit,
MAT.1.6	ku Debit ë ye wun Tholomon, ku man ëcï kaŋ aa tiŋ Uria.
MAT.1.7	Tholomon ë ye wun Raboam,
MAT.1.7	ku Raboam ë ye wun Abija,
MAT.1.7	ku Abija ë ye wun Atha.
MAT.1.8	Atha ë ye wun Jocapat,
MAT.1.8	Jocapat ë ye wun Joram,
MAT.1.8	ku Joram ë ye wun Udhia.
MAT.1.9	Udhia ë ye wun Jotham,
MAT.1.9	Jotham ë ye wun Aɣath,
MAT.1.9	ku Aɣath ë ye wun Ɣedhekia.
MAT.1.10	Ɣedhekia ë ye wun Manathe,
MAT.1.10	Manathe ë ye wun Amon,
MAT.1.10	ku Amon ë ye wun Jothia.
MAT.1.11	Jothia ë ye wun Jekonia, ku wämäthakën kɔ̈k, ku jɔl ke peec ku ɣɛ̈th ke Babilonia.
MAT.1.12	Wën cï ke ɣäth Babilonia aacï la dhiëth këlä, Jekonia acï Cealtiel la dhiëëth.
MAT.1.12	Cealtiel ë ye wun Dherubabel.
MAT.1.13	Dherubabel ë ye wun Abiöt
MAT.1.13	ku Abiöt ë ye wun Eliakim.
MAT.1.13	Ku Eliakim ë ye wun Adhor.
MAT.1.14	Adhor ë ye wun Dhadok.
MAT.1.14	Dhadok ë ye wun Acim,
MAT.1.14	ku Acim ë ye wun Eliöt.
MAT.1.15	Eliöt ë ye wun Aliadhër
MAT.1.15	ku Aliadhër ë ye wun Mathan.
MAT.1.15	Ku Mathan ë ye wun Jakop.
MAT.1.16	Ku Jakop ë ye wun Jothep mony Maria,
MAT.1.16	ku ë yen acï Jethu cɔl Raan cï lɔc ku dɔc bɛ̈n dhiëëth.
MAT.1.17	Këya, kuat Jethu ë kith, ee ye yic thiäär ku ŋuan jɔɔk Abaram ɣeet Debit, ku ben yic aa thiäär ku ŋuan ɣeet tɛ̈wäär cï ke pɛɛc Babilonia, ku ben yic aa thiäär ku ŋuan jɔɔk kɔc cï dhiëëth Babilonia ɣet dhiënh Jethu raan cï lɔc ku dɔc.
MAT.1.18	Dhiënh Jethu ë loi rot këlä. Maria ë wïc Jothep bï thiaak. Tɛ̈wën këc ye gam, ke yök ke cï liëc ë manh yök tënë Wëi Nhialic.
MAT.1.19	Jothep, raan awën wïc ye bï thiaak ë ye raan path, ku akëc wïc bï Maria yɔ̈ɔ̈r guɔ̈p, go wïc bï puɔ̈l ke cïn raan piŋ ye.
MAT.1.20	Tɛ̈wën wïc yen kënë bï looi, ka atuny Nhialic nyuth rot ye nyuɔ̈th yic ku lueel, “Jothep, manh Debit, duk riɔ̈c ba Maria cïï thiak, rin ë riɛl Wëi Nhialic yen ayök yen manh tɔ̈ yeyäc. 
MAT.1.21	Yeen abï mɛnh moc dhiëëth, ku aba cäk ke cɔl Jethu rin yen ë raan bï kɔc wɛ̈ɛ̈r bei adumuɔ̈ɔ̈mken yiic.”
MAT.1.22	Kënë acï rot looi këya, bï wɛ̈t Nhialic cï raan käkke tïŋ lueel yenhom tiɛɛŋ. Ku wɛ̈t kënë ëcï lueel ëlä, 
MAT.1.23	“Nyan bïm abï liëc, ku abï manh moc dhiëëth ku abï cɔl Emanuel. Ku wɛ̈tde yic, Nhialic atɔ̈ kek ɣook.”
MAT.1.24	Këya, Jothep acï kë cï atuny Nhialic lɛ̈k ye gam, ku ɣɛ̈th Maria baai. 
MAT.1.25	Ku aa këc rëër cïmën tik ke moc ɣet tɛ̈ dhiëëth Maria wënde, ku ciɛ̈k Jothep ke cɔl Jethu.
MAT.2.1	Tɛ̈wën cï Jethu dhiëëth gen Bethalem pan Judia, wäär ye Ɣërot Bɛ̈ny. Ke bäny kɔ̈k ŋic käk Nhialic bɔ̈ piny ciëën ku ɣëëtkë Jeruthalem, 
MAT.2.2	ku thiëckë, “Tɔ̈ Bɛ̈nyŋaknhom kɔc Itharel puɔc dhiëëth tɛ̈no? Ciɛ̈ɛ̈rde acuk tïŋ piny ciëën, yen abï ɣok buk bɛ̈n door.”
MAT.2.3	Nawën piŋ Bɛ̈ny Ɣërot ë wɛ̈t kënë, ke jieth puɔ̈u, agut kɔcdït käk Nhialic Jeruthalem aya. 
MAT.2.4	Go bänydït käk Nhialic, ku kɔc piööc lööŋ cɔɔl ëbën ku thiëëc ke, “Ye tɛ̈nɛn bï Raan cï lɔc ku dɔc dhiëëth thïn?”
MAT.2.5	Gokë lueel, “Abï dhiëëth gen Bethalem pan Judia, cït wɛ̈t cï raan käk Nhialic tïŋ gɔ̈t ëlä,
MAT.2.6	‘Yïn Bethalem pan Judia,
MAT.2.6	na cɔk alɔn koor yïn kam gɛɛthdït pan Judia,
MAT.2.6	ke yïn abï bɛ̈ny mɛc
MAT.2.6	thändiɛ̈n Itharel tuɔ̈l thïn.’ ”
MAT.2.7	Go Ɣërot bäny wën bɔ̈ ciëën cɔɔl ë röt, ku thiëëc ke aköl tïŋ kek ciɛ̈ɛ̈r panden. 
MAT.2.8	Ku cɔl ke aa bɛr Bethalem ku thɔn ke ëlä, “Lak wiɛ̈ckë meth apɛi ku na yɔ̈kkë, ke we dhuk bäk bɛ̈n lɛ̈k ɣa, ba la aya, ba la door.”
MAT.2.9	Nawën cïk wɛ̈t Bɛ̈ny Ɣërot piŋ ë ke lööny dhöl, ku tïŋkë ciɛ̈ɛ̈r wäär cïk tïŋ ciëën panden ke wat kenhïïm, ku ler ku kɛ̈ɛ̈c ɣöt nhom, ɣön tɔ̈ meth thïn, 
MAT.2.10	ku mitkë puɔ̈th apɛi. 
MAT.2.11	Ku lek ɣöt ku yökkë meth kek man, ku gutkë kenhiɔl piny ku dorkë, ku liepkë jɔgɔɔken thook ku juërkë mïlɔ̈ɔ̈ŋthith, ku adöŋ ŋïr mit tuɔlde ku adöŋ kec.
MAT.2.12	Nawën ke nyuɔ̈th ku lëk ke bïk cïï dhuk tënë Ɣërot, gokë dhuk panden dhël dɛ̈t.
MAT.2.13	Wën cï kek jäl ka atuny ë Nhialic nyuth rot Jothep ku nyuɛ̈ɛ̈th ëlä, “Jɔt rot ku luɔɔc rot wei kek meth ku man ku lak Ijip, ku rɛ̈ɛ̈rkë thïn ɣet aköl bï ɣɛn we lɛ̈k bäk dhuk, rin Ɣërot awïc meth bï nɔ̈k.”
MAT.2.14	Go Jothep rot jɔt ku nyɛɛi meth kek man ë wɛ̈ɛ̈r kënë, ku lek Ijip. 
MAT.2.15	Ku rëërkë thïn ɣet aköl thou Ɣërot, rin bï wɛ̈t raan käk Nhialic tïŋ, cï lueel thɛɛr ëlä yenhom tiɛɛŋ, “Ɣɛn abï Wëndiɛ̈ cɔɔl Ijip.”
MAT.2.16	Nawën tïŋ Ɣërot lɔn cï bäny ke bɔ̈ ciëën ye ruëëny, ke riääk puɔ̈u. Ku cɔl mïth röör aa nɛ̈k ëbën Bethalem, ku bɛ̈ɛ̈i kɔ̈k thiääk kek ye, mïth ye ruɔ̈nken rou, ayï mïth kɔ̈k këc run karou dööt, cït tɛ̈ ye täk ye tɛ̈wäär piŋ yen wɛ̈t tënë bäny ciëën.
MAT.2.17	Ku käk ke cï Jeremia raan käk Nhialic tïŋ lueel thɛɛr, aacï kenhïïm tiɛɛŋ thïn. Ku ëcï lueel ëlä,
MAT.2.18	“Dhiëëu ëcï piŋ gen Rama,
MAT.2.18	dhiëëu ku kiɛɛu ë dït apɛi.
MAT.2.18	Kɔc Itharel aake dhur miɛ̈thken,
MAT.2.18	Ku aacïï wɛ̈c ë puɔ̈u ye gam,
MAT.2.18	rin cï kek thou ëbën.”
MAT.2.19	Nawën cï Ɣërot thou, ka atuny Nhialic ben rot nyuɔ̈th Jothep pan Ijip, 
MAT.2.20	ku lueel ëlä, “Jɔt rot, ku dhuɔ̈k meth kek man pan Itharel, rin kɔc wäär wïc ye bïk nɔ̈k aacï thou.” 
MAT.2.21	Go Jothep rot jɔt, ku jiël kek meth ku man, ku dhuk pan Itharel.
MAT.2.22	Nawën piŋ lɔn ye Arkelao bɛ̈ny Judia nyin wun, go riɔ̈ɔ̈c bï la Judia, ku ben nyuääth, go muɔ̈l la Judia ku ler Galilia, 
MAT.2.23	ku ler ku rëër gen cɔl Nadharet. Këya, wël ke cï raan käk Nhialic tïŋ lueel aacï kenhïïm tiɛɛŋ thïn, “Lɔn bï Jethu aa raan Nadharet.”
