MAT.1.1	Na, ini en kos mgo ngaran to kovuyyahan ni Disas Krays no lubbad ni David woy Abraham.
MAT.1.2	Si Abraham kos amoy ni Isaac woy
MAT.1.2	si Isaac kos amoy ni Jacob, woy
MAT.1.2	si Jacob kos amoy ni Juda woy to mgo suwod din.
MAT.1.3	Si Juda kos amoy ni Fares woy Zara, (si Tamar kos inoy ran).
MAT.1.3	Na si Fares kos amoy ni Esrom, woy
MAT.1.3	si Esrom kos amoy ni Aram.
MAT.1.4	Si Aram kos amoy ni Aminadab, woy
MAT.1.4	si Aminadab kos amoy ni Naason, woy
MAT.1.4	si Naason kos amoy ni Salmon.
MAT.1.5	Na si Salmon, noko-osawa ki Rahab woy dos anak dan, si Boas.
MAT.1.5	Ini mandad si Boas, noko-osawa ki Ruth woy dos anak dan, si Obed.
MAT.1.5	Si Obed, amoy ni Isai,
MAT.1.6	woy si Isai kos amoy ni Harin David.
MAT.1.6	Ini si David, amoy ni Solomon woy dos inoy rin, sawa ni Urias dangan.
MAT.1.7	Na si Solomon kos amoy ni Roboam, woy
MAT.1.7	si Roboam kos amoy ni Abias, woy
MAT.1.7	si Abias mandad kos amoy ni Asa.
MAT.1.8	Si Asa kos amoy ni Josafat, woy
MAT.1.8	si Josafat kos amoy ni Joram, woy
MAT.1.8	si Joram mandad kos amoy ni Uzias.
MAT.1.9	Si Uzias kos amoy ni Jotam, woy
MAT.1.9	si Jotam kos amoy ni Acaz, woy
MAT.1.9	si Acaz kos amoy ni Esequias.
MAT.1.10	Si Esequias kos amoy ni Manases, woy
MAT.1.10	si Manases kos amoy ni Amos, woy
MAT.1.10	si Amos kos amoy ni Josias.
MAT.1.11	Na si Josias kos amoy ni Jeconias woy to mgo suwod din. Idda en no timpu, id dakop kos mgo toho Israel woy id piyod diyon to Babilonia.
MAT.1.12	Nopongnga idda, id tobbow si Salatiel no iddos amoy rin, si Jeconias.
MAT.1.12	Na ini mandad si Salatiel, amoy ni Sorobabel.
MAT.1.13	Si Sorobabel kos amoy ni Abiud, woy
MAT.1.13	si Abiud kos amoy ni Eliaquim, woy
MAT.1.13	si Eliaquim kos amoy ni Azor.
MAT.1.14	Na si Azor kos amoy ni Sadoc, woy
MAT.1.14	si Sadoc kos amoy ni Aquim, woy
MAT.1.14	si Aquim kos amoy ni Eliud.
MAT.1.15	Si Eliud kos amoy ni Eleazar, woy
MAT.1.15	si Eleazar kos amoy ni Matan, woy
MAT.1.15	si Matan kos amoy ni Jacob.
MAT.1.16	Si Jacob kos amoy ni Jose
MAT.1.16	Na, si Maria kos inoy ni Disas no id ngoranan to Mesiyas.
MAT.1.17	De-en duwon sopuu-oppat no linubbaran pomon ki Abraham taman ki David, woy sopuu-oppat mandad no linubbaran pomon ki David taman to koddakop to mgo toho Israel nid piyod diyot Babilonia. Duwon mandad sopuu-oppat no linubbaran pomon to koddakop taman to kodtobbow taddot Mesiyas.
MAT.1.18	Na, iling ka-ay kos kodtobbow ni Disas Krays. Iddos inoy rin no si Maria, od osowan ni Jose. To waa pa sikandan id po-ogkottoy, movoddos don sikandin ukit to kotuusan to Uhis no Ispiritu. 
MAT.1.19	Si Jose nod osawa kandin, morumoruma to mgo suhu to Monama, piru dii sikandin od kopiyan nod ko-ilawan si Maria. De-en nokopuhawang sikandin nod suwayan din si Maria no waa duma nod pokosaddoo.
MAT.1.20	Na, to id puhawang din pa idda, id pokita kandin kos ponolihan to Monama ukit to tohenoppon. Mid ikahi iddos ponolihan to, “Jose no koubbaran ni David, yo kod aang-aang nod osawa ki Maria, su iyon unayan no movoddos sikandin, ukit to kotuusan to Uhis no Ispiritu. 
MAT.1.21	Od anak sikandin to mama, woy ngoraniyu sikandin ki Disas,
MAT.1.22	Na notomanan inis langun, su amoy od kotuman iddos id po-ikahi dangan to Monama ukit to propeta no mid ungketen to,
MAT.1.23	“Dos sokkad no mongovay, od movoddos woy od anak sikandin to mama. Iddon anak, od ngoranan to Emmanuel,”
MAT.1.23	no iddos kohulugan, dos Monama duma keta.
MAT.1.24	De-en to nokohimata si Jose, id puungan din iddos id suhu to ponolihan, woy id osawa rin si Maria. 
MAT.1.25	Piru waa rin loyuki si Maria to waa pa tobbawi. Na, to id tobbawan don sikandin, id ngoranan ni Jose iddos anak ki Disas.
MAT.2.1	Na, to id tobbow si Disas diyot bonuwa to Betlehem no sakup to Judea iddot timpu no si Herodes kos hari, duwon mgo minuvu no id pomon tid tollak nid inguma riyot Jerusalem. Sikandan, od kotuig nod ontong to kohulugan to mgo bitu-on. 
MAT.2.2	Na mid intud sikandan, kahi ran to, “Ingkon man iddos id tobbow no hari to mgo Judio? Su nokita roy iddos bitu-on nid loppow riyon lomig tid tollak no patow to kodtobbow rin, de-en mid undini koy amoy'd simba kandin.”
MAT.2.3	To norinog idda ni Harin Herodes, dii ron sikandin od pokodto-ii, woy ungketen dad en mandad iddos langun nid oubpa riyot Jerusalem. 
MAT.2.4	De-en id po-umow rin iddos mgo ponguu to tohodbuwis woy dos mgo tohodnonaw to Suhu ni Moises. Na id inturan din sikandan, kahi rin to, “Ingkon man od tobbow iddos Mesiyas?”
MAT.2.5	Mid tavak sikandan to, “Diyot Betlehem no sakup to Judea, su ini en kos id sulat to propeta no mid ungketen to,
MAT.2.6	‘Sikkow, Betlehem no riyot prubinsya to Judea,
MAT.2.6	ahad disok ka no bonuwa, od kovantug ka taddot dumon mgo bonuwa no sakup to Judea.
MAT.2.6	Oyyos od pomon duwot kikow iddos sokkad no ponguu
MAT.2.6	nod hari to koddin mgo minuvu no idda en so koubbaran ni Israel.’ ”
MAT.2.7	To norinog idda ni Herodes, id po-umow rin iddon mgo minuvu no siksikandan da. Woy id inturan din ko kannu id loppow dos bitu-on. 
MAT.2.8	Na id po-undiyon din sikandan to Betlehem, kahi rin to, “Undiyon kow woy ooyyari row tod nangkap iddos anak. Woy otid kokita rowd, livod kow vo ka-ay woy ponudtuli a, su od undiyon a mandad amoy'd simba kandin.”
MAT.2.9+MAT.2.10	Nopongnga idda, id logkiyat don iddon mgo minuvu. To kod-ipanow ran, nokita ran mandon iddos bitu-on no nokita ran to riyon pa sikandan to lomig tid tollak, woy dakkoo en kos kahaan dan. Id ikuu ran idda taman to id soro riyot pantok to baoy no rutun en iddos anak. 
MAT.2.11	Na id usok dan taddon baoy, woy nokita ran don iddos anak woy dos inoy rin no si Maria. Mid lingko-od sikandan amoy'd simba taddot anak. Id ukaa ran iddos mahaa no mgo piniyoddan dan, woy id boggoy ran taddot anak iddos buawan, mammut no insenso woy dos pomammut no mira.
MAT.2.12	To kod-uli ran, id baya sikandan to osson daan, su id pomonduwan sikandan to Monama ukit to tohenoppon no dii ran don od livod diyot ki Herodes.
MAT.2.13	Na, to noko-ipanow ron iddos mgo minuvu no id pomon tid tollak, id pokita ki Jose iddos ponolihan to Monama ukit to tohenoppon, woy kahi rin to, “Onnow ka. Piyoddow kos anak woy inoy, woy paahuy kow po-undiyon to Ehipto. Oubpa kow pa tahad dutun taman tod oseng a koniyu no od pokolivod kowd, oyyos konnod kouhoy, id po-inangkap ni Herodes kos anak amoy'd imotayan.”
MAT.2.14	De-en id onnow si Jose woy id piyod din iddos anak duma taddot inoy, woy id ipanow ran to idda ra en no bulli po-undiyon to Ehipto. 
MAT.2.15	Na riyon en sikandan id oubpa taman tid patoy si Herodes. Notomanan ini amoy'd kotuman iddos id ikahi to Monama nod Longaggon ukit to propeta no mid ungketen to, “Id umow ku kos koddin anak nod leggua pomon diyot Ehipto.”
MAT.2.16	To nosorollan ni Herodes no iddos mgo minuvu nid pomon lomig tid tollak, waa id tuman taddot tandu ran nod livod diyot kandin, nolinglingasa sikandin. De-en id suhu rin kos mgo sundau rin nod imotayan kos langun no anak no mama pomon diyot lammid tobbow taman to oruwon lahun kos idad no id oubpa riyot Betlehem woy riyot mgo bonuwa no morani rutun. Iyon din id ikuu, iddos timpu no id ponudtuu taddot mgo minuvu no id pomon tid tollak iddot id inturan din sikandan ko kannu id loppow iddos bitu-on.
MAT.2.17	De-en notuman iddos id ikahi to propeta no si Jeremias no mid ungketen to,
MAT.2.18	“Od korinog kos kodpondaawit diyon to Rama.
MAT.2.18	Id sinoggow si Raquel
MAT.2.18	dii ron od ko-uus kos ginawa rin,
MAT.2.18	oyyos id patoy ron man dos mgo anak din.”
MAT.2.19	Na, to id patoy ron si Herodes, duwon ponolihan to Monama nod Longaggon no id pokita ki Jose riyot Ehipto ukit to tohenoppon. Kahi taddot ponolihan to, 
MAT.2.20	“Onnow ka. Piyoddow kos anak woy inoy, woy livod kow riyot ingod to Israel, oyya su id patoy ron iddos od kopiyan nod imatoy ruwot anak.” 
MAT.2.21	De-en id onnow si Jose woy id piyod din iddos anak woy dos inoy, woy id uli sikandan diyot ingod to Israel.
MAT.2.22	Piru to norinog ni Jose no si Arquelao no anak ni Herodes kos id suvaa nid hari riyot Judea, novaakkan sikandin nod undiyon. Na, id pomonduwan don mandon sikandin to Monama ukit to tohenoppon, de-en id undiyon sikandan to prubinsya to Galilea. 
MAT.2.23	Na, diyon don en sikandan mid oubpa to bonuwa to Nazaret.
MAT.3.1	Na, to id lihad kos pilon mgo lahun, mid undiyon si Juan no Tohodboutismu to noka-awoy-awoy'n lugaa to Judea. Id ponudtuu rin kos kahit Monama riyot mgo minuvu no mid undiyon to kandin. Kahi rin to, 
MAT.3.2	“Sondit kow woy tanan kowd to mgo saa row, su asow ron kos kodharit Monama.” 
MAT.3.3	Si Juan en iddos od tommanon ni propeta Isaias no,
MAT.3.3	“Duwon monokkaan bawos diyot noka-awoy-awoy'n lugaa no mid ungketen to,
MAT.3.3	‘Ponaya row kos pusung dow atag tod Longaggon,
MAT.3.3	woy tulidda row kos od ukitan din.’ ”
MAT.3.4	Na iddos umpak ni Juan, binovallan pomot bowvuu to kamelyo woy dos ollon din, binovallan pomot kindaa to oyama.
MAT.3.5	Mid undiyon to kandin iddos mgo minuvu no id pomon diyot Jerusalem, pomon diyon to intirut prubinsya to Judea woy pomon diyot mgo lugaa no moranit Oweg to Jordan. 
MAT.3.6	Id ponudtuu ran no id sondit woy id tanan don sikandan to mgo saa ran, woy id poboutismu sikandan ki Juan diyot Oweg to Jordan.
MAT.3.7	Na, duwon mandad mgo ponguu to pomokayon to Judio nod ngoranan no Pariseo woy Saduseo no id undiyon amoy'd poboutismu. Piru to nokita rin sikandan, id ikohiyan din to, “Sikiyu, iling kow to mgo uwod nod laas! Kunan dow ayu kod pokolegguang kowd taddot od ingumon kodsilut to Monama otid koboutismuwan kowd. 
MAT.3.8	Otik bonnaa en no id sondit woy id tanan kowd to mgo saa row, posivonnali row ini ukit to koniyun pinuungan. 
MAT.3.9	Yo kowd pososalig no dii kow od silutan pomon to koubbaran kow ni Abraham. Od ikohiyan ku sikiyu, no ahad inis mgo batu, od kovovallan to Monama no koubbaran ni Abraham. 
MAT.3.10	Pomotawi row! Dos kodsilut to Monama koniyu, noko-iling to porokuu no nopanoy ron nid tampod to kayu. Na, iddos ipat kayu no diid bovunga to moppiya, od tompoddon woy id lumbag diyot apuy.
MAT.3.11	“Od boutismuwan ku sikiyu to oweg, patow no id sondit woy id tanan kowd to mgo saa row. Piru konnod kouhoy, duwon od tundug koddi no lampas pa no motuus, su konna a ollog ahad kodbitbit da to sandalyas din. Uhis no Ispiritu woy apuy kos id boutismu rin koniyu. 
MAT.3.12	Od pod-ossan din iddos mgo minuvu no moppiya woy morat iling to minuvu nod oottap to trigu. Dos moppiyon trigu, id ta-aw rin diyot budiga, piru iddos mgo ottap, od tirukkan din diyot apuy no konnod ko-ovukkan.”
MAT.3.13	Na riyot timpu to kodboutismu ni Juan, mid undiyon si Disas to Oweg to Jordan pomon diyot prubinsya to Galilea amoy'd poboutismu kandin. 
MAT.3.14	Piru dii nanoy od boutismu si Juan kandin. Kahi rin to, “Siyak kos ollog nod boutismuwan du, konna siyak kos od boutismu kikow.”
MAT.3.15	Piru mid tavak si Disas to, “Boutismu-i a en, su ollog en nod kotuman ta iddos langun no id kopi-it Monama.” De-en id boutismuwan ni Juan si Disas. 
MAT.3.16	To noboutismuwan don si Disas, id go-un sikandin diyot oweg. Woy idda ron en, nopokes kos langit, woy nokita rin no id lonna iddos Uhis no Ispiritu riyot kandin iling to soopati. 
MAT.3.17	Na, duwon bawos pomon diyot datas to langit no mid ungketen to, “Ini en kos Anak ku no id dokollan ku to ginawa woy oraroy ku nid kahaa-i.”
MAT.4.1	Na, id piyod si Disas to Uhis no Ispiritu riyot noka-awoy-awoy'n lugaa amoy od geddaman ni Moivuyan kod kopiyod sikandin nod puung to saa. 
MAT.4.2	Id puasa si Disas daom to oppat-no-puun allow woy bulli, woy nopongnga, oraroy sikandin id gutasan. 
MAT.4.3	Na id porani si Moivuyan kandin woy mid kahi to, “Otik mooggot ka en no Anak to Monama, suhuwow inis batu nod kovovallan no paan.”
MAT.4.4	Piru mid tavak si Disas to, “No-ikahi riyot Nosulat no Kahit Monama no,
MAT.4.4	‘Konna ra koka-an kos od poko-uyag to minuvu, ko konna, iddos ipat kahi to Monama.’ ”
MAT.4.5	Nopongnga idda, id piyod sikandin ni Moivuyan diyot Jerusalem woy id poohinat din diyot oray'n motikang no sakup to templo. 
MAT.4.6	Na id ikohiyan din si Disas to, “Otik sikkow en kos Anak to Monama, timballu ka riyot dosiyung, su no-ikahi riyot Nosulat no Kahit Monama no,
MAT.4.6	‘Od suhuwon to Monama iddos mgo ponolihan din to kodtavang kikow amoy dii ka od komonnu.
MAT.4.6	Od saakon ka nikandan amoy ahad ikos pa-a ru, diid kohisgisan.’ ”
MAT.4.7	Piru mid tavak si Disas to, “No-ikahi mandad diyot Nosulat no Kahit Monama no,
MAT.4.7	‘Yo ru geddami kos Monama nod Longaggon du.’ ”
MAT.4.8	Nopongnga idda, id piyod sikandin ni Moivuyan diyot oray'n mowwet no buvungan. Woy id pokita rin iddos langun no kohoriyan ka-ay to ampow't ingod woy dos mgo korotuwan dutun. 
MAT.4.9	Kahin Moivuyan to, “Id boggoy ku kikow inis langun otid lingko-od ka woy od simba koddi.”
MAT.4.10	Mid tavak si Disas to, “Awa ka, Moivuyan! No-ikahi riyot Nosulat no Kahit Monama no, ‘Iyon du ra simba-ana iddos Monama nod Longaggon du woy sikandin da kos duurumanniyu.’ ”
MAT.4.11	Na mid awa ron si Moivuyan, woy id inguma iddos mgo ponolihan amoy'd tuhanuu ki Disas.
MAT.4.12	Na, to norinog ni Disas no noprisu si Juan, id livod sikandin diyot Galilea. 
MAT.4.13	Mid tanan sikandin diyot Nazaret, woy id undiyon to Capernaum amoy'd oubpa rutun. Inin bonuwa, diyon lomig to ibpit to Lanow't Galilea no sakup to livuta to koubbaran ni Zabulon woy Neptali. 
MAT.4.14	Notomanan ini, su amoy od kotuman iddos id po-ikahi to Monama ki propeta Isaias no mid ungketen to,
