MAT.1.1	Kure' lë rë men xa' ngok ben che'n Jesukrist, Me nzë ben che'n rey Dabi, mbaino nu ben che'n Abraham.
MAT.1.2	Xga'n Abraham ngok Isaac,
MAT.1.2	lë' xga'n Isaac ngok Jakob,
MAT.1.2	mbaino lë' xga'n Jakob ngok Judá kun rë wech Judá.
MAT.1.3	No lë' rë xga'n Judá ngok Fares mbaino Zara,
MAT.1.3	no xna' bixa' ngok Tamar.
MAT.1.3	No xga'n Fares ngok Esrom,
MAT.1.3	mbaino lë' xga'n Esrom ngok Aram.
MAT.1.4	No lë' xga'n Aram ngok Aminadab,
MAT.1.4	lë' xga'n Aminadab ngok Naasón,
MAT.1.4	no lë' xga'n Naasón ngok Salmón.
MAT.1.5	Lë' xga'n Salmón ngok Booz,
MAT.1.5	mbaino lë' xna' Booz ngok Rahab.
MAT.1.5	No lë' xga'n Booz ngok Obed,
MAT.1.5	lë' xna' Obed ngok Rut.
MAT.1.5	No lë' xga'n Obed ngok Isaí.
MAT.1.6	Mbaino lë' xga'n Isaí ngok rey Dabi,
MAT.1.6	no lë' xga'n rey Dabi ngok Salomón,
MAT.1.6	no lë' xna' Salomón ngok tsa' Urías.
MAT.1.7	No lë' xga'n Salomón ngok Roboam,
MAT.1.7	lë' xga'n Roboam ngok Abías,
MAT.1.7	mbaino lë' xga'n Abías ngok Asa.
MAT.1.8	No lë' xga'n Asa ngok Josafat,
MAT.1.8	mbaino lë' xga'n Josafat ngok Joram,
MAT.1.8	no lë' xga'n Joram ngok Uzías.
MAT.1.9	Lë' xga'n Uzías ngok Jotam,
MAT.1.9	no lë' xga'n Jotam ngok Akaz,
MAT.1.9	mbaino lë' xga'n Akaz ngok Hezekías.
MAT.1.10	Lë' xga'n Hezekías ngok Manasés,
MAT.1.10	no lë' xga'n Manasés ngok Amón.
MAT.1.10	Lë' xga'n Amón ngok Josías.
MAT.1.11	Lë' rë xga'n Josías ngok Jecunías kun rë wech Jecunías.
MAT.1.11	Le'n rë ngubizh ze' ñanu rey Babilonia rë men yezh Judá. Lazh men ze' ngok bixa' nela rë men nado ga', dox nguzakzi bixa'.
MAT.1.12	Or mile' Dios nguro' bixa' lazh men Babilonia, ñë'd bixa' lazh bixa'.
MAT.1.12	Orze' lë' xga'n Jecunías ngok Salatiel,
MAT.1.12	no lë' xga'n Salatiel ngok Zorobabel.
MAT.1.13	Lë' xga'n Zorobabel ngok Abihud,
MAT.1.13	lë' xga'n Abihud ngok Eliakim,
MAT.1.13	mbaino lë' xga'n Eliakim ngok Azor.
MAT.1.14	Lë' xga'n Azor ngok Sadok,
MAT.1.14	lë' xga'n Sadok ngok Akim,
MAT.1.14	lë' xga'n Akim ngok Eliud.
MAT.1.15	Lë' xga'n Eliud ngok Eleazar,
MAT.1.15	mbaino lë' xga'n Eleazar ngok Matán,
MAT.1.15	lë' xga'n Matán ngok Jakob,
MAT.1.16	no lë' xga'n Jakob ngok Che, xa' ngok tsa' Mari,
