MAT.1.1	Waha a magahenye aacchinye Yeesso Kiriistohi hiiy Dawuudhi karnate. Dawuud la a hiiy Aburaaham.
MAT.1.2	Aburaaham Isakh dele,
MAT.1.2	Isakh la Yaakoobo dele,
MAT.1.2	Yaakoobo la Yuuda ichoow walaalinyetiis ba dele.
MAT.1.3	Yuuda la Beeres ichoow Seerah dele. Abarticho la a Taamar.
MAT.1.3	Beeres la ꞌHeesiron dele,
MAT.1.3	ꞌHeesiron la Raam dele.
MAT.1.4	Raam la Aminaadab dele,
MAT.1.4	Aminaadab la Nahachoon dele,
MAT.1.4	Nahachoon la Saalmon dele.
MAT.1.5	Saalmon la Boowas dele. Abar Boowas la Raahab iche layadeeh.
MAT.1.5	Boowas la Obeedhi abartiis Ruuꞌd eheet dele,
MAT.1.5	Obeed la Yeesse dele.
MAT.1.6	Yeesse la, Dawuudhi karnat eheet dele.
MAT.1.6	Dawuud la Soolomon dele. Abar Soolomon makhaabál Uuriya eheet.
MAT.1.7	Soolomon la Rehobowaam dele,
MAT.1.7	Rehobowaam la Abiija dele,
MAT.1.7	Abiija la Aassa dele.
MAT.1.8	Aassa la Yeꞌhoochafaat dele,
MAT.1.8	Yeꞌhoochafaat la Yooram dele,
MAT.1.8	Yooram la Uusiya dele.
MAT.1.9	Uusiya la Yooꞌdam dele,
MAT.1.9	Yooꞌdam la Aahas dele,
MAT.1.9	Aahas la Heessekiya dele.
MAT.1.10	Heessekiya la Manaasseh dele,
MAT.1.10	Manaasseh la Aamon dele,
MAT.1.10	Aamon la Yossaaya dele.
MAT.1.11	Yossaaya la Yekooniya ichoow walaalinyetiis dele. Waha la a maanti yaafohi Issiraayel gaasoo ili Baabiloon liibooliye.
MAT.1.12	Inkoo yaafohi Issiraayel gaasoo ili Baabiloon liibooliye Yekooniya Cheeltiyeel dele,
MAT.1.12	Cheeltiyeel la Serubabeel dele.
MAT.1.13	Serubabeel la Abiwuud dele,
MAT.1.13	Abiwuud la Eliyakiim dele,
MAT.1.13	Eliyakiim la Aassor dele,
MAT.1.14	Aassor la Saadok dele,
MAT.1.14	Saadok la Akiim dele,
MAT.1.14	Akiim la Eliyuud dele,
MAT.1.15	Eliyuud la Eliyaasar dele,
MAT.1.15	Eliyaasar la Maaꞌdan dele,
MAT.1.15	Maaꞌdan la Yaakoobo dele,
MAT.1.16	Yaakoobo la Yuussuf dele,
MAT.1.16	Yuussuf la a makhaábal Maariyati Yeessohi Ki Lasubhe layadeeh desse.
MAT.1.17	ꞌDeerka kholo tomon ichoow affare Aburaaham ichoow Dawuud dahche kijirte. Dawuud ichoow maanti yaafohi Issiraayel Baabiloon ka labooliye la, kholo tomon ichoow affare dahcho kajirte. Maanti yaafohi Issiraayel Baabiloon ka labooliye ichoowka maanti Ki Lasubhe desse laka, kholo tomon ichoow affare dahcho kajirte.
MAT.1.18	Delmaat Yeesso Kiriisto iꞌdane eheet. Abartiisti magahiche Maariya layadeeh, etoo Yuussuf layadeehe alkume. Iꞌdaasenyi geeddi icho isidisan on saggi iche miigti Rubeyti Munyee ka uur itahe laarge. 
MAT.1.19	Jeenteti Yuussufhi Maariya soodisti etoo fissan ieheet u, usuhi Maariya ꞌdooꞌd ortiis ka lakhaanyo kadowo ma ꞌdoono, Maariya dagsi ka katabin gooche.
MAT.1.20	Iꞌdaasenyi inkoo us ayta kamasse, hertoo Kamur issillo goyaka isoobahte wihi iche itidah, “Yuussuf, ínam Dawuud, Maariya disan akaroorin. Iꞌdi tahe iche miigti Rubeyti Munyeenye kuurowte. 
MAT.1.21	Iche la inankoo dessa, magahi at ibihisso la a Yeesso. A mehe us ꞌdooꞌdiissa uskeelicho karibaa.”
MAT.1.22	Waha dakkhan a yitaaheene, ꞌdee wihi Kamur eti Waákh íyeyyeedo ka yidah labuuhicha, 
MAT.1.23	“Inanti mejel igaran a uurowta, inankoo dessa. Magahiis la Emmaanuwel
MAT.1.24	Yuussuf inkoo us sooneybaate ka, amuri kootte herti Kamure keleye ibihisse raahe, Maariya diste. 
MAT.1.25	Iꞌdaasenyi Yuussuf Maariya ma leeurꞌdine ichoowka inankoo desse. Ulla magah ibahche, Yeesso yidah.
MAT.2.1	Yeesso ilkerengeetti Beꞌdeleheeme boroofenhi Yaꞌhuudiya kijirto iche lakadele. Maantaas la, ꞌHeroode karnati ilaase. Inkoo Yeesso desse, makhaaballetoo bakkaalle walah kaabatti iloo beri katimiyye, ilkerengeetti weene Yeerusaleem timiy. 
MAT.2.2	Iche la wihi iche worsatte, “Weeli desse karnati Yaꞌhuud yateeh mee? Iꞌdi tahe bakkaali delmaattiis tuso usuhi beri kasookore a agarre, nah la usu nimiyye wahannaa.”
MAT.2.3	Karnati ꞌHerood layadeeh uus yeedaas daage, weyti mal gele, ꞌdooꞌdi ilkerengeetti weene Yeerusaleem kijiro tuumman laka mal gele. 
MAT.2.4	Inkoo us kuhaaniyyohi wewween ichoow tagaammeti amurre tuumman tol iwahe ka, inti Ki Lasubhe lakadelo worsate.
MAT.2.5	Icho la wihi icho ilaabeen, “Ilkerengeetti Beꞌdeleheeme boroofenhi Yaꞌhuudiya kijirto iche lakadela. Iꞌdi tahe waha a wihi goorat etoo Waákh íyeyyeedo chiire.
MAT.2.6	“‘Iꞌdaasenyi atihi ilkerengeetti Beꞌdeleheemenye boroofenhi Yuuda kijirto,
MAT.2.6	ilkerengeetohi addane Yuuda ma karucchul.
MAT.2.6	A mehe berri karnat intane lakadela,
MAT.2.6	ki ꞌdooꞌdeeyki Issiraayel yaakhicho.’
MAT.2.7	ꞌHerood ꞌdeerka makhaaballeti bakkaalle yeyto dagsi ka wahe, ibeenki bakkaal soobahe kaabte. 
MAT.2.8	Ilkerengeetti Beꞌdeleheem ierge, toro la wihi us iyidah, “Nyaama, weel mujjum soohiisda. Maanti atin ꞌhesseen, amiita ani laka isoocheeka, ꞌdee an laka a irdi a wahdi.”
MAT.2.9	Inkoo icho yeedi karnat daageen ka, jit khabteene, bakkaali kootte beri kasokoore icho sooraaheen la orcho raahe, ichoowka meessi weel kijiro sartiis ka tolossate. 
MAT.2.10	Chirri icho toro bakkaal argeen ka weyti hamaadeen. 
MAT.2.11	Chirri icho min geleen ka, weel ichoow Maariyati abartiise argeene, jilbo il kaguꞌddeene weel wahteen. Urgohicho fureene, gaalkahsihi weyti gato miigenye icho sookhaateen soobahcheene, siicheen. Gaalkahsiha la a ꞌdahab ichoow halalle ichoow miricchinye. 
MAT.2.12	Inkoo Waakh issillo ka tootooche, ꞌHerood iinokhanna iyidah ka, jitoo addan tabeene, ilicho inokhteen.
MAT.2.13	Inkoo makhaaballeti bakkaalle yeyto nokhatte ka, hertoo Kamur Yuussuf issillo ka isoobahte. Wihi iche itidah, “Kahe weel ichoow abartiis ba khaate ili Miissiri ifirid. Intaas fiddiye ichoowka ani a kisoocheeko. A mehe ꞌHerood dowwanoha weel ogoose yowtaa.” 
MAT.2.14	Yuussuf ꞌdeerka ibeen on kahe, weel ichoow abartiis ba leefirde ili Miissiri leemiinsate. 
MAT.2.15	Intaas on fiddiyeene ichoowka ꞌHeroodhi karnate yumuy. ꞌDeerka wihi goorat Kamur etoo Waákh íyeyyeedo ka cheeke labuuhiche, “Weeleey ili Miissiri kasoowahe.”
MAT.2.16	Inkoo ꞌHerood saggi makhaaballeti bakkaalle yeyto iekkeysatte kase ka, weyti hollowe. Amur bahche nyaakhuti lallabe guꞌh lamma khabo ichoow ki guꞌh lamma ieleelinne, ilkerengeetti Beꞌdeleheem ichoow ilkerengeetohi isoodow kajiro tuumman a labakkicho yidah. Guꞌhassa lammee ichoow maanti makhaaballeti bakkaalle yeyto karnat icheekte a israahaan. 
MAT.2.17	ꞌDeerka wihi eti Waákh íyeyyeedo Yeeremiya layadeeh ka lacheeke labuuhiche,
MAT.2.18	“Hooyoo ilkerengeetti Raamah ka a ladaage.
MAT.2.18	Hooyi etoo ooyo, weyti uuwwicho.
MAT.2.18	Raaccheel nyaakhuticheeda ooyta,
MAT.2.18	ichehi uur lakhoboocho ꞌdiiꞌdda.
MAT.2.18	Iꞌdi tahe icho tuumman kola a tuumeen.”
MAT.2.19	Inkoo ꞌHerood yumuy ka, hertoo Kamur ili Miissiri ka Yuussuf issillo goyaka isoobahte, 
