MAT.1.1	Tyenwa rushpakinri Geso Kristopirana. Tawiklopishni Geso, ga wa Gawraklopishni Tawi.
MAT.1.2	Gawra wugenetlu Gisaaka.
MAT.1.2	Gisaaka wugenetlu Gakowo.
MAT.1.2	Gakowo wugenetna Gota ga wa gimolene.
MAT.1.3	Gota Tamara wugenetyana Pare ga wa Sara.
MAT.1.3	Pare wugenetlu Gesromo.
MAT.1.3	Gesromo wugenetlu Gara.
MAT.1.4	Gara wugenetlu Gaminata.
MAT.1.4	Gaminata wugenetlu Naasoni.
MAT.1.4	Naasoni wugenetlu Salmo.
MAT.1.5	Salmo Racha wugenetyalu Poosi.
MAT.1.5	Poosi Rota wugenetyalu Gowe.
MAT.1.5	Gowe wugenetlu Gesi.
MAT.1.6	Gesi wugenetlu pogirchi Tawi.
MAT.1.6	Pogirchi Tawi, wa Goriyasu ganunronanni wugenetyalu Salomo.
MAT.1.7	Salomo wugenetlu Rowowa.
MAT.1.7	Rowowa wugenetlu Gawi.
MAT.1.7	Gawi wugenetlu Gasa.
MAT.1.8	Gasa wugenetlu Gosapata.
MAT.1.8	Gosapata wugenetlu Gora.
MAT.1.8	Gora wugenetlu Gosuya.
MAT.1.9	Gosuya wugenetlu Gowata.
MAT.1.9	Gowata wugenetlu Gacha.
MAT.1.9	Gacha wugenetlu Gesechi.
MAT.1.10	Gesechi wugenetlu Manasese.
MAT.1.10	Manasese wugenetlu Gamonu.
MAT.1.10	Gamonu wugenetlu Gosiyasu.
MAT.1.11	Gosiyasu wugenetna Gechoni
MAT.1.11	ga wa gimolene, gajriikaklugogne,
MAT.1.11	wa Wawilonya yinitkana.
MAT.1.12	Gajrikapkalunenanu Wawilonya satokyatkana.
MAT.1.12	Gechoni wugenetlu Salatili.
MAT.1.12	Salatili wugenetlu Sorowawili.
MAT.1.13	Sorowawili wugenetlu Gawiyo.
MAT.1.13	Gawiyo wugenetlu Geliyachi.
MAT.1.13	Geliyachi wugenetlu Gasoro.
MAT.1.14	Gasoro wugenetlu Satose.
MAT.1.14	Satose wugenetlu Gachimi.
MAT.1.14	Gachimi wugenetlu Giliyo.
MAT.1.15	Giliyo wugenetlu Geleyasa.
MAT.1.15	Geleyasa wugenetlu Matana.
MAT.1.15	Matana wugenetlu Gakowo.
MAT.1.16	Gakowo wugenetlu Gosi,
MAT.1.16	Mariya gnuru.
MAT.1.16	Wala rushpakya Geso,
MAT.1.16	wa Kristo chinkaluru.
MAT.1.17	Giyagni wane pejnuklopisha gwashle, Gawrakluyakawa ga wa Tawiklupotunanuko, pamole gepkoxamkoje gwashlu. Tawikluyakawa ga wa Wawilonya yinriklupotunanuko pamole gepkoxamkoje gwashlu. Wa Wawilonya yinrikluyakawa ga wa Kristoklupotunanuko, pamole gepkoxamkoje gwashlu wane.
MAT.1.18	Wane rixa gishpakleta Geso Kristo. Wa runro
MAT.1.18	Mariya, Gosi galuka gnunrotletinitkalo, mawakanuwalo, tetkatka kamshiro tixinritka Giwekikaluru Kpashiri chinanu.
MAT.1.19	Ga wa tganurupa Gosi, gi rixanu poyagkakachrini gi raluka pogitlepiranatlo, rushinika giknoklemtlo pochkeruko.
MAT.1.20	Yanshinikanyeginatinri, Gitsrukaachitowreru gipgujewnayegitlu rupnawleya. Wane chinru, “Gosi, Tawiklopisha, gi pika gwaletanro pganunropa Mariya. Gi rixanu wala gwiyachri Giwekikaluru Kpashiri chinanni. 
MAT.1.21	Tushpakawgenetanu toturu. Geso pgiwakatanru. Gi rixanu Wale gognetkakanna rayinerutene mukochireyna.”
MAT.1.22	Pejnuruko tye wane gixka poyagkakikolupa Gitsrukaachi tokanu, tokanchi geneklewatachriya. Wane china:
MAT.1.23	Walenwa yokaakaluru: 
MAT.1.24	Yotunotinitka rumkanatinriya, wane rixatka Gitsrukaachi towreru towtapyawakatkalu. Rawatkalo ganunro. 
MAT.1.25	Gi wa retawalo tushpakawgenetinpotunanuko muchinanu toturu. Giwakatlu Geso.
MAT.2.1	Wane rixa. Wetle Pokchi Gotechijne rushpakini Geso, wa pogirchi Giroreklu, kgimatkalerune tkachi gishpatyawaka sreta runyana. Gerosale rapokna. 
MAT.2.2	Wane chinna, “¿Ginaklu wa Goteyone Pogire gishpakachritka? Gi rixanu tkachi gishpatyawaka sreta wetyalo katagirite. Wuna wyoptsojityentapyaplu.”
MAT.2.3	Pogirchi Girore jempiranyegitinitkalu, kojwakanshinikanuta, pejnuruneko Gerosale gajeneymananuko. 
MAT.2.4	Rapatna pejnuruneko tsrukakalune sasertotene ga wa yonchikgapine yinenu. Repomgana ginaka rushpakini Kristopa. 
MAT.2.5	Wanna wane china, “Wetle, Gotechijne. Gi rixanu wane chinyongatka tokanchi geneklewatachriya:
MAT.2.7	Giyagni Girore pochkeruko tomgana wa kgimatkalerune. Repomsapotutna tegipgujewnalgognetka katagiri. 
