MAT.1.1	Ruré zéed lá de bniety gulal ni zá lo xfamily Jesucrist, laany ni zány lo xfamily rey David ne lo xfamily Abraham:
MAT.1.2	Abraham bdialá xtad Isaac, chiy Isaac guc xtad Jacob. Ax xtad Judá cunru de betsbɨ guc Jacob. 
MAT.1.3	Chiy Judá bichnaab Tamar, chiy ax lliindeb bdialá Fares cun Zara. Fares ax guc xtad Esrom, Esrom guc xtad Aram, 
MAT.1.4	Aram guc xtad Aminadab, Aminadab guc xtad Naasón, Naasón guc xtad Salmón. 
MAT.1.5	Salmón guc xtad Booz, chiy xnanbɨ bdialá Rahab. Booz ax bichnaab Rut, chiy lliindeb bdialá Obed. Obed guc xtad Isaí, 
MAT.1.6	Isaí guc xtad rey David. Chiy rey David cun bniety ni guc chial Urías gúpdeb tuby lliindeb ni bdialá Salomón.
MAT.1.7	Chiy Salomón guc xtad Roboam, Roboam ax guc xtad Abías, Abías guc xtad Asa. 
MAT.1.8	Asa guc xtad Josafat, Josafatqui guc xtad Joram, Joram guc xtad Uzías. 
MAT.1.9	Uzías guc xtad Jotam, Jotam guc xtad Acaz. Acaz ax guc xtad Ezequías, 
MAT.1.10	Ezequías guc xtad Manasés, Manasés guc xtad Amón, Amón guc xtad Josías, 
MAT.1.11	chiy Josías guc xtad Jeconías cunru de betsbɨ tiamp ni guu de bniety Israel pres nez Babilonia.
MAT.1.12	Deni biecquideb xte ni guudeb pres nez Babilonia, Jeconías gúpbɨ tuby lliinbɨ ni bdialá Salatiel. Chiy Salatiel guc xtad Zorobabel. 
MAT.1.13	Zorobabel guc xtad Abiud, Abiud guc xtad Eliaquim, Eliaquim guc xtad Azor, 
MAT.1.14	Azor guc xtad Sadoc, Sadoc guc xtad Aquim, Aquim guc xtad Eliud, 
MAT.1.15	Eliud guc xtad Eleazar, Eleazar guc xtad Matán. Matán guc xtad Jacob. 
MAT.1.16	Jacob guc xtad Gusé chial María. Chiy María guc xnan Jesús ni láza Crist.
MAT.1.17	Ziy guc desde tiamp xte Abraham axtquɨ tiamp xte rey David guu tsɨdá generación, chiy tsɨdáza generación guu desdɨ tiamp xte rey David axtquɨ tiamp ni guu de bniety Israel pres nez Babilonia. Ne tsɨdáza generación guu desde tiamp ni güe de bniety Israel pres nez Babilonia axtquɨ chi bdzɨny dxi ni gul Jesucrist lo guɨchliu.
MAT.1.18	Squé xquel guc ni gul Jesucrist: María, xnanny, a ná par guchnaab cun Gusé. Per anste cueznésaadeb, María guudbɨ bdoo pur guelrnabee xte Spíritu Sant. 
MAT.1.19	Ne cun Gusé zaacbɨ ax quɨt rcaaztib nizaaibbɨ diidx xa xquel rbez María, güenru baanbɨ xgab nibelaazbɨ María sin quɨt tu niacbeeti. 
MAT.1.20	Per lalzi cayunbɨ xgabqui, ax güeliulo tuby ánglɨ xte Dios lob lo bcaald, raipy ánglɨqui laab:
MAT.1.20	—Gusé, liú ni zéedu lo xfamily David, quɨt idxibtiu guchnoo María te pur bdoo ni icáab pur Spíritu Sant zéedby. 
