GEN.1.1	މާތްﷲ އެންމެ ފުރަތަމަ އުފެއްދެވީ އުޑުތަކާއި މި ދުނިޔެއެވެ. 
GEN.1.2	ދުނިޔެ އުފެއްދެވިއިރު އެވަނީ ސިފައެއްނެތި ހުސްކޮށެވެ. ވަށައިގެންވާ ފުންކަމުގައި ވަނީ އަނދިރިކަމެވެ. އޭރު މާތްﷲގެ ރޫޙުފުޅު ފެން މަތީގައި ބުރުއަޅަމުން ދިޔައެވެ.
GEN.1.3	ދެން މާތްﷲ ވަޙީކުރެއްވިއެވެ. ”އަލިކަން ފާޅުވޭ!“ ދެން ހަމަ އެއާއެކު ދުނިޔެ އަލިވެގެން ދިޔައެވެ. 
GEN.1.4	މާތްﷲ އެ އަލިކަމަށް ބައްލަވާވޮޑިގެން އެއަލިކަން ރަނގަޅުކަމަށް ދެކެވޮޑިގަތެވެ. ދެން މާތްﷲ އަނދިރިކަމުގެ ތެރޭން އަލިކަން ވަކި ކުރެއްވިއެވެ. 
GEN.1.5	މާތްﷲ އެއަލިކަމަށް ދުވާލުގެ ނަމުން ނަންދެއްވިއެވެ. އަނދިރިކަމަށް އެކަލާނގެ ރޭނގަނޑުގެ ނަމުން ނަންދެއްވިއެވެ. ރޭވެފައި އަލިވެއްޖެއެވެ. އެއީ ފުރަތަމަ ދުވަހެވެ.
GEN.1.6	ދެން މާތްﷲ ވަޙީ ކުރެއްވިއެވެ. ”ފެންތަކުގެ މެދުން ހުސްތަނެއް އުފެދޭ! ފެންތަކުގެ ތެރޭން ފެންތަކެއް ވަކިވޭ!“ 
GEN.1.7	ދެން މާތްﷲ އެ ހުސްތަން އުފައްދަވައި އެ ހުސްތަނުގެ ތިރީގައި ހުރި ފެނާއި މަތީގައި ހުރި ފެން ވަކިކުރެއްވިއެވެ. އެކަން އެގޮތަށް ހިނގައިފިއެވެ. 
GEN.1.8	ދެން އެހުސްތަނަށް މާތްﷲ އުޑުގެ ނަމުން ނަންދެއްވިއެވެ. ރޭވެފައި އަލިވެއްޖެއެވެ. އެއީ ދެވަނަ ދުވަހެވެ.
GEN.1.9	ދެން މާތްﷲ ވަޙީކުރެއްވިއެވެ. ”އުޑުގެ ދަށުގައި ހުރި ފެން އެއްތަނަކަށް އެއްވޭ! އޭގެ ތެރޭން ހިކިފަސްތަނެއް ފާޅުވޭ!“ ދެން އެކަން އެގޮތަށް ހިނގައިފިއެވެ. 
GEN.1.10	ދެން އެ ހިކިފަސްތަނަށް ބިމޭ ވަޙީ ކުރައްވައި ނަންދެއްވިއެވެ. އަދި އެއްތަނަކަށް އެއްވި ފެންތަކަށް ކަނޑުގެ ނަމުން އެކަލާނގެ ނަންދެއްވިއެވެ. މިތަން ރަނގަޅުކަމަށް މާތްﷲ ދެކެވޮޑިގަތެވެ.
GEN.1.11	އެއަށް ފަހު މާތްﷲ ވަޙީކުރެއްވިއެވެ. ”ބިމުން ގަސްގަހާގެހި ފަޅާ! އޮށް ހުރި ގަސްތަކާއި މޭވާގައި އޮށް ހުންނަ ގަސްތަކާއި މިފަދަ ކޮންމެ ބާވަތެއް ބިންމަތީގައި ހެދޭ!“ ދެން މިކަންތައް އެގޮތަށް ހިނގައިފިއެވެ. 
GEN.1.12	ބިމުން ގަސްގަހާގެހި ފަޅައި އޮށް ހުރި ގަސްތައް ފަޅައި މޭވާގައި އޭގެ އޮށް ހުރި ގަސްތައް ފަޅައި އެއިން ކޮންމެ ބާވަތެއް އެވައްތަރުގެ ގަހެއްގެ ގޮތުގައި ފަޅައިފިއެވެ. ދެން އެގަސްތައް ރަނގަޅުކަމަށް މާތް ﷲ ދެކެވޮޑިގަތެވެ. 
GEN.1.13	ރޭވެފައި އަލިވެއްޖެއެވެ. އެއީ ތިންވަނަ ދުވަހެވެ.
GEN.1.14	ދެން މާތްﷲ ވަޙީކުރެއްވިއެވެ. ”ރެޔާއި ދުވާ ވަކިކުރުމަށް އުޑުގައިވާ ހުސްތަނުގައި އަލިތައް އުފެދޭ! އަދި އެއީ މޫސުންތަކާއި ދުވަސްތަކާއި އަހަރުތައް ވަކިކޮށްދޭ ފާހަގަތަކެއް ކަމުގައިވޭ! 
GEN.1.15	އަދި އެއީ އުޑުގެ ހުސްތަނުގައިވާ އަލިތަކަކަށްވެ ބިންމައްޗަށް އެއިން އަލިކުރޭ!“ ދެން އެކަންތައް އެގޮތަށް ހިނގައިފިއެވެ.
GEN.1.16	މާތްﷲ ބޮޑު ދެ އަލިކަން އުފެއްދެވީ އޭގެ ތެރޭން ބޮޑު އަލިކަމުން ދުވާލުގެ މައްޗަށް އަމުރު ހިންގައި ކުޑައަލިކަމުން ރޭގަނޑުގެ މައްޗަށް އަމުރު ހިންގުމަށެވެ. ތަރިތައް ވެސް ވަނީ މިކަމަށް އުފައްދަވާފައެވެ. 
GEN.1.17	މާތްﷲ އުޑުގައި މިއަލިތައް ބެހެއްޓެވީ ބިމަށް އަލި ކުރުމަށެވެ. 
GEN.1.18	އަދި ދުވާލުގެ މައްޗަށާއި ރޭގަނޑުގެ މައްޗަށް ބާރު ހިންގުމަށެވެ. އަދި އަނދިރީގެ ތެރޭން އަލިކަން ވަކި ކުރުމަށް ވެސް މެއެވެ. މިތަކެތި ރަނގަޅުކަމަށް މާތްﷲ ދެކެވޮޑިގަތެވެ. 
GEN.1.19	ރޭވެފައި އަލިވެއްޖެއެވެ. އެއީ ހަތަރުވަނަ ދުވަހެވެ.
GEN.1.20	ދެން މާތްﷲ ވަޙީކުރެއްވިއެވެ. ”ފެންގަނޑުގައި އައިން އައިނަށް ދިރޭތަކެތި އުފެދޭ. އަދި ބިންމަތީ ޖައްވާއި އުދަރެހުގެ ހުސްކަމުގެ ތެރޭގައި ދޫނިސޫފާސޫފި އުދުހޭ!“ 
GEN.1.21	މިގޮތުން މާތްﷲ ކަނޑުގައި ބިޔަ ތަކެއްޗަކާއި ކޮޅުކޮޅު މައްޗަށް ދުވާ ތަފާތު އެތައް ބާވަތެއްގެ ދިރޭ ތަކެއްޗެއް އުފެއްދެވިއެވެ. އަދި އެކިބާވަތުގެ ދޫނިސޫފާސޫފި ވެސް އުފެއްދެވިއެވެ. ދެން މިތަކެތި ރަނގަޅުކަމަށް މާތްﷲ ދެކެވޮޑިގަތެވެ. 
GEN.1.22	އަދި މާތްﷲ އެތަކެއްޗަށް ބަރަކާތްލެއްވިއެވެ. އެކަލާނގެ ވަޙީކުރެއްވިއެވެ. ”އުފެދި ގިނަގުނަވެ ކަނޑުތައް ފުރާލާ! އަދި ދޫނި ސޫފާސޫފިތައް ގިނަގުނަވެ ދުނިޔެ ފުރާލާ!“ 
GEN.1.23	ރޭވެފައި އަލިވެއްޖެއެވެ. އެއީ ފަސްވަނަ ދުވަހެވެ.
GEN.1.24	އަދި މާތްﷲ ވަޙީކުރެއްވިއެވެ. ”ބިމުން އެކިބާވަތުގެ ދިރޭތަކެތި އުފެދޭ! އެކިކަހަލަ ޖަނަވާރުތަކާއި ސޫފާސޫފިތަކާއި ބިޔަތަކާއި އޭގެ ބާވަތަކުން އުފެދޭ!“ ދެން އެކަންތައް އެގޮތަށް ވެއްޖެއެވެ. 
GEN.1.25	މިގޮތުން މާތްﷲ އެކިބާއްވަތް ބާވަތުގެ ޖަނަވާރުތަކާއި އެކިބާވަތްބާވަތުގެ ދިރުންހުރި ތަކެތި ބިންމަތީގައި ލެއްވިއެވެ. ދެން މިތަކެތި ރަނގަޅުކަމަށް މާތްﷲ ދެކެވޮޑިގަތެވެ.
GEN.1.26	ދެން މާތްﷲ ވަޙީކުރެއްވިއެވެ. ”މިހާރު އަހަރެމެންގެ ސޫރައިގައި އަހަރެމެންނާ އެއް ސިފައިގައި އިންސާނާ އުފައްދާނަން! އަދި އެއިންސާނުންނަށް ކަނޑުގައިވާ މަސްތަކާއި ޖައްވުގައިވާ ދޫނިސޫފާސޫފިތަކާއި ބިމުގައިވާ ޖަނަވާރުތަކާއި އަދި އެހެން ވެސް މި ދުނިޔޭގައިވާ ނަމަ ވާހައި އެއްޗެއްގެ ވެރިކަން ދޭނަން.“
GEN.1.27	ދެން މާތްﷲ އެކަލާނގެ އަމިއްލަ ސޫރަފުޅުގައި އިންސާނާ ހެއްދެވިއެވެ. މާތްﷲ އިންސާނާ ހެއްދެވީ އެކަލާނގެއާ އެއްވައްތަރަށެވެ. އިންސާނާ އުފައްދަވާފައިވަނީ ފިރިހެނަކާ އަންހެނެއްގެ ގޮތުގައެވެ.
GEN.1.28	މާތްﷲ އެމީހުންނަށް ރަޙުމަތްލެއްވިއެވެ. އަދި ވަޙީކުރެއްވިއެވެ. ”މޭވާ އަޅައި ގިނަގުނަވެ ދުނިޔެ ފުރާލާ! އަދި ދުނިޔެ މައްޗަށް ގަދަވެގަނޭ! ކަނޑުގައިވާ މަސްތަކާއި ޖައްވުގައިވާ ދޫނިތަކާއި އަދި އެހެންވެސް ދުނިޔޭގައި ހަރަކާތްކުރާ ހުރިހާ އެއްޗެއްގެ މައްޗަށް ވެރިކަން ހިންގާ!“
GEN.1.29	ދެން މާތްﷲ ވަޙީކުރެއްވިއެވެ. ”ބަލާލަބަލަ! އަހަރެން މިވަނީ އޮށްއަޅާ ހުރިހާ ބާވަތެއްގެ ގަހަކާއި އަދި މޭވާގައި އޮށް ހުންނަ ގަސްގަހާގެހި ދުނިޔޭގެ ބިމުން ފަޅުވާފައި. އެއީ ތިޔަބައިމީހުން އެތަކެތި ކައި ހެދުމަށްޓަކާ. 
GEN.1.30	އަދި ދުނިޔޭގައި އުޅޭ ހުރިހާ ބިޔަ ޖަނަވާރުތަކަށާއި ވަޔާއި ޖައްވުގައި އުޅޭ ހުރިހާ ދޫނިތަކަށާއި ބިމުގައި އުޅޭހާ ސޫފާސޫތްޕަކަށާއި ނޭވާލައި ދިރޭ ހުރިހާ އެއްޗެއްގެ ކެއުމެއްގެ ގޮތުގައި ފެހިކުލައިގައިވާ ހުރިހާ ގަސްގަހާގެއްސެއް ދީފިން.“ ދެން އެކަންތައް އެގޮތަށް ހިނގައިފިއެވެ.
GEN.1.31	ދެން މާތްﷲ އެކަލާނގެ ހެއްދެވި ހުރިހާ ތަކެއްޗަކަށް ބައްލަވައި ވޮޑިގަތެވެ.
GEN.1.31	ނިކަން ދެކެބަލާށެވެ! އެތަކެތި ވަރަށް ވެސް ފުރިހަމައެވެ! ރޭވެފައި އަލިވެއްޖެއެވެ. އެއީ ހަވަނަ ދުވަހެވެ.
GEN.2.1	މިގޮތުގެ މަތިން އުޑާއި ބިމުގައިވާހައި ތަކެއްޗެއް މާތްﷲ އުފައްދަވައި ނިންމެވިއެވެ. 
GEN.2.2	ހަތްވަނަ ދުވަސް އައިއިރު މާތްﷲ އެކަލާނގެ ކުރެއްވި މަސައްކަތްޕުޅު ވަނީ މުޅީން ނިންމަވާލައްވާފައެވެ. 
GEN.2.3	އެކަލާނގެ ހަތްވަނަ ދުވަހަށް ރަޙުމަތްލައްވައި އެދުވަހަކީ މާތްދުވަހެއް ކަމުގައި ލެއްވިއެވެ. ސަބަބަކީ އެދުވަހަކީ އެކަލާނގެ އުފެއްދެވި އެންމެހާ އުފެއްދެވުންތައް ފުރިހަމަ ކުރައްވައި ނިންމަވާލެއްވުން ފާހަގަކުރައްވާ ދުވަސް ކަމުގައި ވީމައެވެ.
