MAT.1.1	Jézus Krisztusnak, Dávid fiának, Ábrahám fiának nemzetségéről szóló könyv.
MAT.1.2	Ábrahám nemzette Izsákot,
MAT.1.2	Izsák nemzette Jákóbot,
MAT.1.2	Jákób nemzette Júdát és testvéreit.
MAT.1.3	Júda nemzette Fáreszt és Zerahot Támártól,
MAT.1.3	Fáresz nemzette Heszrónt,
MAT.1.3	Heszrón nemzette Arámot.
MAT.1.4	Arám nemzette Aminádábot,
MAT.1.4	Aminádáb nemzette Nahsont,
MAT.1.4	Nahson nemzette Szalmónt.
MAT.1.5	Szalmón nemzette Boázt Ráhábtól,
MAT.1.5	Boáz nemzette Obédet Ruthtól,
MAT.1.5	Obéd nemzette Isait.
MAT.1.6	Isai nemzette Dávid királyt.
MAT.1.6	Dávid király nemzette Salamont Úriás feleségétől.
MAT.1.7	Salamon nemzette Roboámot,
MAT.1.7	Roboám nemzette Abijját,
MAT.1.7	Abijja nemzette Ászát.
MAT.1.8	Ásza nemzette Jósafátot,
MAT.1.8	Jósafát nemzette Jórámot,
MAT.1.8	Jórám nemzette Uzziást.
MAT.1.9	Uzziás nemzette Jótámot,
MAT.1.9	Jótám nemzette Áházt,
MAT.1.9	Áház nemzette Ezékiást.
MAT.1.10	Ezékiás nemzette Manassét,
MAT.1.10	Manassé nemzette Ámónt,
MAT.1.10	Ámón nemzette Jósiást.
MAT.1.11	Jósiás nemzette Jekonjást és testvéreit a babiloni fogságravitelkor.
MAT.1.12	A babiloni fogságravitel után pedig
MAT.1.12	Jekonjás nemzette Sealtiélt,
MAT.1.12	Sealtiél nemzette Zerubbábelt.
MAT.1.13	Zerubbábel nemzette Abihudot,
MAT.1.13	Abihud nemzette Eljákimot,
MAT.1.13	Eljákim nemzette Azzurt.
MAT.1.14	Azzur nemzette Cádókot,
MAT.1.14	Cádók nemzette Jákint,
MAT.1.14	Jákin nemzette Elihudot.
MAT.1.15	Elihud nemzette Eleázárt,
MAT.1.15	Eleázár nemzette Mattánt,
MAT.1.15	Mattán nemzette Jákóbot.
MAT.1.16	Jákób nemzette Józsefet, férjét Máriának, akitől született Jézus, akit Krisztusnak neveznek.
MAT.1.17	Az összes nemzetség tehát Ábrahámtól Dávidig tizennégy nemzetség, Dávidtól a babiloni fogságravitelig tizennégy nemzetség, a babiloni fogságraviteltől Krisztusig tizennégy nemzetség.
MAT.1.18	Jézus Krisztus születése pedig így történt: Anyja, Mária, aki József jegyese volt, egybekelésük előtt viselős lett a Szentlélektől. 
MAT.1.19	József, a férje, igaz ember volt, és nem akarta őt gyalázatba keverni, titokban akarta őt elbocsátani.
MAT.1.20	Mikor pedig ezeket magában elgondolta, íme, az Úr angyala megjelent neki álmában, és ezt mondta: „József, Dávid fia, ne félj magadhoz venni Máriát, a te feleségedet, mert ami benne fogantatott, az a Szentlélektől van. 
MAT.1.21	Fiat fog majd szülni, és nevezd őt Jézusnak, mert ő szabadítja meg népét bűneitől.“
MAT.1.22	Mindez pedig azért történt, hogy beteljesedjék, amit az Úr mondott a próféta által, aki így szólt: 
MAT.1.23	„Íme, a szűz méhében fogan, és fiat szül, és Immánuelnek fogják nevezni“ – ami azt jelenti: Velünk az Isten.
MAT.1.24	József pedig álmából felserkenve úgy tett, amint az Úr angyala parancsolta neki: magához vette feleségét, 
MAT.1.25	és nem érintette addig, amíg meg nem szülte elsőszülött fiát, akit Jézusnak nevezett el.
MAT.2.1	Amikor pedig megszületett Jézus a júdeai Betlehemben, Heródes király idejében, íme, napkeletről bölcsek jöttek Jeruzsálembe, és ezt mondták: 
MAT.2.2	„Hol van a zsidók királya, aki megszületett? Mert láttuk csillagát napkeleten, és azért jöttünk, hogy tisztességet tegyünk neki.“
MAT.2.3	Amikor Heródes király ezt meghallotta, felháborodott, és vele együtt az egész Jeruzsálem. 
MAT.2.4	Egybegyűjtött minden főpapot és a nép írástudóit, és tudakozódott tőlük, hogy hol kell Krisztusnak megszületnie. 
MAT.2.5	Azok pedig ezt mondták neki: „A júdeai Betlehemben, mert így írta meg a próféta:
MAT.2.6	»És te, Betlehem, Júdának földje,
MAT.2.6	semmiképpen sem vagy legkisebb Júda fejedelmi városai között,
MAT.2.6	mert belőled származik a fejedelem,
MAT.2.6	aki legeltetni fogja népemet, Izraelt.«“
MAT.2.7	Ekkor Heródes titkon hívatta a bölcseket, szorgalmasan megtudakolta tőlük a csillag megjelenésének idejét. 
MAT.2.8	Elküldte őket Betlehembe, és azt mondta nekik: „Menjetek el, szorgalmasan kérdezősködjetek a gyermek felől, mihelyt pedig megtaláljátok, adjátok tudtomra, hogy én is elmenjek, és tisztességet tegyek neki.“
MAT.2.9	Ők pedig a király beszédét meghallgatták, és elindultak. És íme, a csillag, amelyet napkeleten láttak, előttük ment mindaddig, amíg odaérve megállt a hely fölött, ahol a gyermek volt. 
MAT.2.10	Amikor meglátták a csillagot, igen nagy örömmel örvendeztek. 
MAT.2.11	Bementek a házba, ott találták a gyermeket anyjával, Máriával, és leborulva tisztességet tettek neki, kincseiket kitárva ajándékot adtak neki: aranyat, tömjént és mirhát. 
MAT.2.12	Mivel álmukban intést kaptak, hogy Heródeshez vissza ne menjenek, más úton tértek vissza hazájukba.
MAT.2.13	Mikor pedig elmentek, megjelent Józsefnek az Úr angyala álmában, és mondta neki: „Kelj fel, vedd a gyermeket és anyját, fuss Egyiptomba, és maradj ott, amíg én mondom neked, mert Heródes halálra fogja keresni a gyermeket.“ 
MAT.2.14	Ő pedig felkelt, vette a gyermeket és anyját még éjjel, és Egyiptomba ment. 
MAT.2.15	És ott volt egészen Heródes haláláig, hogy beteljesedjék, amit az Úr mondott a próféta által, aki így szólt: „Egyiptomból hívtam ki az én fiamat.“
MAT.2.16	Ekkor Heródes látta, hogy a bölcsek megcsúfolták őt, szerfölött felháborodott, kiküldte embereit, és megöletett Betlehemben és annak egész környékén minden kétesztendős és azon aluli gyermeket a szerint az idő szerint, ahogyan azt pontosan megtudta a bölcsektől. 
MAT.2.17	Ekkor teljesedett be, amit Jeremiás próféta mondott, midőn így szólt:
MAT.2.18	„Szó hallatszott Rámában,
MAT.2.18	sírás-rívás és sok keserves jajgatás.
MAT.2.18	Ráhel siratta fiait,
MAT.2.18	és nem akart megvigasztalódni,
MAT.2.18	hogy nincsenek.“
MAT.2.19	Mikor pedig Heródes meghalt, íme, az Úr angyala megjelent álmában Józsefnek Egyiptomban, 
MAT.2.20	és ezt mondta: „Kelj fel, vedd a gyermeket és anyját, és eredj Izrael földjére, mert meghaltak, akik a gyermeket halálra keresték.“
MAT.2.21	Ő pedig felkelt, magához vette a gyermeket és anyját, és elment Izrael földjére. 
MAT.2.22	Amikor pedig hallotta, hogy Júdeában Arkhelaosz uralkodik Heródesnek, atyjának helyén, nem mert odamenni, hanem miután álmában figyelmeztetést kapott, Galileába ment. 
MAT.2.23	Odaérkezve a Názáret nevű városkában lakott, hogy beteljesedjék, amit a próféták mondtak, hogy názáretinek fogják nevezni.
MAT.3.1	Azokban a napokban pedig eljött Keresztelő János, aki Júdea pusztájában prédikált, 
MAT.3.2	és ezt mondta: „Térjetek meg, mert közel van a mennyeknek országa.“ 
MAT.3.3	Mert ő volt az, akiről Ézsaiás próféta így szólt:
MAT.3.3	„Kiáltó szó a pusztában:
MAT.3.3	Készítsétek az Úr útját,
MAT.3.3	és egyengessétek ösvényeit.“
MAT.3.4	Jánosnak ruhája pedig teveszőrből volt, bőröv volt a dereka körül, elesége pedig sáska és erdei méz volt.
MAT.3.5	Akkor kiment hozzá Jeruzsálem és egész Júdea, a Jordánnak egész környéke. 
MAT.3.6	És megkeresztelkedtek általa a Jordán vizében, megvallva bűneiket.
MAT.3.7	Amikor pedig látta, hogy a farizeusok és a szadduceusok közül sokan mennek hozzá, hogy megkeresztelkedjenek, ezt mondta nekik: „Mérges kígyóknak fajzatai! Ki intett titeket, hogy Istennek eljövendő haragjától meneküljetek? 
MAT.3.8	Teremjetek hát megtéréshez illő gyümölcsöket, 
MAT.3.9	és ne gondoljátok, hogy így szólhattok magatokban: Ábrahám a mi Atyánk! Mert mondom nektek, hogy Isten ezekből a kövekből is támaszthat fiakat Ábrahámnak. 
MAT.3.10	A fejsze immár a fák gyökerére vettetett, ezért minden fát, amely jó gyümölcsöt nem terem, kivágnak, és tűzre vetnek.
MAT.3.11	Én csak vízzel keresztellek titeket megtérésre, de aki utánam jön, erősebb nálam, neki saruját hordozni sem vagyok méltó. Ő majd Szentlélekkel és tűzzel keresztel majd titeket. 
MAT.3.12	Szórólapát van kezében, és megtisztítja szérűjét, gabonáját csűrbe takarítja, a polyvát pedig megégeti olthatatlan tűzzel.“
MAT.3.13	Ekkor eljött Jézus Galileából a Jordán mellé Jánoshoz, hogy megkeresztelkedjen általa. 
MAT.3.14	János azonban visszatartotta őt, és ezt mondta: „Nekem kell általad megkeresztelkednem, és te jössz hozzám?“
MAT.3.15	Jézus pedig ezt felelte: „Engedj most, mert így illik nekünk minden igazságot betöltenünk.“ Ekkor engedett neki.
MAT.3.16	Jézus megkeresztelkedett, azonnal kijött a vízből, és íme, az egek megnyíltak, és látta Isten Lelkét lejönni, mint egy galambot, és reászállt. 
MAT.3.17	És íme, egy égi hang ezt mondta: „Ez az én szeretett Fiam, akiben én gyönyörködöm.“
MAT.4.1	Ekkor Jézust a Lélek a pusztába vitte, hogy ott az ördög megkísértse. 
MAT.4.2	Negyven nap és negyven éjjel böjtölt, mikor végre megéhezett. 
MAT.4.3	Ekkor odament hozzá a kísértő, és ezt mondta: „Ha Isten Fia vagy, mondd, hogy e kövek változzanak kenyerekké.“
MAT.4.4	Ő pedig ezt felelte: „Meg van írva: Nemcsak kenyérrel él az ember, hanem minden igével, amely Isten szájából származik.“
MAT.4.5	Ekkor elvitte őt az ördög a szent városba, és a templom tetejére állította, 
MAT.4.6	és ezt mondta neki: „Ha Isten Fia vagy, vesd le magadat, mert meg van írva:
MAT.4.6	»Angyalainak parancsol felőled,
MAT.4.6	és kézben hordoznak téged,
MAT.4.6	hogy meg ne üsd lábadat a kőbe.«“
MAT.4.7	Jézus ezt mondta neki: „Viszont meg van írva: »Ne kísértsd az Urat, a te Istenedet.«“
MAT.4.8	Ismét magával vitte az ördög egy igen magas hegyre, és megmutatta neki a világ minden országát és azok dicsőségét, 
MAT.4.9	és ezt mondta neki: „Mindezeket neked adom, ha leborulva imádsz engem.“
MAT.4.10	Ekkor azt mondta neki Jézus: „Eredj el, Sátán, mert meg van írva: Az Urat, a te Istenedet imádd, és csak neki szolgálj.“
MAT.4.11	Ekkor elhagyta őt az ördög, és íme, angyalok jöttek szolgálni őt.
MAT.4.12	Amikor pedig meghallotta Jézus, hogy Jánost börtönbe vetették, visszatért Galileába. 
MAT.4.13	Majd otthagyva Názáretet, elment, és a tengerparti Kapernaumban lakott, Zebulon és Naftali határán, 
MAT.4.14	hogy beteljesedjék, amit Ézsaiás próféta mondott:
MAT.4.15	„Zebulonnak és Naftalinak
MAT.4.15	földje a tenger felé, a Jordánon túl,
MAT.4.15	a pogányok Galileája!
MAT.4.16	A nép, amely sötétségben ült,
MAT.4.16	nagy világosságot látott,
MAT.4.16	és akik a halál földjén és árnyékában ültek,
MAT.4.16	azoknak világosság támadt.“
