MAT.1.1	Tarihin da aka rubuta game da asalin Yesu Kiristi ɗan Dawuda, ɗan Ibrahim:
MAT.1.2	Ibrahim ya haifi Ishaku,
MAT.1.2	Ishaku ya haifi Yaƙub,
MAT.1.2	Yaƙub ya haifi Yahuda da ʼyanʼuwansa,
MAT.1.3	Yahuda ya haifi Ferez da Zera, waɗanda Tamar ce mahaifiyarsu;
MAT.1.3	Ferez ya haifi Hezron,
MAT.1.3	Hezron ya haifi Ram,
MAT.1.4	Ram ya haifi Amminadab,
MAT.1.4	Amminadab ya haifi Nashon,
MAT.1.4	Nashon ya haifi Salmon,
MAT.1.5	Salmon ya haifi Bowaz, wanda Rahab ce mahaifiyarsa,
MAT.1.5	Bowaz ya haifi Obed, wanda Rut ce mahaifiyarsa,
MAT.1.5	Obed ya haifi Yesse,
MAT.1.6	Yesse kuwa ya haifi Sarki Dawuda.
MAT.1.6	Dawuda ya haifi Solomon, wanda matar Uriya ce mahaifiyarsa.
MAT.1.7	Solomon ya haifi Rehobowam,
MAT.1.7	Rehobowam ya haifi Abija,
MAT.1.7	Abija ya haifi Asa,
MAT.1.8	Asa ya haifi Yehoshafat,
MAT.1.8	Yehoshafat ya haifi Yehoram,
MAT.1.8	Yehoram ya haifi Azariya,
MAT.1.9	Azariya ya haifi Yotam,
MAT.1.9	Yotam ya haifi Ahaz,
MAT.1.9	Ahaz ya haifi Hezekiya,
MAT.1.10	Hezekiya ya haifi Manasse,
MAT.1.10	Manasse ya haifi Amon,
MAT.1.10	Amon ya haifi Yosiya,
MAT.1.11	Yosiya kuma ya haifi Yekoniya
MAT.1.12	Bayan an kwashe su zuwa bauta a Babilon:
MAT.1.12	Yekoniya ya haifi Sheyaltiyel,
MAT.1.12	Sheyaltiyel ya haifi Zerubbabel,
MAT.1.13	Zerubbabel ya haifi Abiyud,
MAT.1.13	Abiyud ya haifi Eliyakim,
MAT.1.13	Eliyakim ya haifi Azor,
MAT.1.14	Azor ya haifi Zadok,
MAT.1.14	Zadok ya haifi Akim,
MAT.1.14	Akim kuma ya haifi Eliyud,
MAT.1.15	Eliyud ya haifi Eleyazar,
MAT.1.15	Eleyazar ya haifi Mattan,
MAT.1.15	Mattan ya haifi Yaƙub,
MAT.1.16	Yaƙub ya haifi Yusuf, mijin Maryamu, wadda ta haifi Yesu, wanda ake kira Kiristi.
MAT.1.17	Ta haka akwai zuriya goma sha huɗu ke nan duka-duka, daga lokacin Ibrahim zuwa Dawuda; zuriya goma sha huɗu daga lokacin Dawuda zuwa lokacin da aka kwashe su zuwa bauta a Babilon, saʼan nan zuriya goma sha huɗu kuma, daga lokacin kwasa zuwa bauta a Babilon har zuwa kan Kiristi.
MAT.1.18	Ga yadda haihuwar Yesu Kiristi ta kasance: An yi alkawarin auren mahaifiyarsa Maryamu, ga Yusuf, amma tun kafin su zama miji da mata, sai aka tarar tana da ciki, ta wurin Ruhu Mai Tsarki. 
MAT.1.19	Yusuf mijinta kuwa da yake shi mai adalci ne, bai so yǎ ba ta kunya, yǎ tone mata asiri a fili ba, ya yi tunani yǎ sake ta a ɓoye.
MAT.1.20	Amma bayan yanke wannan shawara, sai wani malaʼikan Ubangiji ya bayyana masa cikin mafarki, ya ce, “Yusuf ɗan Dawuda, kada ka ji tsoron ɗaukan Maryamu zuwa gidanka a matsayin matarka, gama cikin nan nata, daga wurin Ruhu Mai Tsarki ne. 
MAT.1.21	Za ta haifi ɗa, za ka kuma sa masa suna Yesu,
MAT.1.22	Duk wannan ya faru ne, don a cika abin da Ubangiji ya faɗi ta bakin annabi cewa, 
