MAT.1.1	Nga nyoj la beṉe' gosac x̱ozxtao' Jesucriston' chzolaon len da' x̱ozxta'ocho Abraham. Ḻe Jesúsen' goque' xi'iṉ diaža c̱he da' David, na' da' Davin' goque' xi'iṉ diaža c̱he da' Abrahanṉa'.
MAT.1.2	Abrahanṉa' goque' x̱a Isaac, na' Isaaquen' goque' x̱a Jacob, na' Jacoben' goque' x̱a Judá len yezica'chle beṉe' biše' ca'. 
MAT.1.3	Judán' na' Tamar gosaque' x̱axṉa' Fares na' Zara. Na' Faresen' goque' x̱a Esrom, na' Esronṉa' goque' x̱a Aram. 
MAT.1.4	Na' Aranṉa' goque' x̱a Aminadab, na' Aminadaben' goque' x̱a Naasón, na' Naasónṉa' goque' x̱a Salmón. 
MAT.1.5	Salmónṉa' na' Rahab gosaque' x̱axṉa' Booz. Na' Boozen' na' Rut gosaque' x̱axṉa' Obed. Na' Obeden' goque' x̱a Isaí. 
MAT.1.6	Na' Isaín' goque' x̱a rey David, na' rey Davin' goque' x̱a Salomón. Na' xṉa' Salomónṉa' goque' xo'ol da' Urías cate' za' yeca'a rey Davin' ḻe' par gaque' xo'ole'.
MAT.1.7	Na' Salomónṉa' goque' x̱a Roboam, na' Roboanṉa' goque' x̱a Abías, na' Abíasen' goque' x̱a Asa. 
MAT.1.8	Na' Asan' goque' x̱a Josafat, na' Josafaten' goque' x̱a Joram, na' Joranṉa' goque' x̱a Uzías. 
MAT.1.9	Uzíasen' goque' x̱a Jotam, na' Jotanṉa' goque' x̱a Acaz, na' Acazen' goque' x̱a Ezequías. 
MAT.1.10	Na' Ezequíasen' goque' x̱a Manasés, na' Manasésen' goque' x̱a Amón, na' Amónṉa' goque' x̱a Josías. 
MAT.1.11	Josíasen' goque' x̱a Jeconías len yezica'chle biše' ca' gosenita' ca tiemp caten' beṉe' Babilonia ca' gosezene' beṉe' Israel ca' na' gosec̱he'x̱ox̱je' ḻegaque' Babilonian'.
MAT.1.12	Gwde goc ca', golje Salatiel xi'iṉ Jeconíasen'. Na' Salatielen' goque' x̱a Zorobabel. 
MAT.1.13	Na' Zorobabelen' goque' x̱a Abiud, na' Abiuden' goque' x̱a Eliaquim. Na' Eliaquinṉa' goque' x̱a Azor. 
MAT.1.14	Na' Azoren' goque' x̱a Sadoc, na' Sadoquen' goque' x̱a Aquim. Aquinṉa' goque' x̱a Eliud. 
MAT.1.15	Na' Eliuden' goque' x̱a Eleazar, na' Eleazaren' goque' x̱a Matán. Na' Matánṉa' goque' x̱a Jacob. 
MAT.1.16	Nach Jacoben' goque' x̱a José ben' goc beṉe' c̱he María. Na' Marían' goque' xṉa' Jesús ben' nzi' Cristo, zeje diža' ben' gwlej Diosen' cont yedeṉabi'e.
MAT.1.17	Na' gwzolaon tiemp c̱he da' Abraham bžinte tiemp c̱he da' David gosac žta' diaža c̱hen', na' ca tiemp c̱he da' David bžinte ca tiemp caten' gosezene' beṉe' Israel ca' gosec̱he'x̱ox̱je' ḻegaque' Babilonia, ḻecze gosac yežta' diaža c̱hen', na' ca tiempen' bžinten ca žan' golje Criston' ben' gwlej Diosen' cont yedeṉabi'e, gosac yežta' diaža c̱hen'.
MAT.1.18	Na' quingan' goc cate' golje Jesucriston'. Ba naquen gwšagna' Marían' len José, na' za' ca'a Josén' ḻe' par gaque' xo'ole' cate' gocbe'ede' ba noa' Marían' bdao'. Goc ca' dan' ben Spiritw c̱he Diosen' cont bchendao' bdao'na' ḻo' ḻe'e. 
MAT.1.19	Na' Joséna' ben' ba naquen si'e Marían' par gaque' xo'ole', goque' to beṉe' ben da' güen lao Diosen'. Na' bene' xbab cuejyic̱hje' Marían' šižize cont nono gacbe'e na' cont bi gwsi'e ḻe' zto'. 
MAT.1.20	Šlac chone' xbab gone' ca' gwtase' na' to angl beṉe' gwseḻa' X̱ancho Diosen' blo'elagüe' ḻe' ḻo bišgal. Na' gože' ḻe':
MAT.1.20	―José, le' goljo' ḻo diaža c̱he da' rey David. Bitw žebo' si'o Marían' par gaque' xo'olo'. Spiritw c̱he Diosen' benen cont no'e bdao'na'. 
MAT.1.21	Na' sane' to bi' byo dao' na' gwsi'o labe' Jesús, ḻe ḻen' yeque'e xtoḻa' beṉe' gualaž c̱he' ca' beṉe' yesejnilaže'ne'.
MAT.1.22	Goc yogo' da' ca' cont goc can' gwna Diosen' dan' bzoj to ben' be'e xtižen' cani', gwne':
MAT.1.23	To no'ol güego' no'ole ṉe' napši'ichgua cuine' güe'e to bi' byo dao' na' sane'be'.
MAT.1.23	Na' si' labe' Emanuel.
MAT.1.23	Na' Emanuel zeje diža': Diosen' zoacze' len chio'.
MAT.1.24	Na' cate' beban Josén' beyož gwṉede' yelen', bene' can' gož angl c̱he X̱ancho Diosen' ḻe', jax̱i'e Marían' liže' par goque' xo'ole'. 
MAT.1.25	Perw bi gwzoalene' ḻe' ca xo'ole' san gwzoacze' ḻe' respetw bžinte ža gwxane' to bi' byo dao', xi'iṉe' nechw. Na' gwxi' labe' Jesús.
MAT.2.1	Ca tiempen' cate' gwnabia' rey Herodes, golje Jesúsen' Belén, to yež gan' mbane distritw Judea. Na' besežin to c̱hope magos Jerusalén, za'aque' to nación zito' dan' chi' do ga chla' gwbiž. 
MAT.2.2	Na' goseṉabde' beṉe' ḻo ciudan' gose'ene':
MAT.2.2	―¿Gaṉ rey c̱he beṉe' Israel, ben' ba golje? Ṉezeto' ba golje', ḻe ba ble'eto' beljw c̱hen' cate' blan' lažto' dan' zoa gan' chla' gwbiž. Na' za'to' gonxento'ne'.
MAT.2.3	Cate' gwṉeze rey Herodesen' can' gosenen', gocchgüe' tole, na' ḻecze ca' yogo'ḻoḻ beṉe' ḻo ciuda Jerusalénṉa'. 
MAT.2.4	Nach reyna' btobe' yogo'ḻoḻ bx̱oz gwnabia' c̱he chio' beṉe' Israel na' ḻecze yogo' beṉe' ca' chososed chosolo'e dan' bzoj da' Moisésen'. Na' gwṉabde' ḻegaque' gan' naquen galje Criston' ben' gwlej Diosen' cont yedeṉabi'e. 
MAT.2.5	Nach gose' beṉe' ca' Herodesen':
MAT.2.5	―Galje' Belén, gan' mbane distritw Judea, ḻe can' ža dan' bzoj to beṉe' be' xtiža' Diosen' cani'. Quinga žan:
MAT.2.6	Ca nac yež Belén gan' že' diaža c̱he da' Judá,
MAT.2.6	nacczen yež da' zaca'chgua lao yež gwnabia' ca' zjachi' Judean'.
MAT.2.6	Ḻe to beṉe' Belén gaque' beṉe' gwnabia',
MAT.2.6	na' ḻe' güia ṉe'e nación Israel c̱hian'.
MAT.2.7	Nach Herodesen' goxe' magos ca' bagaše'ze cont ja'aque' lagüen' na' gwnabde' ḻegaque' batyaṉen' besele'ede' bla' beljon'. 
MAT.2.8	Nach gwseḻe' ḻegaque' Belénṉa', gože' ḻegaque':
MAT.2.8	―Ḻe šja'ac na' ḻe šjaydiljw bidao'na' tcho'a. Na' cate' yeželelebe' ḻe yeda yedyedix̱jue'ele neda' cont ḻecze ša'a šjenxena'be'.
MAT.2.9	Beyož bosozenag magos ca' can' gož reyna' ḻegaque', nach gosa'aque'. Na' beljon' dan' besele'ede' do gan' chla' gwbižen' cate' biṉa' yesa'ac lažgaquen', zejen ḻe'e yaban' žialaon laogaque' bžinten yo'o gan' zoa bidao'na', na' gwlezen. 
MAT.2.10	Na' magos ca' besyebede' juisyw cate' besele'ede' beljon' da' yoble. 
MAT.2.11	Nach cate' besežine' yo'o gan' zoa bidaon', goso'e ḻo' yo'ona' na' besele'ede' bidao'na' len xṉa'be' Marían'. Nach bosozoa xibgaque' gosonxene'be'. Na' gosesaljo caj c̱hegaquen' gosebeje' oro, yal na' to nechw da' chḻa' zix̱ da' nzi' mirra na' gosoen' c̱hebe'. 
MAT.2.12	Na' šlac ṉe' nita' magos ca' Belénṉa', Diosen' gwdix̱jue'ede' ḻegaque' ḻo bišgal bich yesyedie' gan' zoa rey Herodesen'. Da'nan' besyeque'e yeto nez yoble jaya'ac laže'.
MAT.2.13	Na' cate' ba besyeya'ac magos ca', to angl c̱he X̱ancho Diosen' blo'elagüe' Josén' ḻo bišgal, na' gože'ne':
MAT.2.13	―Gwyas, gwc̱he' bidaon' na' xṉa'ben' ḻe šja'ac nación Egipto na' soale na'ze, na' cate'ch ṉia' le'e, cana' guaque yeza'le, ḻe Herodesen' ba nžie' bia' yeyiljue' bidao'na' cont gote'be'.
MAT.2.14	Nach ṉe' ze bx̱in gwyas Josén', gwc̱he'e bida'ona' len xṉa'ben' zja'aque' Egipton'. 
MAT.2.15	Nach gosenite' Egipto na'ze šlac bžin ža got Herodesen'. Na' dan' gosone' ca' goc can' gwna Diosen' dan' bzoj to beṉe' be' xtiže'na' cani', gwne': “C̱hix̱jue'eda' Xi'iṉan' yeze'e Egipton'.”
