RUT.1.1+RUT.1.2	Mzli kc tqngi trgalr king r Israel, kzdq kc ncblo drtqde Elimelek, nide nqvi lr Efrata, x mnc Betleem mz nrlarnrlc kc Judz, nidr mz olvz rde, drtqde Naomi, x mrlxdr nzling, drtqdr Malon x Kilion. Mzli lcde tao kc dzbi mrkc Israel, murde trpnzngr tewa. Mz nzmu-krde lcde, nzvzng mz kandre kc Moab mz nzmnc-krpwzlr elr.
RUT.1.3	Kx nzmncng kc Moab, Elimelek sc tqbzszpele Naomi x mrlxde kcng nzling. 
RUT.1.4	Zbz mrlxdeng nzyrlzng rlilrdrng Moab. Kilion yrlztile Opa x Malon yrlztile Rut. Nzmnctilr Moab yiz nzpnu-esz'. 
RUT.1.5	Zbz mzle-lzbq lcng, Malon x Kilion nzbz-kzng elr. Mzli lc Naomi trpengr ncblo ngrde x trpe-kzngr mrlxde. 
RUT.1.6+RUT.1.7	Mz nibr kzdung mzli, Naomi xlrle kx Yawe okatr-moule lr Israel mz nzrka-kr-mopwzle nzkqlukr dakxnzng. Kx xlr Naomi nrpa lc, sc tzoliqpeng badr lvxbqde kcng nzling, nzvz-krdr badr Israel. X sc tzrkalzpemqng.
RUT.1.8	A' mzli lcde, Naomi tekqtr-moule drtwrde, x sc tqrpipebzle mz Opa x Rut kx, “Yzlutx-mouamu mz ma nyzmu badr lxemung. X krka'-ngrne kx Yawe namrlztile nimu da kc tqwaisr-ngrnamu ncblo ngrmung x ninge. 
RUT.1.9	X naokatrle nimu mz nzmnc-zpwx-krmu badr ncblo kx nangi mou ncblo ngrmung.” Zbz sc tqtcngitipeng Naomi x sc tzyrni-katopeng badr. 
RUT.1.10	X nzrpibzlr bade kx, “Trtingr, navzbzku mz lr mrnyzmqng.”
RUT.1.11	A' rpibz Naomi kx, “Bzkq vz-nqblqmamu ninge, kx inyxngeng. ?Murde nike naokatr-ngrne nimu? ?Ninge la narmika-moux doa ncblo kx nangi ncblo ngrmung? 
RUT.1.12	Yzlutxpeamu mrnyzmung. Murde nipenge blang mz nzryrlzti-moungr kzdq ncblo. X kxmule-esz' yrlzti-moux dq ncblo kcma mz nrlckxbq x rnginegr doa ncblo, 
RUT.1.13	a' rblxbz bamu nzaenzli-krmu nidr, vz vz mzli kx nznginidr ncblo x sc tqyrlzti-ateamu nidr. Da amrlx rblxm bange myaszlzle nzrblx-krbz da bamu. Murde Yawe atrkatile ninge mz zmatq ngrde. Bzkq vz-nqblqmamu ninge, murde da amrlx ma tqrblx-kzpz bamu.” 
RUT.1.14	Mz nzycmne-krbzle lc, sc tzyrnipe-moung. Zbz Opa tcngitxde lvxbqde x sc tqarlrpele. A' Rut lolvz-amqngile Naomi, x tr-rlaszleu nide. 
RUT.1.15	Rpibz Naomi bade kx, “Obqbz, ilem yzlupebz mz kxnginideng x mz gct ngrdrng. Yzluamu rlirmu.” 
RUT.1.16	A' rpibz Rut kx, “Bzkq rtulrtr-ngrme nzaki-lzbq-krgi o nzrlasz-krnge nim. Murde drlve ke navzkiq, navzki. X drlve ke namnc-ngrn, namncki. X lr mrnyzm, nangi kz lr mrnyznge. X Gct rm, nangi kz Gct rnge. 
RUT.1.17	Drlve ke nabz-ngrn, nabz-kzx elr x nayrtzmq-kznge elr. Nzmu kx tqrlaszx nim, Yawe na-ayrplapx-zlwzle ninge. Nzbzngr txpwz kx na-aki-lzbq-ngrgi.” 
RUT.1.18	Naomi kx krlztr-zpwxpebzle kc mz Rut nzsuti-zlwzkr drtwrde nzvz-krdr ncdr, sc tqmetxpebz x trycmnepepwzu bade.
RUT.1.19	Olvz lcng nzling nzvzng nzvzng mzli kx nzkrlz-ngrbzlr mztea Betleem. Kx nzkaputrpzlr kc Betleem, lr mztea kc sc tzabrtzlvzpelr nidr x tzyrlwrlvzpelr nidr. Olvz lr mrkc sc tzrpipelr kx, “Doa lcng, Naomi yzlupem!” 
RUT.1.20	A' rpibz Naomi badr kx, “Bzkq rpimamu ninge Naomi, murde drtwr ngr Naomi ‘mrlzvxi.’ A' kqle-ngrmamu ninge Mara, drtwr ngrde ‘rblx.’ Murde Gct kc Tqaclvele da amrlx batrple nzrblxkr da amrlx bange. 
RUT.1.21	Murde mz nzvz-krgr kc kqlukr, a' mz nzvzmi-mou-krpqng Yawe lc ninge, vz-nrbalqpemc. Delc bzkq rpi-ngrmamu ninge Naomi kxmrlzvxi. Murde Yawe kc Tqaclvele da amrlx aetqpemle drtqnge, mz nzrpi-krde kx vz-rbrx.”
RUT.1.22	Krlc be angidr ngr Naomi mz nzyzlu-krmle Moab nidr mz lvxbqde Rut, kc tqngi olvz lr Moab. Nzkaputrpqng Betleem mz zbq kc kai tzrkqngr nra nabr kc tqngi bali mz nzbrpe-krde. Nra bali nzkqti-txpwzle zbq tq o pwx.
RUT.2.1	Mzli lcde, kzdq kc ncblo drtqde Boas mnc Betleem. Nide bcnyr x Naomi krlzle nide murde ngi kxngini ncblo ngrde. 
RUT.2.2	Mz zbq kzble mz nourla, Rut rpibzle mz Naomi kx, “Rlr-ngrm bange nzvz-krnge mz lclr bali. Mwx kzdq ncblo kxmrlz sa na-abrtzlvzle nzrmikatine-krnge drpwr nra bali kxyrlwrtxo mrnyzde.” Rpibz Naomi bade kx, “Vz inyxnge, sa tqmrlz ye.” 
RUT.2.3	Zbz Rut kc tqvzpe tqrmikatipe drpwr nra bali kx nzrlasztipe leplz kxnzawzng. Mz lclr bali lc, kzdung leplz nzrpakilzmqng bali, x kzdu-kzng leplz nzvz-nqblqlr nidr mz nztalvz-krdrleng. X mz nibr nzrtwz-krdr rtalvz kcng, nzkrlz leplz nzrmikatingr nra bali kxyrlwrtxo. Mz zbq lcdepwz, sc tqkrlztipele kx lclr bali kc nyz Boas.
RUT.2.4	Mz nourla lcdepwz, Boas rkalzm Betleem x kaputrpz mz lclr bali nyzde. X sc tqrpipebzle mz kxnzawz nedeng amrlx kx, “Nimu la.” X nzayzlu-ngrbzlr natqde kx, “Nim la.” X rpi-mopwzle kx, “Rlxtibo mz Yawe kx naokatrle nimu.” X nzrpi-kzpzlr kx, “X nim kz!” 
RUT.2.5	Boas kc tqveapebz mz ncblo kc tqaclvele kxnzawzng, rpibzle kx, “?Doa olvz lcmonr ne neke?” 
RUT.2.6	Rpibz ncblo kc kx, “Krla doa olvz lr Moab, kx nzvzmqng mz Naomi, mz nzyzlu-krmle kc Moab. 
RUT.2.7	Rpimle bange kx, ‘?Nzmu rlr-ngrme bange nzrmikatine-krbo nra bali mz nibrdr kxnzawzng?’ X sa tqbrngzti-zpwxle nzrmikatingr nra bali abzo-pnzle kcma mz nourla, x sa tqvzbe. A' amapx-ngrmle matelq mzli kx mrbcne.”
RUT.2.8	Zbz sc tqrpibz Boas mz Rut kx, “Lalztqm bange, kx inyxnge. Rpix naokatrpo nim. Bzkq rmikatiq nra bali mz nrlc nyz ncblo kzble x bzkq rlaszq mrka. A' mncamu badr olvi kxnzawz nengeng. 
RUT.2.9	Mcpwz mrkc tzrpakingr ncblo lcng bali, x nim kc tqrmikanebzme mz nibr olvi kcng tzrtalvzng. Pipebo badr ncblo lcng kx bzkq nzesotrpzng bam. X drtwrm kx tqbrlxkzle, vz, x rmnqtr mz belue kcng tzangqbatipe ncblo kcng.” 
RUT.2.10	Zbz, Rut yrngzobz bade mz drtc' mz nzamrluengr. X sc tqrpipebzle kx, “?Memule tqmrlzti-zlwz-ngrn ninge x tqamrlue-ngrn ninge? Murde ninge olvz lr narnrlc.”
RUT.2.11	Ayzlu-ngrbz Boas natqde kx, “Da amrlx kcng tqalebzme mz lxem Naomi, mz nibr nzbzkr mrlxde kc tqngi ncblo ngrm, nzyapwxtipem bange bq mz nibr nzkaputr-krmamu. X kxmu nzrlasz-krme trtem x lxem x mrnyzm, x vzme mz nzmnc-krmu badr leplz kx nqmq krdr blepx. 
