MAT.1.1	ဣဗြာဟီမး သန္တာနော ဒါယူဒ် တသျ သန္တာနော ယီၑုခြီၐ္ဋသ္တသျ ပူရွွပုရုၐဝံၑၑြေဏီ၊
MAT.1.2	ဣဗြာဟီမး ပုတြ ဣသှာက် တသျ ပုတြော ယာကူဗ် တသျ ပုတြော ယိဟူဒါသ္တသျ ဘြာတရၑ္စ၊
MAT.1.3	တသ္မာဒ် ယိဟူဒါတသ္တာမရော ဂရ္ဘေ ပေရဿေရဟော် ဇဇ္ဉာတေ, တသျ ပေရသး ပုတြော ဟိၐြောဏ် တသျ ပုတြော 'ရာမ်၊
MAT.1.4	တသျ ပုတြော 'မ္မီနာဒဗ် တသျ ပုတြော နဟၑောန် တသျ ပုတြး သလ္မောန်၊
MAT.1.5	တသ္မာဒ် ရာဟဗော ဂရ္ဘေ ဗောယမ် ဇဇ္ဉေ, တသ္မာဒ် ရူတော ဂရ္ဘေ ဩဗေဒ် ဇဇ္ဉေ, တသျ ပုတြော ယိၑယး၊
MAT.1.6	တသျ ပုတြော ဒါယူဒ် ရာဇး တသ္မာဒ် မၖတောရိယသျ ဇာယာယာံ သုလေမာန် ဇဇ္ဉေ၊
MAT.1.7	တသျ ပုတြော ရိဟဗိယာမ်, တသျ ပုတြော'ဗိယး, တသျ ပုတြ အာသာ:၊
MAT.1.8	တသျ သုတော ယိဟောၑာဖဋ် တသျ သုတော ယိဟောရာမ တသျ သုတ ဥၐိယး၊
MAT.1.9	တသျ သုတော ယောထမ် တသျ သုတ အာဟမ် တသျ သုတော ဟိၐ္ကိယး၊
MAT.1.10	တသျ သုတော မိနၑိး, တသျ သုတ အာမောန် တသျ သုတော ယောၑိယး၊
MAT.1.11	ဗာဗိလ္နဂရေ ပြဝသနာတ် ပူရွွံ သ ယောၑိယော ယိခနိယံ တသျ ဘြာတၖံၑ္စ ဇနယာမာသ၊
MAT.1.12	တတော ဗာဗိလိ ပြဝသနကာလေ ယိခနိယး ၑလ္တီယေလံ ဇနယာမာသ, တသျ သုတး သိရုဗ္ဗာဝိလ်၊
MAT.1.13	တသျ သုတော 'ဗောဟုဒ် တသျ သုတ ဣလီယာကီမ် တသျ သုတော'သောရ်၊
MAT.1.14	အသောရး သုတး သာဒေါက် တသျ သုတ အာခီမ် တသျ သုတ ဣလီဟူဒ်၊
MAT.1.15	တသျ သုတ ဣလိယာသရ် တသျ သုတော မတ္တန်၊
MAT.1.16	တသျ သုတော ယာကူဗ် တသျ သုတော ယူၐဖ် တသျ ဇာယာ မရိယမ်; တသျ ဂရ္ဘေ ယီၑုရဇနိ, တမေဝ ခြီၐ္ဋမ် (အရ္ထာဒ် အဘိၐိက္တံ) ဝဒန္တိ၊
MAT.1.17	ဣတ္ထမ် ဣဗြာဟီမော ဒါယူဒံ ယာဝတ် သာကလျေန စတုရ္ဒၑပုရုၐား; အာ ဒါယူဒး ကာလာဒ် ဗာဗိလိ ပြဝသနကာလံ ယာဝတ် စတုရ္ဒၑပုရုၐာ ဘဝန္တိ၊ ဗာဗိလိ ပြဝါသနကာလာတ် ခြီၐ္ဋသျ ကာလံ ယာဝတ် စတုရ္ဒၑပုရုၐာ ဘဝန္တိ၊
MAT.1.18	ယီၑုခြီၐ္ဋသျ ဇန္မ ကထ္ထတေ၊ မရိယမ် နာမိကာ ကနျာ ယူၐဖေ ဝါဂ္ဒတ္တာသီတ်, တဒါ တယေား သင်္ဂမာတ် ပြာက် သာ ကနျာ  ပဝိတြေဏာတ္မနာ ဂရ္ဘဝတီ ဗဘူဝ၊
MAT.1.19	တတြ တသျား ပတိ ရျူၐဖ် သော်ဇနျာတ် တသျား ကလင်္ဂံ ပြကာၑယိတုမ် အနိစ္ဆန် ဂေါပနေနေ တာံ ပါရိတျက္တုံ မနၑ္စကြေ၊
MAT.1.20	သ တထဲဝ ဘာဝယတိ, တဒါနီံ ပရမေၑွရသျ ဒူတး သွပ္နေ တံ ဒရ္ၑနံ ဒတ္တွာ ဝျာဇဟာရ, ဟေ ဒါယူဒး သန္တာန ယူၐဖ် တွံ နိဇာံ ဇာယာံ မရိယမမ် အာဒါတုံ မာ ဘဲၐီး၊
MAT.1.21	ယတသ္တသျာ ဂရ္ဘး ပဝိတြာဒါတ္မနော'ဘဝတ်, သာ စ ပုတြံ ပြသဝိၐျတေ, တဒါ တွံ တသျ နာမ ယီၑုမ် (အရ္ထာတ် တြာတာရံ) ကရီၐျသေ, ယသ္မာတ် သ နိဇမနုဇာန် တေၐာံ ကလုၐေဘျ ဥဒ္ဓရိၐျတိ၊
MAT.1.22	ဣတ္ထံ သတိ, ပၑျ ဂရ္ဘဝတီ ကနျာ တနယံ ပြသဝိၐျတေ၊ ဣမ္မာနူယေလ် တဒီယဉ္စ နာမဓေယံ ဘဝိၐျတိ။ ဣမ္မာနူယေလ် အသ္မာကံ သင်္ဂီၑွရဣတျရ္ထး၊
MAT.1.23	ဣတိ ယဒ် ဝစနံ ပုရွွံ ဘဝိၐျဒွက္တြာ ဤၑွရး ကထာယာမာသ, တတ် တဒါနီံ သိဒ္ဓမဘဝတ်၊
MAT.1.24	အနန္တရံ ယူၐဖ် နိဒြာတော ဇာဂရိတ ဥတ္ထာယ ပရမေၑွရီယဒူတသျ နိဒေၑာနုသာရေဏ နိဇာံ ဇာယာံ ဇဂြာဟ,
MAT.1.25	ကိန္တု ယာဝတ် သာ နိဇံ ပြထမသုတံ အ သုၐုဝေ, တာဝတ် တာံ နောပါဂစ္ဆတ်, တတး သုတသျ နာမ ယီၑုံ စကြေ၊
MAT.2.1	အနန္တရံ ဟေရောဒ် သံဇ္ဉကေ ရာဇ္ဉိ ရာဇျံ ၑာသတိ ယိဟူဒီယဒေၑသျ ဗဲတ္လေဟမိ နဂရေ ယီၑော် ဇာတဝတိ စ, ကတိပယာ ဇျောတိရွွုဒး ပူရွွသျာ ဒိၑော ယိရူၑာလမ္နဂရံ သမေတျ ကထယမာသုး,
MAT.2.2	ယော ယိဟူဒီယာနာံ ရာဇာ ဇာတဝါန်, သ ကုတြာသ္တေ? ဝယံ ပူရွွသျာံ ဒိၑိ တိၐ္ဌန္တသ္တဒီယာံ တာရကာမ် အပၑျာမ တသ္မာတ် တံ ပြဏန္တုမ် အाဂမာမ၊
MAT.2.3	တဒါ ဟေရောဒ် ရာဇာ ကထာမေတာံ နိၑမျ ယိရူၑာလမ္နဂရသ္ထိတဲး သရွွမာနဝဲး သာရ္ဒ္ဓမ် ဥဒွိဇျ
MAT.2.4	သရွွာန် ပြဓာနယာဇကာန် အဓျာပကာံၑ္စ သမာဟူယာနီယ ပပြစ္ဆ, ခြီၐ္ဋး ကုတြ ဇနိၐျတေ?
MAT.2.5	တဒါ တေ ကထယာမာသုး, ယိဟူဒီယဒေၑသျ ဗဲတ္လေဟမိ နဂရေ, ယတော ဘဝိၐျဒွါဒိနာ ဣတ္ထံ လိခိတမာသ္တေ,
MAT.2.6	သရွွာဘျော ရာဇဓာနီဘျော ယိဟူဒီယသျ နီဝၖတး၊ ဟေ ယီဟူဒီယဒေၑသျေ ဗဲတ္လေဟမ် တွံ န စာဝရာ၊ ဣသြာယေလီယလောကာန် မေ ယတော ယး ပါလယိၐျတိ၊ တာဒၖဂေကော မဟာရာဇသ္တွန္မဓျ ဥဒ္ဘဝိၐျတီ။
MAT.2.7	တဒါနီံ ဟေရောဒ် ရာဇာ တာန် ဇျောတိရွွိဒေါ ဂေါပနမ် အာဟူယ သာ တာရကာ ကဒါ ဒၖၐ္ဋာဘဝတ် , တဒ် ဝိနိၑ္စယာမာသ၊
MAT.2.8	အပရံ တာန် ဗဲတ္လေဟမံ ပြဟီတျ ဂဒိတဝါန်, ယူယံ ယာတ, ယတ္နာတ် တံ ၑိၑုမ် အနွိၐျ တဒုဒ္ဒေၑေ ပြာပ္တေ မဟျံ ဝါရ္တ္တာံ ဒါသျထ, တတော မယာပိ ဂတွာ သ ပြဏံသျတေ၊
MAT.2.9	တဒါနီံ ရာဇ္ဉ ဧတာဒၖၑီမ် အာဇ္ဉာံ ပြာပျ တေ ပြတသ္ထိရေ, တတး ပူရွွရ္သျာံ ဒိၑိ သ္ထိတဲသ္တဲ ရျာ တာရကာ ဒၖၐ္ဋာ သာ တာရကာ တေၐာမဂြေ ဂတွာ ယတြ သ္ထာနေ ၑိၑူရာသ္တေ, တသျ သ္ထာနသျောပရိ သ္ထဂိတာ တသျော်၊
MAT.2.10	တဒ် ဒၖၐ္ဋွာ တေ မဟာနန္ဒိတာ ဗဘူဝုး,
MAT.2.11	တတော ဂေဟမဓျ ပြဝိၑျ တသျ မာတြာ မရိယမာ သာဒ္ဓံ တံ ၑိၑုံ နိရီက္ၐယ ဒဏ္ဍဝဒ် ဘူတွာ ပြဏေမုး, အပရံ သွေၐာံ ဃနသမ္ပတ္တိံ မောစယိတွာ သုဝရ္ဏံ ကုန္ဒုရုံ ဂန္ဓရမဉ္စ တသ္မဲ ဒရ္ၑနီယံ ဒတ္တဝန္တး၊
MAT.2.12	ပၑ္စာဒ် ဟေရောဒ် ရာဇသျ သမီပံ ပုနရပိ ဂန္တုံ သွပ္န ဤၑွရေဏ နိၐိဒ္ဓါး သန္တော 'နျေန ပထာ တေ နိဇဒေၑံ ပြတိ ပြတသ္ထိရေ၊
MAT.2.13	အနန္တရံ တေၐု ဂတဝတ္မု ပရမေၑွရသျ ဒူတော ယူၐဖေ သွပ္နေ ဒရ္ၑနံ ဒတွာ ဇဂါဒ, တွမ် ဥတ္ထာယ ၑိၑုံ တန္မာတရဉ္စ ဂၖဟီတွာ မိသရ္ဒေၑံ ပလာယသွ, အပရံ ယာဝဒဟံ တုဘျံ ဝါရ္တ္တာံ န ကထယိၐျာမိ, တာဝတ် တတြဲဝ နိဝသ, ယတော ရာဇာ ဟေရောဒ် ၑိၑုံ နာၑယိတုံ မၖဂယိၐျတေ၊
MAT.2.14	တဒါနီံ ယူၐဖ် ဥတ္ထာယ ရဇနျာံ ၑိၑုံ တန္မာတရဉ္စ ဂၖဟီတွာ မိသရ္ဒေၑံ ပြတိ ပြတသ္ထေ,
MAT.2.15	ဂတွာ စ ဟေရောဒေါ နၖပတေ ရ္မရဏပရျျန္တံ တတြ ဒေၑေ နျုဝါသ, တေန မိသရ္ဒေၑာဒဟံ ပုတြံ သွကီယံ သမုပါဟူယမ်၊ ယဒေတဒွစနမ် ဤၑွရေဏ ဘဝိၐျဒွါဒိနာ ကထိတံ တတ် သဖလမဘူတ်၊
MAT.2.16	အနန္တရံ ဟေရောဒ် ဇျောတိရွိဒ္ဘိရာတ္မာနံ ပြဝဉ္စိတံ ဝိဇ္ဉာယ ဘၖၑံ စုကောပ; အပရံ ဇျောတိရွွိဒ္ဘျသ္တေန ဝိနိၑ္စိတံ ယဒ် ဒိနံ တဒ္ဒိနာဒ် ဂဏယိတွာ ဒွိတီယဝတ္သရံ ပြဝိၐ္ဋာ ယာဝန္တော ဗာလကာ အသ္မိန် ဗဲတ္လေဟမ္နဂရေ တတ္သီမမဓျေ စာသန်, လောကာန် ပြဟိတျ တာန် သရွွာန် ဃာတယာမာသ၊
MAT.2.17	အတး အနေကသျ ဝိလာပသျ နိနာဒ: ကြန္ဒနသျ စ၊ ၑောကေန ကၖတၑဗ္ဒၑ္စ ရာမာယာံ သံနိၑမျတေ၊ သွဗာလဂဏဟေတောရွဲ ရာဟေလ် နာရီ တု ရောဒိနီ၊ န မနျတေ ပြဗောဓန္တု ယတသ္တေ နဲဝ မန္တိ ဟိ။
MAT.2.18	ယဒေတဒ် ဝစနံ ယိရီမိယနာမကဘဝိၐျဒွါဒိနာ ကထိတံ တတ် တဒါနီံ သဖလမ် အဘူတ်၊
MAT.2.19	တဒနန္တရံ ဟေရေဒိ ရာဇနိ မၖတေ ပရမေၑွရသျ ဒူတော မိသရ္ဒေၑေ သွပ္နေ ဒရ္ၑနံ ဒတ္တွာ ယူၐဖေ ကထိတဝါန္
MAT.2.20	တွမ် ဥတ္ထာယ ၑိၑုံ တန္မာတရဉ္စ ဂၖဟီတွာ ပုနရပီသြာယေလော ဒေၑံ ယာဟီ, ယေ ဇနား ၑိၑုံ နာၑယိတုမ် အမၖဂယန္တ, တေ မၖတဝန္တး၊
