MAT.1.1	Mezíŋ pàmangʉa njʉ̀’ Yěsô Kristo gẅie aa na ngẅɛ fùɔ Ndavíd, éfóo na ngẅɛ Ábalam e mɔɔn:
MAT.1.2	Ábalam la zyé Esâg, Esâg zyé Yakwɔ́b, Yakwɔ́b zyé Jẅida pâ mefɛ́ pé. 
MAT.1.3	Jẅida zyé Fares pɔ́ Zara, má wɔ́b gwɔ́ Tamar, Fares zyé Esrom, Esrom zyé Aram. 
MAT.1.4	Aram zyé Aminadab, Aminadab zyé Naason, Naason zyé Salmoŋ, 
MAT.1.5	Salmoŋ zyé Booz, má pà Booz gwɔ́ Raab, Booz zyé Obed, má pà Obed gwɔ́ Lẅid, Obed zyé Jesé, 
MAT.1.6	Jesé zyé fùɔ Ndavíd, fùɔ Ndavíd la zyé Salomo, mbà má pà Salomo láa nzwě Wiri. 
MAT.1.7	Salomo zyé Loboam, Loboam zyé Abia, Abia zyé Asaf, 
MAT.1.8	Asaf zyé Josafad, Josafad zyé Joram, Joram zyé Ozias, 
MAT.1.9	Ozias zyé Joatáŋ, Joatáŋ zyé Asház, Asház zyé Ezékias, 
MAT.1.10	Ezékias zyé Manase, Manase zyé Amoŋ, Amoŋ zyé Josias, 
MAT.1.11	Josias zyé Yekonia pâ mefɛ́ pé. Á gwɔ́ fʉ̀’ ayɛ̌ mé gwoonte pà Israel, pɔ́ cʉ́’ megàŋa tsǎŋa ncù, mé lɔgɔ wɔ́b ńgee Mbabilonia
MAT.1.12	Yɛ̂ kwò pʉ̀a tɔ́g, Yekonia zyé Salatiɛl, Salatiɛl zyé Zorobabel, 
MAT.1.13	Zorobabel zyé Abiud, Abiud zyé Eliakím, Eliakím zyé Azɔr, 
MAT.1.14	Azɔr zyé Sadɔg, Sadɔg zyé Akím, Akím zyé Eliud 
MAT.1.15	Eliud zyé Eléazar, Eléazar zyé Matan, Matan zyé Yakwɔ́b, 
MAT.1.16	Yakwɔ́b zyé Yesyɛ̂b, Yesyɛ̂b gwɔ́ ndǔm Malîɛ, Malîɛ gwɔ́ má pà Yěsô gẅie mé tóŋo le 
MAT.1.17	E lɔgɔ ḿbú ńgwɔ́ mejwoŋó ntsɔ̀b lekùɔ nê legém tà fó ná Ábalam ńgʉa ńkúu nà Ndavíd, ńgíŋe ńgwɔ́ mejwoŋó ntsɔ̀b lekùɔ nê legém tà fó ná Ndavíd ńkúu nà fʉ̀’ gie mé la gwoon pà Israel, pɔ́ cʉ́’ megàŋa tsǎŋa ncù, mé lɔgɔ wɔ́b ńgee Mbabilonia, ḿbɔ́ɔnte mé gíŋe ńgẅiin mejwoŋó ntsɔ̀b lekùɔ nê legém tá ńgʉa ńkúu ná 
MAT.1.18	Wɔɔn aa pá’ á la cʉa pú’u, tá mé zyé Yěsô Kristo. Má wé Malîɛ la gwaa gwɔ́, mbà Yesyɛ̂b kaŋá yé, tà mé zẅíŋ ngie à zɔ́’ɔ yé, tá á nyé té gʉa tà ńkúu mbʉ̀a yé, mé gyá á gwɔ́ shwoŋ, mbà Zẅìge Ndʉalʉ̌a zɔ̌ gÿǒ 
MAT.1.19	Àndǔm we Yesyɛ̂b gwɔ́ nyìŋ ńkíbe 
MAT.1.20	ńnyé ńkwaŋa kwaŋ, ńdyé njÿòon ńgyá 
MAT.1.21	À ge táa zyé múɔ mbàŋa, ɔ̀ tsẅi lezíŋ sé lê Yěsô, ńdɔgɔ ńgɔɔn ngie: Ssé ge gÿo mé tsẅɛ́, é tóŋo yé pú’u, mélà’mie yé zɔ ge gÿo pʉ̀a lá’ pɔ́b tsẅɛ́ ndòon menò tepòŋ mɔ́b
MAT.1.22	Mɔɔn menò lɔgɔ ḿbumte pá’ɔɔn nà shwóŋó gie Cʉ̀apʉ̀a la lɔ́g ncwò Ntsẅì Nkʉ̀ we ńgɔɔn ngie:
MAT.1.23	Mé ge lá’ gwaa gyá, mùɔ ngùɔ nyé té zsé mámbàŋa ńgwɔ́ shwoŋ, ńzyé múɔ mbàŋa,
MAT.1.23	mè tsẅi lezíŋ sé lê Emanuel, e lɔgɔ ńgɔɔn ngie: «E Ssé ee nùɔ pege».
MAT.1.25	Tá’ pɔ́ yé ké ńdá’ tè nuŋe, tà á gÿo ńzyé múɔ ŋwɛ́, Yesyɛ̂b tsẅi lezíŋ sé lê Yěsô
MAT.2.1	Mé gwaa zyé Yěsô á tÿǒsoŋ Mbetélehem á tsɛ̀ɛ pàga ngwòŋ Jẅidea, é gwɔ́ ngù’ fùɔ 
MAT.2.2	ńgwá ńkʉ́’ʉ ńzɛ́te ngie: Àfùɔ pà Yuda gẅie mé ka zyé yé la gwɔ́ pɔ́ nzɔ̌ wɔ́? Peg ka tyé lá’ peg mbu’ sǎ’ nèm ńgyá saŋ we, peg tóo pá’ɔɔn léná mekù’ mé.
MAT.2.3	Pɔ́ ne ńgwá ńzɛ́te pú’u, ànò àyɛ̌ gwe metuŋó fùɔ 
MAT.2.4	Fùɔ 
MAT.2.5	Pɔ́ shwóŋó yé ngie: Mé la ŋwe’e tsɛ̀ɛ ŋwà’ne Ssé ngie mé ge lá’ zyé yé á Mbetélehem, pɔ́ tsɛ̀ɛ ngwòŋ Jẅidea wɔɔn, mélà’mie 
MAT.2.6	«Á gʉa ná gù Mbetélehem, á tsɛ̀ɛ pàga ngwòŋ Jẅidea,
MAT.2.6	ɔ̀ tè tsetsɛ̀ɛ metÿǒsoŋ pà Yuda ńdeen ńgwɔ́ pɔ́ nzsònzèm wɔ́,
MAT.2.6	á nue àfùɔ gẅie à ge lá’ sá’ pʉ̀a pɔ́ɔn pà Israel ge lá’ kẅɛ pɔ́ tsetsɛ̀ɛ pi».
MAT.2.8	Pɔ́ píte shwóŋó yé, á leen ńké ńtúmo wɔ́b Mbetélehem, ńgɔɔn né pɔ́b ngie: Pi gʉa ńcÿó nnɛ́ fa’a múɔ ŋwɛ́ tà ńgyá yé, ńtó shwóŋó wɔ̀ɔn, mèŋ n gʉa yɔ́ɔn ńná mekù’ mé.
MAT.2.9	Pàzsé nò nà mecÿɔ́’ saŋ jú’u nò gie fùɔ 
MAT.2.10	Pɔ́ gyá pú’u, ḿbú ńkág tɛ’, 
MAT.2.11	ńzyɛ́’ ńkúu tsɛ̀ɛ ndá, ńgyá múɔ pɔ́ má we Malîɛ, ńkẅí’te ssé, ńná mekù’ múɔ ḿbiŋ ńta’ pɔ̀ɔn sɔ́b, ńnéŋe shʉ̀ŋe múɔ nê ngɔ̂l pɔ́ làméndɔ́ɔn
MAT.2.12	Pɔ́ ńnéŋe tà né ḿbiŋe nzèm, e Ssé lɔg njÿòon shwóŋó wɔ́b ngie: Pɔ́ pɔ́ɔn légíŋe ńcʉa lejʉ́ŋ fùɔ 
MAT.2.13	Pɔ́ gwɔ́ tà ńgʉa, Yesyɛ̂b lyé njÿòon, ńgyá tsɔ̌ 
MAT.2.14	Yesyɛ̂b lu ssé pɔ́ letsẅɛ́’, ńkaa múɔ, pâ mápfò gʉa lê tsɛ̀ɛ ngwòŋ Egipto, 
MAT.2.15	ńdá’ ńnéŋe wó tà fùɔ 
MAT.2.17	Á lɔgɔ pú’u, ḿbumte nà nò gie Yeremi, 
MAT.2.18	«Mé jǔ’ mé gwɔ́ tÿǒsoŋo Rama ńcÿo ngwòŋ,
MAT.2.18	ńně ńkɔ́’ɔ legwé, ńdʉa. Á gwɔ́ Rashɛl gẅie à lʉa penkʉ́ pé, mélà’mie pɔ́ kweté.
MAT.2.18	Á pú tè né ńkwoŋo ngie mé tsí’i ntse nÿɔ́g mé wɔ́».
MAT.2.20	ńgɔɔn né yé ngie: Lu ssé, ńkáa múɔ, pi lâ mápfò piŋ nzèm lê tsɛ̀ɛ ngwòŋ Israel. Á nue pʉ̀a pie pɔ́ kɔ́ɔn fa’a lézẅé múɔ kěen ńkwéte.
MAT.2.21	Yesyɛ̂b lu ssé, ńkáa múɔ, pâ mápfò ne ḿbiŋe nzèm né tsɛ̀ɛ ngwòŋ Israel, 
MAT.2.22	á jú’ ngie Arkélawẅis zɔ né sá’a pàga ngwòŋ Jẅidea, tà fó pá’ tá we 
MAT.2.23	ńgʉa tà ńkúu wó, ńně ńtsẅé tsɛ̀ɛ tsɔ̌ tÿǒsoŋ, mé tóŋo lê Nǎzarɛd, á lɔgɔ ḿbumte ná pá’ pà 
MAT.3.1	Á zye ńnéŋe, Jâŋ Mbabtis kẅɛɛ nkwòŋo tsẅɛ Jẅidea, ńně sá’a ngie: 
MAT.3.2	Pi kúbe mà gẅi, á nue àfʉ̀’ gie Ssé ge nyɛ lefùɔ sé tsoté tà ne ḿbɔ́ɔnte. 
MAT.3.3	Jâŋ lɔgɔ pú’u, ńgwɔ́ nyìŋ gẅie 
MAT.3.3	«Ngyè nyìŋ kwɔ̌’ fó nkwòŋo tsẅɛ, ńgɔɔn ngie: Pi nyɛte mánzsè Cʉ̀apʉ̀a,
MAT.3.3	ńgÿo melyěen nzsè mé e tyé ndʉŋ ndʉŋ».
MAT.3.4	Jâŋ laa nkwòŋo tsẅɛ, ḿma’ nzsǒ, mbà mé la lɔg menoŋ kamel ḿbá’, ńdɔgɔ 
MAT.3.5	Epʉ̀a ně fóo Yerósalem, éfóo Jẅidea, mbɔɔ ná pàga ngwòŋ gie áa ngʉ̀ŋe ntse Jurdeŋ, ńtóo, ńgyá Jâŋ, 
MAT.3.6	ńtyé mvfò mânyìŋ ntsèm, ńzẅíŋe meno tepoŋ mɔ́b, á nu’u wɔ́b tsɛ̀ɛ ntse Jurdeŋ.
MAT.3.7	Jâŋ gyá pá’ pʉ̀a ná nùɔ pà 
MAT.3.8	Pi gÿo pɔ́ menò mbòŋo mie e nyɛɛ ngie pi kubé mà. 
MAT.3.9	Pi pɔ́ɔn lélɔg pɔ́ ndà’ ncwò gẅi ńgɔɔn ngie: Peg ee ngẅɛ̀ Ábalam. Tà mèŋ n ké shwóŋó gẅí, e Ssé ku’u lésele metóon pɔ̀ɔn ńdɔg ńgÿo ngẅɛ̀ Ábalam 
MAT.3.10	Mé ně ńzɔɔn ndá’ ńkaa ńzɔɔn lélɔg ńkɔ́’ɔ yɛ̌ yɛ̌ tÿǒ wɔ́ gie á té zém ntɔ̌ɔn mbòŋo wɔ́, éfó ssé kɔ́’ɔ yé, e ké ma’ pɔ́ mmɔ̌g
