MAT.1.1	Na isufutaa sulia sa Disas na Kraes nia lea 'urii mai. Nia na waa 'e futa lao kwalafaa sa Defet na waa 'inito bae lao kwalafaa sa 'Abraham.
MAT.1.2	Na isufutaa nee, 'e safali 'ana sa 'Abraham.
MAT.1.2	Sa 'Abraham nia kwalafia sa 'Aesak,
MAT.1.2	sa 'Aesak ka kwalafia sa Diakab,
MAT.1.2	sa Diakab ka kwalafia sa Diuda fai toolana ki.
MAT.1.3	Sa Diuda ka adea ni Tama ka kwalafia sa Beres fai sa Sira.
MAT.1.3	Sa Beres ka kwalafia sa Hesron,
MAT.1.3	sa Hesron ka kwalafia sa Ram.
MAT.1.4	Sa Ram ka kwalafia sa 'Aminadab,
MAT.1.4	sa 'Aminadab ka kwalafia sa Naason,
MAT.1.4	sa Naason ka kwalafia sa Salamon.
MAT.1.5	Ma sa Salamon ka adea ni Reehab ka kwalafia sa Boas.
MAT.1.5	Sa Boas ka adea ni Rut ka kwalafia sa 'Obet.
MAT.1.5	Sa 'Obet ka kwalafia sa Deesii.
MAT.1.6	Sa Deesii ka kwalafia guu waa 'inito bae sa Defet.
MAT.1.6	Sa Defet ka adea 'initai sa 'Iuraea 'e mae faasia, ka kwalafia gu sa Solomon.
MAT.1.7	Sa Solomon ka kwalafia sa Rihoboam,
MAT.1.7	sa Rihoboam ka kwalafia sa 'Abida,
MAT.1.7	sa 'Abida ka kwalafia sa 'Asa.
MAT.1.8	Sa 'Asa ka kwalafia sa Diosafat,
MAT.1.8	sa Diosafat ka kwalafia sa Dioram,
MAT.1.8	sa Dioram ka kwalafia sa Iusaea.
MAT.1.9	Sa Iusaea ka Kwalafia sa Diotam,
MAT.1.9	sa Diotam ka kwalafia sa 'Ehas,
MAT.1.9	sa 'Ehas ka Kwalafia sa Hesikaea.
MAT.1.10	Sa Hesikaea ka kwalafia sa Manase,
MAT.1.10	sa Manase ka kwalafia sa 'Emon,
MAT.1.10	sa 'Emon ka kwalafia sa Diosaea.
MAT.1.11	Sa Diosaea ka kwalafia sa Diokonaea fai toolana ki.
